[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 -.70675476573725E-208 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.10384339871437E-208 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.95292305230445E-002 -.15649619001421E+003 0.10000000000000E+001 0.78975514813588E+002 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   2 -.49990805900602E+000 0.88481173100958E-006 0.41144347757516E-010 0.18292489717669E-008 0.22601591207679E+000 0.31652345683872E-007 0.30384623796082E-003 0.14014143510130E-005 0.10866615431842E-011 0.18439151976225E-013 0.20108757725416E-006 0.33980571249304E-001 0.92863494216878E-004 0.27330329683778E-003 0.47572789465042E-011 0.53387888098444E-005 0.29636797933663E-006 0.29256454441273E-005 0.52226533940891E-008 0.53122393644118E-005 0.27625384472194E-019 0.15626697609220E-008 0.73931710297571E+000 -.47272695556092E-023 0.30559549448329E+003 0.95211245376470E-002 -.15705289086646E+003 0.10000000000000E+001 0.78975514813588E+002 0.10000000000000E+006 0.11055166496289E-002 0.28089687633927E+002 0.10000000000000E+001 0.10000000000000E+001 0.30559549448329E+003 0.74372512710138E-001 0.00000000000000E+000
   3 -.49981431447092E+000 0.17831385940178E-005 0.84391149547375E-010 0.36772062756987E-008 0.22543508253137E+000 0.63629060376704E-007 0.60949743648681E-003 0.28142943989678E-005 0.24156482822650E-011 0.69574295033197E-013 0.40422163121060E-006 0.33878397107721E-001 0.18657875516994E-003 0.54876635063504E-003 0.12735278088961E-010 0.10717550756981E-004 0.59517046815737E-006 0.58763233037774E-005 0.10495667928678E-007 0.10672344824140E-004 0.55558056808946E-019 0.31393508153058E-008 0.73930873373374E+000 -.94912084790599E-023 0.31123398678971E+003 0.95129552287185E-002 -.15759909359180E+003 0.10000000000000E+001 0.78975743130872E+002 0.10000000000000E+006 0.10854052985801E-002 0.28087535113319E+002 0.10000000000000E+001 0.10000000000000E+001 0.31123398678971E+003 0.15555688786866E+000 0.00000000000000E+000
   4 -.49971745603902E+000 0.27073660856153E-005 0.13193763122881E-009 0.55696349061667E-008 0.22484153789262E+000 0.96375925203622E-007 0.92113109627515E-003 0.42575805603120E-005 0.41492476904532E-011 0.15693153698122E-012 0.61222082866257E-006 0.33773799143877E-001 0.28242853890963E-003 0.83014951015733E-003 0.25243339718267E-010 0.16209702119226E-004 0.90057890298589E-006 0.88924575697091E-005 0.15895135780766E-007 0.16153787899996E-004 0.84182176995426E-019 0.47516132135035E-008 0.73930109737039E+000 -.14356722733797E-022 0.31699197584330E+003 0.95046554418435E-002 -.15814216604972E+003 0.10000000000000E+001 0.78976209650298E+002 0.10000000000000E+006 0.10656064887741E-002 0.28085347408462E+002 0.10000000000000E+001 0.10000000000000E+001 0.31699197584330E+003 0.24631705727863E+000 0.97926889283300E-031
   5 -.49961707047452E+000 0.36611638548932E-005 0.18570257546127E-009 0.75144583841237E-008 0.22423313273061E+000 0.13002379307630E-006 0.12398804590988E-002 0.57362429551004E-005 0.63903628206896E-011 0.28326269726912E-012 0.82593357716658E-006 0.33666346060799E-001 0.38077075246355E-003 0.11184849550904E-002 0.43031083049311E-010 0.21835314865035E-004 0.12137810760295E-005 0.11985306446843E-004 0.21446163805587E-007 0.21777110820144E-004 0.11360812408535E-018 0.64054580176106E-008 0.73929418456306E+000 -.19341524678647E-022 0.32289002921325E+003 0.94962166776574E-002 -.15868365579274E+003 0.10000000000000E+001 0.78976928707842E+002 0.10000000000000E+006 0.10460585904586E-002 0.28083117673604E+002 0.10000000000000E+001 0.10000000000000E+001 0.32289002921325E+003 0.34819865647502E+000 0.00000000000000E+000
   6 -.49951316345781E+000 0.46441823246826E-005 0.24755948716373E-009 0.95117497620398E-008 0.22361031151716E+000 0.16456067826734E-006 0.15655181353711E-002 0.72489621664198E-005 0.92019015975457E-011 0.45110041739520E-012 0.10453347510368E-005 0.33556060857646E-001 0.48154554238123E-003 0.14135777770211E-002 0.66638776257664E-010 0.27590492673034E-004 0.15346027616978E-005 0.15152983109133E-004 0.27151497881033E-007 0.27538953546348E-004 0.14382210359208E-018 0.80998584417611E-008 0.73928802101145E+000 -.24442114559735E-022 0.32892354925062E+003 0.94876492529790E-002 -.15922271318237E+003 0.10000000000000E+001 0.78977913412904E+002 0.10000000000000E+006 0.10267875309457E-002 0.28080848668578E+002 0.10000000000000E+001 0.10000000000000E+001 0.32892354925062E+003 0.46199775593984E+000 0.00000000000000E+000
   7 -.49940577312516E+000 0.56557700830265E-005 0.31953568934026E-009 0.11561450291159E-007 0.22297369022677E+000 0.19996472797251E-006 0.18977306493057E-002 0.87940101390705E-005 0.12623642848495E-010 0.66291844152057E-012 0.12703725523144E-005 0.33442996721479E-001 0.58466509049180E-003 0.17151530376350E-002 0.96546090555094E-010 0.33469774138803E-004 0.18627470198974E-005 0.18392733879727E-004 0.33013553171708E-007 0.33434347301263E-004 0.17480223533123E-018 0.98333190821086E-008 0.73928262971679E+000 -.29653619740544E-022 0.33508626687487E+003 0.94789582225281E-002 -.15975841018411E+003 0.10000000000000E+001 0.78979175765040E+002 0.10000000000000E+006 0.10078207034645E-002 0.28078543747129E+002 0.10000000000000E+001 0.10000000000000E+001 0.33508626687487E+003 0.58818351655554E+000 0.10798118044287E-030
   8 -.49929478721259E+000 0.66966916561145E-005 0.40397875172514E-009 0.13666885633374E-007 0.22232297975847E+000 0.23626442654629E-006 0.22366790358975E-002 0.10371857012165E-004 0.16687481081371E-010 0.92155730267271E-012 0.15013523571072E-005 0.33327045941072E-001 0.69018804055788E-003 0.20233654870185E-002 0.13327497115118E-009 0.39476064806258E-004 0.21983455730035E-005 0.21706415593589E-004 0.39044495883408E-007 0.39466682666668E-004 0.20657126583733E-018 0.11606807705499E-007 0.73927802318984E+000 -.34978599401821E-022 0.34138065935229E+003 0.94701446008217E-002 -.16029062294178E+003 0.10000000000000E+001 0.78980729071215E+002 0.10000000000000E+006 0.98915599027173E-003 0.28076202970343E+002 0.10000000000000E+001 0.10000000000000E+001 0.34138065935229E+003 0.72720286780601E+000 0.51335569286574E-024
   9 -.49918014227599E+000 0.77672409112831E-005 0.50348896789562E-009 0.15830985782059E-007 0.22165818304560E+000 0.27347264435517E-006 0.25823724441925E-002 0.11982257003287E-004 0.21418245928685E-010 0.12299495708974E-011 0.17385186029800E-005 0.33208151892363E-001 0.79812582781882E-003 0.23382323012874E-002 0.17736593023416E-009 0.45609570140261E-004 0.25413388375568E-005 0.25094406799555E-004 0.45255486937823E-007 0.45636633195031E-004 0.23913886442485E-018 0.13420498789420E-007 0.73927421584013E+000 -.40417236864073E-022 0.34780634874812E+003 0.94612176357718E-002 -.16081898835504E+003 0.10000000000000E+001 0.78982586166650E+002 0.10000000000000E+006 0.97079928169923E-003 0.28073827473634E+002 0.10000000000000E+001 0.10000000000000E+001 0.34780634874812E+003 0.87932769459954E+000 0.56462823158938E-024
  10 -.49906193893280E+000 0.88661822591134E-005 0.62082068236740E-009 0.18054206333817E-007 0.22098023611028E+000 0.31155078905610E-006 0.29343367654322E-002 0.13622695342597E-004 0.26830948871078E-010 0.15906917724901E-011 0.19818246455878E-005 0.33086425474610E-001 0.90833808433398E-003 0.26593294648914E-002 0.22932089070307E-009 0.51861887502113E-004 0.28911416044087E-005 0.28552329878053E-004 0.51650710122437E-007 0.51936175136531E-004 0.27246979383074E-018 0.15272017449847E-007 0.73927122445780E+000 -.45962099963429E-022 0.35435392263646E+003 0.94521898112315E-002 -.16134245008285E+003 0.10000000000000E+001 0.78984756620122E+002 0.10000000000000E+006 0.95277968482863E-003 0.28071421697145E+002 0.10000000000000E+001 0.10000000000000E+001 0.35435392263646E+003 0.10445172216687E+001 0.00000000000000E+000
