[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  21 -.20540214385845E+000 0.23895835178551E-004 0.66456274368647E-013 0.56254428680391E-010 0.22515328955100E+000 0.49661874595054E-008 0.26202305633021E-002 0.54129220072820E-005 0.92469700600058E-014 0.54770361068096E-015 0.42655092308803E-007 0.32379461245721E-001 0.41576872244084E-003 0.54738421448187E-003 0.97827437443321E-012 0.15743224415898E-004 0.39284851542412E-007 0.65820684327731E-005 0.33182774845424E-010 0.75113904728007E-005 -.15949559561770E-019 0.13227835497084E-008 0.73882463194314E+000 -.16838379162050E-022 0.33608288516877E+003 0.22156948840750E-001 -.15226935513459E+003 0.10000000000000E+001 0.21756878126499E+003 0.10000000000000E+006 0.10048340408387E-002 0.28078597488363E+002 0.10000000000000E+001 0.10000000000000E+001 0.33608288516877E+003 0.41375923328388E-002 0.42459844159653E-033
  22 -.20430052269423E+000 0.24795294742161E-004 0.88216260258780E-013 0.63770379993576E-010 0.22494036303756E+000 0.57010064657175E-008 0.28694162706399E-002 0.59985473271589E-005 0.11812668994560E-013 0.70758905039577E-015 0.48128623547318E-007 0.32246415800626E-001 0.46107297231334E-003 0.62426215536535E-003 0.12805702859680E-011 0.17951228370030E-004 0.47735612368021E-007 0.74925727460049E-005 0.42189486876143E-010 0.86411557146675E-005 -.17239005554340E-019 0.14678456040927E-008 0.73879348782416E+000 -.18502727833432E-022 0.33974269513455E+003 0.21924180780488E-001 -.15199131393038E+003 0.10000000000000E+001 0.21813182344017E+003 0.10000000000000E+006 0.99396095886963E-003 0.28077221564972E+002 0.10000000000000E+001 0.10000000000000E+001 0.33974269513455E+003 0.50787070414616E-002 0.17311212559642E-032
  23 -.20325498079793E+000 0.25676229564701E-004 0.11547914884790E-012 0.72052612435000E-010 0.22471620605473E+000 0.64909391306961E-008 0.31228999225067E-002 0.66016207322067E-005 0.14901484904089E-013 0.90268938005773E-015 0.54069049401308E-007 0.32113379714900E-001 0.50777972561674E-003 0.70556224305398E-003 0.16479129499201E-011 0.20284173448666E-004 0.57275972975479E-007 0.84540999024947E-005 0.52802111423002E-010 0.98463661095913E-005 -.18539030138789E-019 0.16174688929950E-008 0.73876319026937E+000 -.19883097766554E-022 0.34348924745048E+003 0.21704613497324E-001 -.15172122443478E+003 0.10000000000000E+001 0.21870828674111E+003 0.10000000000000E+006 0.98306942010029E-003 0.28075791498814E+002 0.10000000000000E+001 0.10000000000000E+001 0.34348924745048E+003 0.61569530702223E-002 0.00000000000000E+000
  24 -.20225808790921E+000 0.26541514991874E-004 0.14937356860798E-012 0.81183685464573E-010 0.22448108899464E+000 0.73388551524212E-008 0.33805498656548E-002 0.72217310129512E-005 0.18598567852555E-013 0.11393192821517E-014 0.60519646401018E-007 0.31980302860662E-001 0.55586038541333E-003 0.79124532506670E-003 0.20898140367820E-011 0.22740530831928E-004 0.67969899727372E-007 0.94662138448924E-005 0.65196450306293E-010 0.11127021625252E-004 -.19850093376004E-019 0.17715579972838E-008 0.73873371780766E+000 -.19932050999623E-022 0.34732024113742E+003 0.21496634952282E-001 -.15145877708405E+003 0.10000000000000E+001 0.21929761798138E+003 0.10000000000000E+006 0.97217471355094E-003 0.28074309912815E+002 0.10000000000000E+001 0.10000000000000E+001 0.34732024113742E+003 0.73845117154307E-002 0.82650516594886E-026
  25 -.20130392227610E+000 0.27393403970722E-004 0.19122444623306E-012 0.91252303414859E-010 0.22423529171406E+000 0.82477163458991E-008 0.36422074505919E-002 0.78584130152647E-005 0.23000980749057E-013 0.14247657216952E-014 0.67525231073548E-007 0.31847159100780E-001 0.60528211886238E-003 0.88126262803845E-003 0.26167186170856E-011 0.25318489451001E-004 0.79879231757893E-007 0.10528371874175E-004 0.79559873906978E-010 0.12482950923065E-004 -.21172421551333E-019 0.19300041411694E-008 0.73870505760260E+000 -.19045998227532E-022 0.35123299267419E+003 0.21298949694924E-001 -.15120371412576E+003 0.10000000000000E+001 0.21989922354862E+003 0.10000000000000E+006 0.96129223748069E-003 0.28072779506750E+002 0.10000000000000E+001 0.10000000000000E+001 0.35123299267419E+003 0.87741833851533E-002 0.77364864177196E-026
  26 -.20038772816367E+000 0.28233640994249E-004 0.24257845976315E-012 0.10235338074672E-009 0.22397911700633E+000 0.92205023176836E-008 0.39076815297241E-002 0.85111265846765E-005 0.28218657262408E-013 0.17673844696371E-014 0.75131841183163E-007 0.31713945928127E-001 0.65600617672938E-003 0.97555149979091E-003 0.32400205252608E-011 0.28015835837764E-004 0.93062470071313E-007 0.11639874392215E-004 0.96090950906600E-010 0.13913742571471E-004 -.22505816556802E-019 0.20926797320140E-008 0.73867720392947E+000 -.17751765416688E-022 0.35522433004164E+003 0.21110490322175E-001 -.15095582422251E+003 0.10000000000000E+001 0.22051245077118E+003 0.10000000000000E+006 0.95043768460678E-003 0.28071203112454E+002 0.10000000000000E+001 0.10000000000000E+001 0.35522433004164E+003 0.10339299030912E-001 0.18724115399002E-032
  27 -.19950550289836E+000 0.29063702723531E-004 0.30524307150686E-012 0.11459036908561E-009 0.22371285057264E+000 0.10260339286940E-007 0.41767955329114E-002 0.91793673165291E-005 0.34376501934561E-013 0.21767750955742E-014 0.83387943443816E-007 0.31580658799175E-001 0.70799646455708E-003 0.10740506411127E-002 0.39722032875141E-011 0.30830391580453E-004 0.10757632537834E-006 0.12800044164570E-004 0.11500248935994E-009 0.15418972951799E-004 -.23850127133777E-019 0.22594658053243E-008 0.73865015179289E+000 -.18096447463819E-022 0.35929128560783E+003 0.20930327003677E-001 -.15071489188865E+003 0.10000000000000E+001 0.22113669273147E+003 0.10000000000000E+006 0.93962509799778E-003 0.28069583427387E+002 0.10000000000000E+001 0.10000000000000E+001 0.35929128560783E+003 0.12093951162303E-001 0.00000000000000E+000
  28 -.19865360096562E+000 0.29885086797534E-004 0.38134968630302E-012 0.12808022686117E-009 0.22343668128483E+000 0.11370818838849E-007 0.44494657202521E-002 0.98628634759597E-005 0.41618367819086E-013 0.26640903475910E-014 0.92347248910472E-007 0.31447252547831E-001 0.76123489119631E-003 0.11767304564121E-002 0.48271872825092E-011 0.33760879019619E-004 0.12348036545430E-006 0.14008582541581E-004 0.13652941218484E-009 0.16998677382968E-004 -.25205727469950E-019 0.24303012796219E-008 0.73862388911166E+000 -.19082521278322E-022 0.36343228813904E+003 0.20757622102407E-001 -.15048063240991E+003 0.10000000000000E+001 0.22177156936301E+003 0.10000000000000E+006 0.92886390261502E-003 0.28067922532462E+002 0.10000000000000E+001 0.10000000000000E+001 0.36343228813904E+003 0.14053629950626E-001 0.19491600456921E-032
  29 -.19782872051306E+000 0.30699277011963E-004 0.47341521333637E-012 0.14295524071031E-009 0.22315071178716E+000 0.12556002190408E-007 0.47256828731701E-002 0.10561538423136E-004 0.50110143340306E-013 0.32423001199958E-014 0.10206917609352E-006 0.31313651919454E-001 0.81571852963123E-003 0.12835903798924E-002 0.58205411589621E-011 0.36806839369471E-004 0.14083757034547E-006 0.15265536178807E-004 0.16093240458789E-009 0.18653325774618E-004 -.26573200829811E-019 0.26051738974720E-008 0.73859839961578E+000 -.20156399940413E-022 0.36764691194513E+003 0.20591648342040E-001 -.15025272044632E+003 0.10000000000000E+001 0.22241688646852E+003 0.10000000000000E+006 0.91815997794902E-003 0.28066221979110E+002 0.10000000000000E+001 0.10000000000000E+001 0.36764691194513E+003 0.16235412881222E-001 0.19890571161542E-032
  30 -.19702811466280E+000 0.31507482518406E-004 0.58438037317439E-012 0.15936004130813E-009 0.22285505775910E+000 0.13820044162785E-007 0.50054137922779E-002 0.11275264568967E-004 0.60040176595295E-013 0.39262813207261E-014 0.11261613157174E-006 0.31179799383577E-001 0.87144047580178E-003 0.13946226315778E-002 0.69693532836737E-011 0.39967595654594E-004 0.15970894917774E-006 0.16570869817094E-004 0.18849323887565E-009 0.20383270444141E-004 -.27952718132092E-019 0.27840587991429E-008 0.73857367219001E+000 -.21271958729860E-022 0.37193438424718E+003 0.20431805097728E-001 -.15003087541766E+003 0.10000000000000E+001 0.22307240518064E+003 0.10000000000000E+006 0.90751967142361E-003 0.28064483391302E+002 0.10000000000000E+001 0.10000000000000E+001 0.37193438424718E+003 0.18657407994676E-001 0.00000000000000E+000
