[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46271822592889E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.42544018007158E+000 -.52232387982756E-057 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.38817274535856E+000 -.25323710948038E-053 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.35093755576730E+000 -.17935854388331E-041 0.53537883791853E-039 0.52907622569582E-040 -.21378659966645E-028 0.21378659951463E-028 0.00000000000000E+000 0.15128958194729E-037 0.35451120144845E-054 0.11017354442481E-052 -.21378659935858E-028 -.15660749861760E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.21378659951463E-028 0.52907622569582E-040 0.00000000000000E+000 0.99231955326633E-050 0.17364858985718E-041 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.46207107049622E-023 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.31378923495677E+000 -.13609386049368E-036 0.13662744620147E-036 0.11333139283268E-037 -.45794409050591E-026 0.45794409050326E-026 0.00000000000000E+000 0.15128958183987E-037 0.16266491259253E-049 0.50552342031254E-048 -.45794409053238E-026 0.12043131705775E-036 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.45794409050326E-026 0.11333139283268E-037 0.00000000000000E+000 0.45531872215972E-045 0.79677412169780E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.98978475164147E-021 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.27685804315385E+000 -.15994773312543E-032 0.15994778679734E-032 0.94022241502255E-036 -.37992059960282E-024 0.37992059981400E-024 0.00000000000000E+000 -.21212275738908E-033 0.11195787634823E-045 0.34793814942948E-044 -.37992060252130E-024 0.16095634881906E-032 0.90606960371547E-069 0.00000000000000E+000 0.15375120127450E-040 0.37992059961196E-024 0.20297630466126E-033 0.00000000000000E+000 0.31338360947469E-041 0.54839816742937E-033 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.82114743960855E-019 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.24056567953336E+000 -.10356393131300E-028 0.10373734693831E-028 -.67265467374371E-023 -.18213328923781E-022 0.24939876285566E-022 0.00000000000000E+000 -.64168948028436E-030 0.25730469480792E-042 0.79964112682441E-041 -.11486795773063E-022 -.67265363304381E-023 0.60233204383647E-067 0.00000000000000E+000 0.14661991708432E-034 0.18213328974357E-022 0.60843986411527E-030 0.00000000000000E+000 0.72022700235436E-038 0.12603444823182E-029 0.16220979160331E-058 0.16220979160331E-058 -.16220979160331E-058 0.00000000000000E+000 0.38579221376842E-017 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.20581720867673E+000 -.16128588089645E-023 0.16265867920133E-023 -.71530365934035E-019 -.13558564494127E-020 0.72886216396502E-019 -.13632502703690E-034 -.77432477342094E-026 0.14259355235968E-038 0.44314668994077E-037 0.70172844194156E-019 -.71528736084093E-019 -.22101978493648E-029 0.22101978493648E-029 0.65069306150136E-029 0.13558734253221E-020 0.44888144439823E-026 0.00000000000000E+000 0.39913743993168E-034 0.69846464910180E-026 0.17249261314151E-054 0.17249063467327E-054 -.17249162390739E-054 0.00000000000000E+000 -.54325270452052E-015 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.17514869866365E+000 -.42177718709034E-018 0.45041274716853E-018 -.23023893575730E-016 -.81415943860916E-017 -.40898701816792E-014 0.41230541742403E-014 -.20472828802067E-017 0.19374592803474E-026 0.84103248921053E-021 0.41347022389055E-014 -.41454457419475E-014 -.14200272042407E-020 0.14200272042407E-020 0.18255740167604E-021 0.83509035821652E-017 0.18651493804425E-017 -.54918253485537E-022 0.45178613255511E-024 0.26326771024027E-018 0.10566077331137E-051 0.49090710415890E-053 -.55284922176478E-052 0.00000000000000E+000 0.24786062100940E-009 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
