[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.20036612906990E+000 -.59575402055622E-040 0.17824325119137E-035 0.85062814729701E-034 0.22659191879081E+000 0.30985051329566E-031 0.48588679048777E-031 -.72893207837606E-031 -.20487535337331E-033 0.69969455178942E-036 0.34529687366948E-031 0.34081758152042E-001 -.72790345492426E-031 0.16129050597017E-060 -.43834178921083E-033 0.10492889986566E-035 0.64001113753235E-048 0.18001006434766E-045 -.29516176442625E-046 0.20579553524756E-037 -.36959161530693E-032 -.33805239070664E-031 0.73932632305714E+000 -.15809134140249E-068 0.30000000000000E+003 0.85032191279967E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.12461516354589E-025 0.00000000000000E+000
  12 -.17045876897749E+000 0.60281105345595E-040 -.89262271762193E-035 0.16213256303718E-032 0.22659191879081E+000 -.37483765018816E-031 0.19878092965530E-030 -.21989418059628E-030 -.30378104919055E-033 -.35539458167089E-035 0.17276851738385E-030 0.34081758152042E-001 -.17583186075035E-030 -.30575551652194E-061 -.14974220492145E-033 0.47465217748343E-035 0.52427464501178E-047 0.48558709156856E-045 0.29901085846607E-045 0.12540630405826E-036 -.48405495823599E-032 0.10655745424334E-030 0.73932632305714E+000 0.10998058093624E-060 0.30000000000000E+003 0.70811841625039E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.23129133264949E-030 0.00000000000000E+000
  13 -.14085572522237E+000 -.14697228892358E-039 -.10993423758229E-034 0.28102666099772E-032 0.22659191879081E+000 -.10936032301095E-030 0.22320101486103E-030 -.36560628120552E-030 -.82424578242932E-034 -.43330336582074E-035 0.17151119590797E-030 0.34081758152042E-001 -.33784239893574E-030 0.75245429851847E-055 -.57936650162662E-034 0.92501569531035E-035 -.40219343277869E-045 0.10188373100294E-044 0.52529760595788E-045 0.25308731322333E-036 -.10939214225945E-031 0.21615813740927E-030 0.73932632305714E+000 -.57630993052156E-053 0.30000000000000E+003 0.56914092983178E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.22283864183695E-030 0.00000000000000E+000
  14 -.11229841045480E+000 0.11806945404371E-029 -.33176722208773E-035 0.25823326782995E-032 0.22659191879081E+000 -.68310742047409E-031 0.16885574043516E-030 -.38448624432352E-030 -.47089126502811E-034 -.12984056298933E-035 0.11835902454592E-030 0.34081758152043E-001 -.36716718736741E-030 -.15660625017385E-044 -.39804166624504E-033 0.10466303186525E-034 -.27450491343383E-041 0.20797957393855E-044 -.34359147233225E-045 0.28798173496959E-036 -.93683922236323E-032 0.21995066767296E-030 0.73932632305714E+000 0.18202328024509E-045 0.30000000000000E+003 0.43865867828929E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.14899947460617E-030 0.13560316804830E-035
  15 -.86250517385316E-001 0.77102018095213E-016 0.15254168941940E-031 -.70590068942248E-033 0.22659191879056E+000 -.54678738189041E-031 0.80429031354627E-029 0.20333577681044E-027 -.11506239087538E-033 -.66858581544868E-032 0.18551712321395E-030 0.34081758151969E-001 -.49394175265134E-030 0.83689687438714E-035 -.45732153201514E-034 0.12485767945599E-034 -.18270033844575E-041 -.78583567215552E-042 -.16264893389235E-043 -.24225731491725E-035 -.76938487250020E-031 0.20831514181511E-030 0.73932632305747E+000 -.11297149494997E-040 0.29999999999965E+003 0.32471834770946E+000 -.15649619001424E+003 0.10000000000000E+001 0.42434903411791E+004 0.10000000000000E+006 0.11262223852682E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999965E+003 0.22134348913915E-022 0.00000000000000E+000
  16 -.64615791870443E-001 0.18412165979979E-011 0.14110797695272E-026 0.88837924986861E-023 0.22659191890705E+000 0.10019556630624E-023 0.51660695738426E-018 0.19321328966890E-022 0.11879080777875E-030 -.25275868541085E-029 0.39810603152535E-022 0.34081758210404E-001 0.53706324081197E-024 0.45861053083229E-024 0.14148114376095E-031 0.62914169091289E-027 0.74206655551945E-031 0.15230414294785E-029 0.23155040758577E-035 0.23458169483088E-028 -.43744030383322E-027 0.93276446282807E-027 0.73932632288071E+000 0.51821034829086E-035 0.30000000008324E+003 0.23520187141054E+000 -.15649619019793E+003 0.10000000000000E+001 0.42434903414286E+004 0.10000000000000E+006 0.11262223848948E-002 0.28091833462737E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000008324E+003 0.20938389968841E-017 0.00000000000000E+000
  17 -.48788979615330E-001 0.15868492925367E-009 0.10107224512308E-022 0.65275768715240E-014 0.22659198145989E+000 0.14003121792354E-014 0.97589783981102E-009 0.14669090539588E-014 0.54420326192294E-026 0.16688070359477E-027 0.44430373203522E-013 0.34081743535169E-001 0.14456947677369E-014 0.45038940418080E-014 0.30949264527935E-026 0.65998757115934E-018 0.44643253447051E-021 0.52440102197843E-020 0.15125812789766E-025 0.95007773804359E-019 -.10504449346232E-024 0.34179570066496E-020 0.73932627387030E+000 -.95105184981297E-030 0.29999994177124E+003 0.17342846793335E+000 -.15649619641231E+003 0.10000000000000E+001 0.42434901877048E+004 0.10000000000000E+006 0.11262226220715E-002 0.28091833918431E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999994177124E+003 0.64717330252233E-010 0.21214044343683E-025
  18 -.38764391327135E-001 0.14000239805626E-008 0.13018639903295E-019 0.97386489937966E-012 0.22659473904646E+000 0.39791308607441E-012 0.16068495584788E-005 0.10672770645124E-010 0.23453403251557E-020 0.11807301677381E-021 0.11162257003577E-009 0.34079082405494E-001 0.10831375432637E-010 0.26134211555522E-007 0.13473984114792E-020 0.28304566643016E-011 0.94637529065288E-014 0.57704729036728E-013 0.40624700964971E-018 0.13938163895803E-011 -.27735240467225E-022 0.28893873851922E-016 0.73932454402546E+000 -.43767691991562E-027 0.30001661142068E+003 0.13621106172450E+000 -.15648808806235E+003 0.10000000000000E+001 0.42435353805133E+004 0.10000000000000E+006 0.11261616626838E-002 0.28091874235918E+002 0.10000000000000E+001 0.10000000000000E+001 0.30001661142068E+003 0.19671307911184E-007 0.53573511684814E-023
  19 -.33213281113176E-001 0.38444505303711E-008 0.17200861212228E-017 0.88448332001787E-011 0.22660908712450E+000 0.57380998544685E-011 0.31839280175650E-004 0.30492000916074E-009 0.73412262887785E-018 0.37885827420760E-019 0.24851791592103E-008 0.34045068237346E-001 0.31156458453099E-009 0.21334557213902E-005 0.43557258998219E-018 0.23893865023535E-009 0.11287154886691E-011 0.43309633730294E-011 0.65052310182513E-016 0.15453864184836E-009 -.31745129808375E-021 0.85309274844967E-015 0.73931186454263E+000 0.25127785197619E-025 0.30040814296817E+003 0.11620890154314E+000 -.15634292040800E+003 0.99999999999997E+000 0.42447232015770E+004 0.10000000000000E+006 0.11247064424130E-002 0.28092187508539E+002 0.10000000000000E+001 0.10000000000000E+001 0.30040814296817E+003 0.69786698297240E-006 0.37017361497466E-022
  20 -.30384886826324E-001 0.60848341083296E-008 0.18317782166262E-016 0.23808106195358E-010 0.22661434952950E+000 0.20004509108606E-010 0.12062319554395E-003 0.13518833865266E-008 0.10119610682951E-016 0.52642205385726E-018 0.99137775544202E-008 0.33961844342836E-001 0.13864492883296E-008 0.14562256133163E-004 0.62275540247056E-017 0.16511643781723E-008 0.95678575302940E-011 0.28599267663185E-010 0.64103651496803E-015 0.11824235927813E-008 -.93734750798600E-021 0.38384561104753E-014 0.73928859902347E+000 0.11660727597591E-024 0.30165608483684E+003 0.10597062354081E+000 -.15594653844862E+003 0.99999999999994E+000 0.42488751032988E+004 0.10000000000000E+006 0.11200737415350E-002 0.28092693514865E+002 0.10000000000000E+001 0.10000000000000E+001 0.30165608483684E+003 0.74049932067358E-005 0.10201119909812E-021
  21 -.28910628014533E-001 0.76165266884641E-008 0.58876967058954E-016 0.38388194482967E-010 0.22659549271480E+000 0.36804520533829E-010 0.22884507552620E-003 0.27661730138992E-008 0.35952827465208E-016 0.18833860046989E-017 0.19299198469876E-007 0.33871300105790E-001 0.28429535516584E-008 0.36654317207641E-004 0.22787690454529E-016 0.41794094743349E-008 0.26636469795629E-010 0.70858199643734E-010 0.19466047403350E-014 0.31360857124637E-008 -.15761978542787E-020 0.79125366420481E-014 0.73926766777364E+000 0.20460116632800E-024 0.30324701413622E+003 0.10036808741269E+000 -.15550237978988E+003 0.99999999999991E+000 0.42545746901547E+004 0.10000000000000E+006 0.11142121775704E-002 0.28093064037873E+002 0.10000000000000E+001 0.10000000000000E+001 0.30324701413622E+003 0.25638141146038E-004 0.20947463016468E-021
  22 -.28021196332638E-001 0.86796971673492E-008 0.11602669648633E-015 0.50531302314990E-010 0.22656354300249E+000 0.52341754617227E-010 0.33030345770689E-003 0.41693885503051E-008 0.74373187123088E-016 0.39216473292254E-017 0.28285821735450E-007 0.33792357199525E-001 0.42909894765453E-008 0.62194896929095E-004 0.48221021764077E-016 0.71132911792764E-008 0.47736589354685E-010 0.11915573267786E-009 0.36861361703588E-014 0.54780332982512E-008 -.21232486332659E-020 0.11978581963680E-013 0.73925154315635E+000 0.27434179040531E-024 0.30477714596423E+003 0.96745408730173E-001 -.15511573137091E+003 0.99999999999989E+000 0.42603161210163E+004 0.10000000000000E+006 0.11086270411892E-002 0.28093286000183E+002 0.10000000000000E+001 0.10000000000000E+001 0.30477714596423E+003 0.52985376242136E-004 0.35424701347729E-021
  23 -.27376602729187E-001 0.95209326251196E-008 0.18727245811251E-015 0.61274530064537E-010 0.22652397576459E+000 0.67042491672883E-010 0.42685746005524E-003 0.55539017410872E-008 0.12357196432249E-015 0.65572583000568E-017 0.36961782414012E-007 0.33720950357873E-001 0.57218199958011E-008 0.89966944415796E-004 0.81673264610208E-016 0.10310595865940E-007 0.71629548665078E-010 0.17129323809230E-009 0.57655911298359E-014 0.80818799699241E-008 -.26157086689229E-020 0.16005998233421E-013 0.73923817295089E+000 0.34564470056496E-024 0.30625770219565E+003 0.93982996607077E-001 -.15476998624834E+003 0.99999999999987E+000 0.42660395607241E+004 0.10000000000000E+006 0.11032729108050E-002 0.28093422441119E+002 0.10000000000000E+001 0.10000000000000E+001 0.30625770219565E+003 0.88272304956184E-004 0.51319320457126E-021
  24 -.26847351659259E-001 0.10258493710122E-007 0.27541595709951E-015 0.71492536052833E-010 0.22647717043223E+000 0.81748002822665E-010 0.52369382987194E-003 0.69805514264267E-008 0.18518799513272E-015 0.98894804357137E-017 0.45763077568038E-007 0.33652163748987E-001 0.71979716159897E-008 0.12072627528497E-003 0.12458612411264E-015 0.13857233629919E-007 0.98867641749967E-010 0.22873134208107E-009 0.82452098796408E-014 0.11012011833734E-007 -.30896565805136E-020 0.20168313787523E-013 0.73922615016342E+000 0.42824360939437E-024 0.30776144027237E+003 0.91656702043956E-001 -.15444209794129E+003 0.99999999999985E+000 0.42719812039100E+004 0.10000000000000E+006 0.10978854745200E-002 0.28093504615920E+002 0.10000000000000E+001 0.10000000000000E+001 0.30776144027237E+003 0.13271376548195E-003 0.68229432535026E-021
  25 -.26384610365599E-001 0.10939468924064E-007 0.38407357281228E-015 0.81569063894161E-010 0.22642278378896E+000 0.96867060228840E-010 0.62335367704274E-003 0.84820784221721E-008 0.26133188453368E-015 0.14046587133804E-016 0.54912133747633E-007 0.33583789496394E-001 0.87532658484880E-008 0.15507370279383E-003 0.17884002555916E-015 0.17822166305367E-007 0.12997832079251E-009 0.29259245376848E-009 0.11195272576024E-013 0.14325085897921E-007 -.35575731105257E-020 0.24560051340301E-013 0.73921488349957E+000 0.52250601567683E-024 0.30932548791948E+003 0.89599594467413E-001 -.15412215167799E+003 0.99999999999983E+000 0.42782711647295E+004 0.10000000000000E+006 0.10923357542105E-002 0.28093544130503E+002 0.10000000000000E+001 0.10000000000000E+001 0.30932548791948E+003 0.18785754227906E-003 0.86875983241334E-021
  26 -.25966987116465E-001 0.11584018099434E-007 0.51687651196508E-015 0.91657485051705E-010 0.22636060396914E+000 0.11255874478731E-009 0.72679860964763E-003 0.10071378847650E-007 0.35390904587657E-015 0.19149925315771E-016 0.64496612822440E-007 0.33515000667496E-001 0.10401113654245E-007 0.19333111614344E-003 0.24628923020692E-015 0.22242475035985E-007 0.16527594201844E-009 0.36346138518216E-009 0.14674260203961E-013 0.18053490954520E-007 -.40312620853443E-020 0.29218788578678E-013 0.73920412805549E+000 0.62652517250324E-024 0.31096416204429E+003 0.87733394370084E-001 -.15380694009081E+003 0.99999999999981E+000 0.42849604690833E+004 0.10000000000000E+006 0.10865795881926E-002 0.28093545876017E+002 0.10000000000000E+001 0.10000000000000E+001 0.31096416204429E+003 0.25509733269620E-003 0.10595053985663E-020
  27 -.25582969512849E-001 0.12202605270173E-007 0.67775106980623E-015 0.10182777591872E-009 0.22629050772283E+000 0.12888820083750E-009 0.83440087874820E-003 0.11753736674926E-007 0.46470354847199E-015 0.25318298678279E-016 0.74553530155804E-007 0.33445469528202E-001 0.12147084852268E-007 0.23569827096210E-003 0.32881119834243E-015 0.27141200604356E-007 0.20496905830499E-009 0.44169075243043E-009 0.18735778403208E-013 0.22218403363873E-007 -.45135360632575E-020 0.34160173570607E-013 0.73919376270527E+000 0.73884904325192E-024 0.31268316599655E+003 0.86013563232226E-001 -.15349562773865E+003 0.99999999999980E+000 0.42920694749567E+004 0.10000000000000E+006 0.10806047361071E-002 0.28093512530005E+002 0.10000000000000E+001 0.10000000000000E+001 0.31268316599655E+003 0.33572753460380E-003 0.12475589176402E-020
  28 -.25225365818370E-001 0.12801609942650E-007 0.87120040446449E-015 0.11211746416038E-009 0.22621240418420E+000 0.14588430336274E-009 0.94631197858273E-003 0.13531596853949E-007 0.59545246141981E-015 0.32672027445159E-016 0.85101101768687E-007 0.33375055853115E-001 0.13993822222297E-007 0.28232607169773E-003 0.42835878547939E-015 0.32535729016537E-007 0.24921636693719E-009 0.52754135065624E-009 0.23432917789259E-013 0.26836244037253E-007 -.49903751687459E-020 0.39391663080067E-013 0.73918371607748E+000 0.85890697304564E-024 0.31448498302675E+003 0.84411216071513E-001 -.15318823214584E+003 0.99999999999978E+000 0.42996070430704E+004 0.10000000000000E+006 0.10744109476940E-002 0.28093445895536E+002 0.10000000000000E+001 0.10000000000000E+001 0.31448498302675E+003 0.43099371537931E-003 0.14385044589609E-020
  29 -.24889244393522E-001 0.13385358618629E-007 0.11025694151675E-014 0.12254950725107E-009 0.22612621303329E+000 0.16355996086394E-009 0.10625914608834E-002 0.15406245389392E-007 0.74787463458278E-015 0.41334636318107E-016 0.96149904120710E-007 0.33303698787383E-001 0.15942772049803E-007 0.33334367293888E-003 0.54698434302867E-015 0.38440898457404E-007 0.29814791668181E-009 0.62123382269351E-009 0.28820124163354E-013 0.31921103815808E-007 -.54705802295862E-020 0.44917363780879E-013 0.73917394059366E+000 0.98686131593539E-024 0.31637076599443E+003 0.82905998238549E-001 -.15288510458141E+003 0.99999999999976E+000 0.43075773035350E+004 0.10000000000000E+006 0.10680029884582E-002 0.28093347360192E+002 0.10000000000000E+001 0.10000000000000E+001 0.31637076599443E+003 0.54211130410960E-003 0.16426567469416E-020
  30 -.24570995182391E-001 0.13957031415690E-007 0.13783718075235E-014 0.13314008568532E-009 0.22603185115056E+000 0.18192118398561E-009 0.11832639061807E-002 0.17378572287618E-007 0.92369116914670E-015 0.51434149687467E-016 0.10770786741444E-006 0.33231370380914E-001 0.17994971283574E-007 0.38887246969976E-003 0.68686026518846E-015 0.44870609079592E-007 0.35187671710350E-009 0.72297502727936E-009 0.34954489859283E-013 0.37486039798887E-007 -.59743271194402E-020 0.50740239971093E-013 0.73916440130755E+000 0.11232358870597E-023 0.31834118228656E+003 0.81482706740219E-001 -.15258671456035E+003 0.99999999999974E+000 0.43159827546469E+004 0.10000000000000E+006 0.10613875534752E-002 0.28093218078026E+002 0.10000000000000E+001 0.10000000000000E+001 0.31834118228656E+003 0.67027869325957E-003 0.18393658163880E-020
  31 -.24267845951996E-001 0.14519117826826E-007 0.17067171486635E-014 0.14390238725329E-009 0.22592922322246E+000 0.20097163568411E-009 0.13083470445557E-002 0.19449463426861E-007 0.11246440316626E-014 0.63104351110220E-016 0.11978279214467E-006 0.33158053625875E-001 0.20151452974590E-007 0.44903466182515E-003 0.85030028632269E-015 0.51838812242879E-007 0.41050628622320E-009 0.83297395222641E-009 0.41896868450975E-013 0.43543899791716E-007 -.64664056844193E-020 0.56863252724644E-013 0.73915507057129E+000 0.12685688116334E-023 0.32039683793906E+003 0.80129498263399E-001 -.15229355482155E+003 0.99999999999972E+000 0.43248258712478E+004 0.10000000000000E+006 0.10545717557582E-002 0.28093059046058E+002 0.10000000000000E+001 0.10000000000000E+001 0.32039683793906E+003 0.81668914092289E-003 0.20276147107565E-020
