[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.49766675429453E+000 -.27580481778616E-013 -.54078189886655E-013 -.31912037895447E-013 -.14113238666684E-009 -.78923316888862E-010 0.10897121201439E-009 0.11069116487878E-009 -.96485993157713E-016 -.51861583056518E-017 0.67861035442605E-010 -.99286336801195E-010 0.12604812540501E-011 0.42289431724573E-012 -.41627968698349E-014 0.14514816608621E-009 -.11638381268940E-009 0.10738192054672E-012 -.89933311228508E-013 0.47346982043447E-012 0.58847912152580E-046 -.58843958160046E-046 -.19769962665786E-050 0.00000000000000E+000 0.28716847026745E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.49544946799101E+000 -.12797004039073E-012 -.10435971472810E-012 -.13715791947917E-012 -.33225948566341E-009 -.13769159098931E-009 0.27074591184576E-009 0.19733385144461E-009 -.15233864661191E-015 -.83720580655486E-017 0.86577044291110E-010 -.22581021692038E-009 0.61299944365307E-011 0.19984156355450E-011 -.71371203699416E-014 0.35022265248577E-009 -.22340823557238E-009 0.28227478282101E-012 -.19442988527881E-012 0.20609768398983E-011 0.44443166496678E-045 -.44442358255676E-045 -.40412050103969E-050 0.00000000000000E+000 0.82211033362935E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.49342205793738E+000 -.32901024957862E-012 -.18377346606694E-012 -.32389448886047E-012 -.58933181702899E-009 -.18109487881096E-009 0.49998056026122E-009 0.26555224456438E-009 -.23070116177216E-015 -.13000922553206E-016 0.51619704988104E-010 -.38560906865534E-009 0.16379143915623E-010 0.51944697532444E-011 -.11652855556555E-013 0.63246320642645E-009 -.33022227902516E-009 0.56409179794489E-012 -.32105796045884E-012 0.48503257398758E-011 0.18739367036767E-044 -.18739244844990E-044 -.61095888619925E-050 0.00000000000000E+000 0.16677635153257E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.49157424552760E+000 -.66052074550524E-012 -.30031260766017E-012 -.59716159848212E-012 -.92373272275367E-009 -.21605001393240E-009 0.80857361412293E-009 0.32128894546225E-009 -.33156158504593E-015 -.19151074759047E-016 -.38509726644573E-010 -.58273452332045E-009 0.33864956626514E-010 0.10475595221301E-010 -.17803236086189E-013 0.10035285013253E-008 -.44536572916749E-009 0.99560477007143E-012 -.47512686744887E-012 0.88590620514704E-011 0.62424368733807E-044 -.62424205217128E-044 -.81758339656020E-050 0.00000000000000E+000 0.28720206842212E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.48987578141154E+000 -.11558076518572E-011 -.46383362034964E-012 -.96403142763250E-012 -.13463528326358E-008 -.24844420530154E-009 0.12079130678636E-008 0.36946948862134E-009 -.45886679522361E-015 -.27146846373337E-016 -.18610352445639E-009 -.82103449790024E-009 0.60544814896922E-010 0.18313814513956E-010 -.25800238864497E-013 0.14739277594847E-008 -.57581254627618E-009 0.16258843999246E-011 -.66185780306137E-012 0.14131206398016E-010 0.18383093821028E-043 -.18383073294676E-043 -.10263176231780E-049 0.00000000000000E+000 0.44812450305326E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.48830066049261E+000 -.18521896014417E-011 -.68767671835926E-012 -.14341001977479E-011 -.18684920461635E-008 -.28274856755786E-009 0.17092086916464E-008 0.41418867338222E-009 -.62040254799187E-015 -.37550650341219E-016 -.39464082648140E-009 -.11045056356332E-008 0.98451759368259E-010 0.29186122811580E-010 -.35989910982421E-013 0.20539830368072E-008 -.72719033021574E-009 0.25114642070870E-011 -.88717642306232E-012 0.20751972819752E-010 0.50284681768418E-043 -.50284656969388E-043 -.12399515067018E-049 0.00000000000000E+000 0.65422749514540E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.48682820659761E+000 -.27923466644998E-011 -.98931899691921E-012 -.20198219569574E-011 -.25026456779988E-008 -.32233896310531E-009 0.23241981220859E-008 0.45910106497254E-009 -.82730092456933E-015 -.51152299711801E-016 -.66870685918495E-009 -.14377873713225E-008 0.14971729046234E-009 0.43585312474154E-010 -.48849238304599E-013 0.27547097811594E-008 -.90429895830296E-009 0.37181241497876E-011 -.11582989479522E-011 0.28855441001182E-010 0.13111069292490E-042 -.13111066369762E-042 -.14613639678918E-049 0.00000000000000E+000 0.91048389364300E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.48544236543161E+000 -.40256813969810E-011 -.13911905954619E-011 -.27366690748584E-011 -.32627560527756E-008 -.36978514157112E-009 0.30655304953659E-008 0.50756808233157E-009 -.10939477561185E-014 -.68980811103925E-016 -.10139039746670E-008 -.18263654994931E-008 0.21659758208496E-009 0.62030289088122E-010 -.64988411961130E-013 0.35881223401657E-008 -.11113482558469E-008 0.53225135081671E-011 -.14839623390918E-011 0.38628283835270E-010 0.33073549421513E-042 -.33073546034708E-042 -.16934026626733E-049 0.00000000000000E+000 0.12222741315228E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.48413069041578E+000 -.56096407598212E-011 -.19216523796474E-011 -.36032848181986E-011 -.41642598781749E-008 -.42706786434921E-009 0.39469885412374E-008 0.56269235108258E-009 -.14381690498438E-014 -.92332800283057E-016 -.14367861621654E-008 -.22766605244305E-008 0.30149658957272E-009 0.85074455287312E-010 -.85155308081685E-013 0.45673058943733E-008 -.13520485770980E-008 0.74137180915893E-011 -.18745131400907E-011 0.50313300183735E-010 0.81447072895605E-042 -.81447069017881E-042 -.19388618976598E-049 0.00000000000000E+000 0.15954475080166E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
