[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.11285313542340E+001 -.15649619001421E+003 0.10000000000000E+001 0.21217451712959E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   2 -.46574253331613E+000 -.40248592548424E-042 -.27244524017359E-040 0.48031179887835E-042 0.22659191879081E+000 0.99505440135712E-040 0.40372865185156E-034 0.17433323764746E-037 -.77240724533263E-040 -.56432096282518E-040 0.72628922113464E-038 0.34081758152042E-001 0.31579587014818E-039 -.13664170256404E-042 -.72602158229692E-040 0.19478217665867E-039 -.20153095614650E-039 0.23688965127131E-039 -.24565673781986E-039 -.56774190840517E-040 -.16080707249047E-041 0.30500955492239E-041 0.73932632305714E+000 -.12564898243938E-042 0.30000000000000E+003 0.10466712101583E+001 -.15649619001421E+003 0.10000000000000E+001 0.21217451712959E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37711035161110E-032 0.00000000000000E+000
   3 -.43148508511320E+000 -.11445124975962E-041 -.80204016748303E-040 0.83462867769494E-041 0.22659191879081E+000 0.11239669527123E-039 0.46260261645782E-033 0.38795702419178E-037 -.12736888839405E-039 -.57007893844526E-040 0.15074737305000E-037 0.34081758152042E-001 0.45244080935197E-039 -.59130091954239E-042 -.11169379700840E-039 0.12163324206318E-038 -.12581726587058E-038 0.14507555886014E-038 -.15040374633180E-038 -.11850868862052E-039 -.10416163523430E-040 0.20528061504998E-040 0.73932632305714E+000 -.56842571600979E-042 0.30000000000000E+003 0.96481119392408E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712959E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37704971096074E-032 0.33900792012082E-036
   4 -.39722772542946E+000 -.28432118234955E-041 -.22108837596953E-039 0.44798573881900E-040 0.22659191879081E+000 -.37172355081299E-040 0.31492043262842E-033 0.71663831558039E-037 -.25818687810025E-039 -.58501331618307E-040 0.23773238130045E-037 0.34081758152042E-001 0.80913007841401E-039 -.19773582293952E-041 -.21391481741656E-039 0.50639229329457E-038 -.52375425152805E-038 0.59384343894963E-038 -.61557509141872E-038 -.18663527945878E-039 -.46188709488274E-040 0.92847693846272E-040 0.73932632305714E+000 -.19415545871705E-041 0.30000000000000E+003 0.88295177343716E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712959E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37756763038619E-032 0.00000000000000E+000
   5 -.36297077585228E+000 -.70669182303576E-041 -.56210876555192E-039 0.17953567364753E-039 0.22659191879081E+000 -.26600955430403E-037 -.98212611114049E-034 0.13446975474038E-036 -.57479338040585E-039 -.62126709634396E-040 0.56795864709485E-037 0.34081758152042E-001 0.16667808330145E-038 -.58582942051089E-041 -.46124312355154E-039 0.17591515348923E-037 -.18193087946101E-037 0.20308736030740E-037 -.21050239564342E-037 -.26388497592154E-039 -.17311001821134E-039 0.35259669636606E-039 0.73932632305714E+000 -.58083184178520E-041 0.30000000000000E+003 0.80109463297527E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712958E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37756303901222E-032 0.00000000000000E+000
   6 -.32871532449307E+000 -.16920945927321E-040 -.12392680267048E-038 0.61550353642063E-039 0.22659191879081E+000 -.13658144881745E-036 -.27108631214078E-033 0.26695586581207E-036 -.12038416011359E-038 -.69344460189099E-040 0.16482194731652E-036 0.34081758152042E-001 0.33568660650820E-038 -.15333155244430E-040 -.95254307018864E-039 0.53269844997400E-037 -.55086907244476E-037 0.60487063314586E-037 -.62691403337131E-037 -.35498023914736E-039 -.57517334222680E-039 0.11842006548405E-038 0.73932632305714E+000 -.15267501897948E-040 0.30000000000000E+003 0.71924409422237E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712957E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37754801667487E-032 0.00000000000000E+000
   7 -.29446390038294E+000 -.36603131187570E-040 -.22525395981056E-038 0.18579852776752E-038 0.22659191879081E+000 -.42666120584094E-036 -.31290928617373E-033 0.53399477726827E-036 -.21435199898236E-038 -.80063309319557E-040 0.43351924926188E-036 0.34081758152042E-001 0.58511162281716E-038 -.34591301710894E-040 -.16867354123204E-038 0.13970919537654E-036 -.14446287817743E-036 0.15555826203019E-036 -.16121761404736E-036 -.46636708350284E-039 -.17037257207633E-038 0.35414027025664E-038 0.73932632305714E+000 -.34508122510243E-040 0.30000000000000E+003 0.63740820492380E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712954E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37751073981646E-032 0.11842092452572E-029
   8 -.26022071025447E+000 -.68255336887484E-040 -.32185173719460E-038 0.49575612036773E-038 0.22659191879081E+000 -.99256668462713E-036 -.20763319176198E-033 0.99842488065249E-036 -.30399128521500E-038 -.90274976612530E-040 0.94741834551397E-036 0.34081758152042E-001 0.81580343978140E-038 -.65762757045475E-040 -.23867403980016E-038 0.31119527177168E-036 -.32175859938496E-036 0.33807628506514E-036 -.35035680016995E-036 -.60313141174049E-039 -.44846586559287E-038 0.94010186666377E-038 0.73932632305714E+000 -.65659715707296E-040 0.30000000000000E+003 0.55560450623920E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712950E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37743985177298E-032 0.11842092452572E-029
   9 -.22599622889164E+000 -.10896566235677E-039 -.36188509788172E-038 0.11800975958122E-037 0.22659191879081E+000 -.18263682397738E-035 -.67178664362011E-034 0.16679475550607E-035 -.34097681582106E-038 -.94438685768402E-040 0.16994147975989E-035 0.34081758152042E-001 0.89552191723245E-038 -.10614118781098E-039 -.26757302364500E-038 0.58356251804412E-036 -.60332980652336E-036 0.61471759497807E-036 -.63701979340933E-036 -.76614467426317E-039 -.10568408491199E-037 0.22307231110430E-037 0.73932632305714E+000 -.10601525103990E-039 0.30000000000000E+003 0.47391975933240E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712945E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37733741598304E-032 0.33900792012082E-036
  10 -.19185259845761E+000 0.86858159210993E-033 -.50347170868860E-038 0.26611802955235E-037 0.22659191879081E+000 -.30473919172872E-035 0.30542081358148E-033 0.27034134998495E-035 -.47249073831917E-038 -.10949803180394E-039 0.27970903410910E-035 0.34081758152042E-001 0.12226797416497E-037 -.17223539499246E-039 -.37028820363562E-038 0.10053187117443E-035 -.10393376598862E-035 0.10283039100858E-035 -.10656004743455E-035 -.97717895951744E-039 -.23692770533951E-037 0.50215525756096E-037 0.73932632305714E+000 -.17208260542161E-039 0.30000000000000E+003 0.39279259136414E+000 -.15649619001421E+003 0.10000000000000E+001 0.21217451712939E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37719059959692E-032 0.00000000000000E+000
