[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.20429527603065E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   2 -.46271822592889E+000 -.93477471152508E-024 -.69086389066082E-036 -.14150685363786E-030 0.22659191879081E+000 -.39432503638630E-033 -.28574070081207E-023 -.38020134713779E-026 -.22889238131153E-038 -.10786955007206E-039 -.37109703386002E-028 0.34081758152042E-001 -.28833163379864E-024 -.13075736203029E-024 -.11534458383273E-037 -.36887731820285E-026 -.25143801218040E-030 -.16971956962131E-026 -.11148563670103E-033 -.13455899826308E-026 -.32961548449089E-030 -.10012058020490E-029 0.73932632305714E+000 -.22645470396131E-036 0.30000000000000E+003 0.18647878276156E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   3 -.42544018007158E+000 0.13314186732858E-021 -.62047978149151E-034 -.51456555587406E-029 0.22659191879081E+000 -.24900038745073E-031 -.19977141745768E-021 -.26933236926219E-024 -.22556656256577E-036 -.11059231306713E-037 -.25549554943033E-026 0.34081758152042E-001 -.20441680627731E-022 -.95532139554732E-023 -.29304892546204E-034 -.26965409171290E-024 -.11778112128590E-027 -.12375836084071E-024 -.38414047593587E-032 -.99022138445850E-025 -.33811443637810E-029 -.62926714984874E-028 0.73932632305714E+000 -.13600070954904E-034 0.30000000000000E+003 0.16866571596368E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   4 -.38817274535856E+000 0.64550871471244E-018 -.18466997132545E-031 -.14053361602953E-027 0.22659191879081E+000 -.76251780497808E-030 -.62803050897554E-020 -.85418566473113E-023 -.70056308699396E-034 -.36506845493262E-035 -.78527334294937E-025 0.34081758152042E-001 -.65091282686631E-021 -.31289517547687E-021 -.21906271413635E-031 -.88129205514856E-023 -.31919101636838E-025 -.40463341941969E-023 -.17539114430150E-030 -.32658798803178E-023 -.10828093680543E-028 -.19950466908780E-026 0.73932632305714E+000 -.33633722827853E-033 0.30000000000000E+003 0.15086288991446E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   5 -.35093755576730E+000 0.64610651903050E-015 -.42323170472796E-029 -.24606345671144E-026 0.22659191879078E+000 -.53143449961349E-023 -.11798897359937E-018 -.15553994503636E-021 -.21365934814293E-031 -.11189376373329E-032 0.32694904867987E-023 0.34081758152039E-001 -.12367398266095E-019 -.60995335589390E-020 -.59212855486826E-029 -.16592983048869E-021 -.68551033380820E-023 -.78762159434129E-022 -.11458259372149E-028 -.64084455471123E-022 -.78153446619651E-028 -.38169230524273E-025 0.73932632305718E+000 -.44760068908194E-032 0.29999999999999E+003 0.13308852681008E+000 -.15649619001421E+003 0.10000000000000E+001 0.42434903411800E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999999E+003 0.46207107049622E-023 0.33900792012094E-036
   6 -.31378923495677E+000 0.22886986219695E-012 -.47362915601878E-027 -.27419403322075E-025 0.22659191878620E+000 -.81182255307520E-021 -.14972035741206E-017 -.10411121872687E-020 -.48313003262478E-029 -.25294698967730E-030 0.70034504079212E-021 0.34081758151375E-001 -.15845516152075E-018 -.79919836138869E-019 -.76686900735820E-027 -.13143215109901E-020 -.98081126634299E-021 -.10309055205463E-020 -.13757344530921E-026 -.84480228423543E-021 -.43818205320095E-027 -.49044136863934E-024 0.73932632306219E+000 -.41353641323189E-031 0.29999999999762E+003 0.11538680570710E+000 -.15649619001360E+003 0.10000000000000E+001 0.42434903411778E+003 0.10000000000000E+006 0.11262223852724E-002 0.28091833464139E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999762E+003 0.98978475164147E-021 0.33900792017538E-036
   7 -.27685804315385E+000 0.32422595731923E-010 -.32452395974968E-025 -.17284886849942E-024 0.22659191847502E+000 -.65895530876243E-019 -.13836795055910E-016 0.68024886171914E-019 -.99074317519580E-027 -.51844182380049E-028 0.58102182337023E-019 0.34081758102608E-001 -.14798885058394E-017 -.75992900104035E-018 -.71351087638028E-025 0.58023796430512E-019 -.82237776949543E-019 -.97989145519116E-020 -.15994792164546E-024 -.80764122178839E-020 -.20724422441223E-026 -.45851272084000E-023 0.73932632338995E+000 -.44183176884649E-030 0.29999999982038E+003 0.97889620443023E-001 -.15649618997243E+003 0.10000000000000E+001 0.42434903410909E+003 0.10000000000000E+006 0.11262223854662E-002 0.28091833452377E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999982038E+003 0.82114743960855E-019 0.33900792467402E-036
   8 -.24056567953336E+000 0.19515277416147E-008 -.91690861488170E-024 0.14006620952772E-019 0.22659190893271E+000 -.31610112437558E-017 -.97873071959545E-016 0.42729492951941E-017 -.59983722790775E-025 -.31389962753944E-026 0.27854096914340E-017 0.34081756544614E-001 -.10783044132651E-016 -.56165194493667E-017 -.27614785616014E-023 0.38572843753329E-017 -.41515365564740E-017 -.72442273090058E-019 -.23054540752529E-022 -.59988904187815E-019 -.86454382738453E-026 -.33394386153592E-022 0.73932633257115E+000 -.39557248734194E-029 0.29999999408863E+003 0.80914008855504E-001 -.15649618870810E+003 0.10000000000000E+001 0.42434903441524E+003 0.10000000000000E+006 0.11262223790037E-002 0.28091832754462E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999408863E+003 0.38579221376842E-017 0.00000000000000E+000
   9 -.20581720867673E+000 0.51268552241495E-007 -.20370437764531E-021 0.14894456210797E-015 0.22659178318176E+000 -.13925257915351E-015 0.59882596985313E-011 0.42349292284925E-015 -.16391511868658E-022 -.86328996186563E-024 0.20735610467886E-015 0.34081735238576E-001 0.16263370170212E-013 -.54646574988934E-016 -.72382739466545E-021 0.16151658196587E-015 -.16848487468067E-015 -.73439185837483E-018 -.41138300286066E-020 -.49136753598886E-018 -.12877649387158E-023 0.26872863029638E-019 0.73932643030511E+000 -.19813660763196E-027 0.29999991301009E+003 0.65282254016665E-001 -.15649617376832E+003 0.10000000000000E+001 0.42434905637914E+003 0.10000000000000E+006 0.11262219653693E-002 0.28091814844861E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999991301009E+003 -.54325270452052E-015 0.13560400447913E-035
  10 -.17514869866365E+000 0.56184348200214E-006 -.54223003803389E-019 0.47738461493403E-013 0.22659132335558E+000 0.53254162742650E-014 0.53803101546398E-007 0.28661833731054E-010 -.87667324520265E-020 -.46548235064543E-021 0.12730522974113E-011 0.34081493018874E-001 0.20158449116601E-008 0.59336715012865E-010 -.42382863456544E-018 0.13668498312546E-011 -.13395797909604E-013 0.89877494028474E-012 -.12196122864657E-017 0.22709621735441E-012 -.89418702708330E-021 0.42699373257970E-014 0.73932656587131E+000 0.54504973518999E-028 0.29999966748272E+003 0.52962716896749E-001 -.15649602402030E+003 0.10000000000000E+001 0.42434941240828E+003 0.10000000000000E+006 0.11262155566846E-002 0.28091631999510E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999966748272E+003 0.24786062100940E-009 0.00000000000000E+000
