[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46574253331613E+000 0.30416180011681E-089 0.53358525246979E-039 -.23066506965091E-045 -.15129005685644E-037 -.76985476922215E-040 0.77033198443575E-040 0.15128958194788E-037 0.67993292640068E-076 0.89655029262287E-073 0.15739529385510E-037 -.15739576876366E-037 -.36164475547078E-071 0.36164475247826E-071 0.40394510683980E-064 0.47490856290163E-043 0.11752973787011E-054 -.14563743729129E-078 0.48967805006753E-079 0.85690031504704E-071 0.55624606278795E-081 0.55624606278795E-081 -.55624606278795E-081 0.00000000000000E+000 -.37711035161110E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.43148508511320E+000 0.18993619690785E-088 0.53358525246979E-039 -.40082230461361E-044 -.15129056766013E-037 -.86910521739319E-040 0.87013101187454E-040 0.15128958194788E-037 0.14118127833355E-075 0.21019458708094E-072 0.15749461985443E-037 -.15749560556668E-037 -.51812858967004E-071 0.51812858538267E-071 0.25224665728339E-063 0.98571225089266E-043 0.24394275343224E-054 -.15498555611034E-076 0.21095559364242E-078 0.36915657704444E-070 0.96657820387067E-080 0.96657820387067E-080 -.96657820387067E-080 0.00000000000000E+000 -.37704971096074E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.39722772542946E+000 0.79075608526371E-088 0.53358525246979E-039 -.21514079383312E-043 -.15129113644078E-037 0.17696336910632E-042 -.70101643108927E-072 0.15128958194788E-037 0.22188280480155E-075 0.58249720601244E-081 0.15662409512047E-037 -.15662564961337E-037 -.92660279159361E-071 0.92660278392620E-071 0.10501714916903E-062 0.15544928972262E-042 0.38470382933439E-054 -.34051780162475E-075 0.52464860323416E-078 0.91809534628107E-070 0.51880945665949E-079 0.51880945665949E-079 -.51880945665949E-079 0.00000000000000E+000 -.37756763038619E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.36297077585228E+000 0.27470002990505E-087 0.53358525246979E-039 -.86220261055630E-043 -.15129329573595E-037 0.45759906860375E-042 0.00000000000000E+000 0.15128958194788E-037 0.53009300511170E-075 0.33246857150346E-080 0.15662258288711E-037 -.15662629667519E-037 -.19087707040296E-070 0.19087706882350E-070 0.36481810959049E-062 0.37137880754720E-042 0.91908332068921E-054 -.46669948265712E-074 0.29945069635344E-077 0.52401598691191E-069 0.20791913050988E-078 0.20791913050988E-078 -.20791913050988E-078 0.00000000000000E+000 -.37756303901222E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.32871532449307E+000 0.83183442265077E-087 0.53358525246979E-039 -.29558958680893E-042 -.15130035938362E-037 0.13733331613679E-041 0.00000000000000E+000 0.15128958194788E-037 0.15383337386577E-074 0.27999304726178E-079 0.15661761293270E-037 -.15662839036844E-037 -.38442293659927E-070 0.38442293341826E-070 0.11047259866325E-061 0.10777435745563E-041 0.26671854269142E-053 -.47653710408558E-073 0.25218649602013E-076 0.44130737629085E-068 0.71281076077157E-078 0.71281076077157E-078 -.71281076077157E-078 0.00000000000000E+000 -.37754801667487E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.29446390038294E+000 0.21816267323609E-086 0.53358525246979E-039 -.89227935832752E-042 -.15131792905777E-037 0.37269903476497E-041 0.00000000000000E+000 0.15128958194788E-037 0.40461718544566E-074 0.19370192522491E-078 0.15660601015627E-037 -.15663435726616E-037 -.67006054512675E-070 0.67006053958217E-070 0.28973311019222E-061 0.28347109893152E-041 0.70153049563090E-053 -.36994658246115E-072 0.17446504511671E-075 0.30530075385611E-067 0.21517210233816E-077 0.21517210233816E-077 -.21517210233816E-077 0.00000000000000E+000 -.37751073981646E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.26022071025447E+000 0.48594648480483E-086 0.53358525246979E-039 -.23808205494652E-041 -.15135153207351E-037 0.85758331125441E-041 0.00000000000000E+000 0.15128958194788E-037 0.88425703138613E-074 0.92512569914302E-078 0.15658729255244E-037 -.15664924267807E-037 -.93424538371171E-070 0.93424537598107E-070 0.64536606718497E-061 0.61950125630636E-041 0.15331334482376E-052 -.21452922354746E-071 0.83324975789612E-075 0.14581247606707E-066 0.57413203402780E-077 0.57413203402780E-077 -.57413203402780E-077 0.00000000000000E+000 -.37743985177298E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.22599622889164E+000 0.91126112775728E-086 0.53358525246979E-039 -.56673039243662E-041 -.15140070388330E-037 0.16779497466804E-040 0.00000000000000E+000 0.15128958194788E-037 0.15861245525957E-073 0.29765690141366E-077 0.15657098557640E-037 -.15668210751182E-037 -.10255383007288E-069 0.10255382922427E-069 0.12102094132161E-060 0.11112193542410E-040 0.27500308400882E-052 -.92853277627374E-071 0.26809603726662E-074 0.46914802878985E-066 0.13666635775115E-076 0.13666635775115E-076 -.13666635775115E-076 0.00000000000000E+000 -.37733741598304E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.19185259845761E+000 -.34144175342100E-068 0.53358525246979E-039 -.12780059535590E-040 -.15147247907970E-037 0.31069772717917E-040 -.67987046474667E-072 0.15128958194788E-037 0.26106345409175E-073 0.80636218405454E-077 0.15657033793611E-037 -.15675323506793E-037 -.14001961985844E-069 0.14001961869982E-069 0.20848600291320E-060 0.18289713182282E-040 0.45263138295496E-052 -.35026718747115E-070 0.72628084619354E-074 0.12709372009961E-065 0.30818961041778E-076 0.30818961041778E-076 -.30818961041778E-076 0.00000000000000E+000 -.37719059959692E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  11 -.15809479686851E+000 -.84525124619822E-060 0.53358525246979E-039 -.32207049229126E-040 -.15169054398379E-037 0.72303252819959E-040 -.25142539461822E-071 0.15128958194788E-037 0.57233141613166E-073 0.38754565445164E-076 0.15654654292897E-037 -.15694750496487E-037 -.42431825983996E-069 0.42431825632885E-069 0.45235083706190E-060 0.40096203590734E-040 0.99229549975117E-052 -.19104450870704E-069 0.34905778689982E-073 0.61082501023345E-065 0.77666914829187E-076 0.77666914829187E-076 -.77666914829187E-076 0.00000000000000E+000 -.37674199515353E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  12 -.12569590743600E+000 0.38737855613430E-037 -.12013043317685E-029 -.19843533081381E-035 -.12013043329830E-029 0.20164775322932E-035 -.83751173969895E-065 0.12013043047760E-029 0.36656535451668E-070 0.82769159892568E-070 0.20183810600423E-035 -.20426708995312E-035 0.54114249261567E-076 -.54114249156276E-076 0.13983753674108E-059 0.24289839488852E-037 0.60112171605479E-049 -.68078892601389E-064 0.32571406231736E-064 0.22416076075606E-059 0.47946905821737E-071 0.47946905821737E-071 -.47946905821737E-071 0.00000000000000E+000 0.24683643379065E-024 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  13 -.96665001878085E-001 0.56599348793541E-032 -.17567819697356E-024 -.77980082952989E-027 -.17569089157492E-024 -.69234347372855E-026 0.77159369737929E-026 0.17567819074079E-024 0.55323646425381E-050 0.24015302089154E-044 0.84830437748411E-026 -.84957440361218E-026 -.34744865936239E-048 0.34721082521195E-048 0.30033864577618E-048 0.12700261280666E-028 0.31494776938525E-040 -.48447559563553E-049 0.35185507674576E-050 0.61282378685002E-042 0.18804817737725E-062 0.18804817737725E-062 -.18804817737725E-062 0.00000000000000E+000 0.36551218285483E-019 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  14 -.73544106420245E-001 -.57906844700508E-023 -.31048346324453E-020 -.38204804308869E-018 -.98291436736506E-020 -.78624909655274E-016 0.79013670326979E-016 0.31160593426904E-020 0.29945431831838E-031 0.12999222695626E-025 0.79388998214219E-016 -.79395712109713E-016 -.13738820843054E-029 0.13738820809224E-029 0.11730117926024E-030 0.67185190765115E-020 -.49790321542687E-023 0.23572067244475E-027 -.23572239443609E-027 0.17122489504550E-024 -.14766699769308E-030 0.14766699769308E-030 0.12438804010083E-046 0.00000000000000E+000 0.47116536369097E-011 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  15 -.57813331594699E-001 -.90629217326709E-019 -.50706108069255E-017 -.17443263639933E-015 -.76250335331757E-015 -.97180191031342E-013 0.97586447385533E-013 0.52521772132298E-015 -.59682918975740E-020 -.44002595333663E-021 0.97121855200805E-013 -.97754050972358E-013 0.45899409772680E-018 0.61311362849426E-021 -.27773651937763E-021 0.75721669178865E-015 -.51492908818015E-015 0.30106479924987E-019 -.30143144060768E-019 0.19472766005822E-015 -.16490525037843E-027 0.16490525036451E-027 0.69590054122111E-038 0.00000000000000E+000 0.60068345653801E-008 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
