[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.10342068519984E-001 0.00000000000000E+000 0.00000000000000E+000 0.13679865441157E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.40651061452297E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.52879954094160E-033 0.00000000000000E+000 0.44634866254547E+000 0.00000000000000E+000 0.30000000000000E+003 0.71259552221047E-001 -.18871969411586E+004 0.10000000000000E+001 0.20864545220038E+003 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.17447029508002E-031 0.00000000000000E+000
   2 -.45068040703333E+000 0.10342068519727E-001 0.86249346838728E-033 0.11221340021486E-026 0.13679865441265E+000 0.83243238424660E-030 0.13875342994956E-019 0.62834245062544E-023 -.27510842020296E-037 -.89152861878844E-039 0.52353301870608E-026 0.40651061452652E+000 0.12423811980469E-020 0.87838644705879E-023 -.97200239307393E-033 0.26324067757600E-023 -.83606894068927E-024 0.60846377528100E-021 -.25018632138312E-028 0.28797996287927E-023 0.41648433942159E-027 0.66231871364130E-026 0.44634866254110E+000 0.79696432794550E-036 0.30000000000086E+003 0.63124139507352E-001 -.18871969411737E+004 0.10000000000000E+001 0.20864545220038E+003 0.10000000000000E+006 0.79109775256544E-003 0.19732680338961E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000086E+003 0.11211415479409E-023 0.00000000000000E+000
   3 -.40142415426050E+000 0.10342068483992E-001 -.24988792967688E-031 -.16341841602806E-025 0.13679865452592E+000 -.11154894218633E-028 0.22740064114779E-017 0.12708680464355E-020 -.67460746266608E-036 -.22379601533650E-037 0.29009752868818E-024 0.40651061492635E+000 0.21720281348321E-018 0.19020941706402E-020 -.23545198336930E-029 0.70750530762502E-021 -.31186341411789E-021 0.13224780587859E-018 -.13021748030904E-025 0.66582487437882E-021 -.52122464771510E-026 -.68661803114704E-025 0.44634866206374E+000 0.27281200508914E-033 0.30000000009046E+003 0.55017000995215E-001 -.18871969428857E+004 0.10000000000000E+001 0.20864545220419E+003 0.10000000000000E+006 0.79109775242759E-003 0.19732680341416E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000009046E+003 0.12655609401703E-024 0.00000000000000E+000
   4 -.35244715647672E+000 0.10342065524774E-001 -.47859404957857E-027 0.39712852353548E-026 0.13679866211445E+000 -.14582934843884E-022 0.10954037981074E-015 0.88211488161575E-019 -.27551119001249E-033 -.12890507028158E-034 0.28719174855189E-022 0.40651064374867E+000 0.11191233845887E-016 0.12294650871098E-018 -.32208194119620E-027 0.63496228129374E-019 -.37533282293103E-019 0.86121894776404E-017 -.25408908150554E-023 0.46607409565620E-019 -.58183173125088E-028 0.32830417050699E-025 0.44634862861211E+000 0.27456736694673E-031 0.30000000586343E+003 0.47012119564193E-001 -.18871970674356E+004 0.10000000000000E+001 0.20864545236859E+003 0.10000000000000E+006 0.79109774701284E-003 0.19732680586075E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000586343E+003 0.12362844211766E-022 0.46827192992134E-036
   5 -.30442994022618E+000 0.10341927957630E-001 -.44450291869779E-023 0.65245098448627E-025 0.13679890431223E+000 -.13095202502045E-019 0.21188375513676E-014 0.29931470146029E-017 -.76477052689944E-030 -.39898181197130E-031 0.96013262916921E-020 0.40651160219296E+000 0.20902143430866E-015 0.29158722721067E-017 -.13592057663545E-025 0.25773193712836E-017 -.19610437534159E-017 0.20759639776108E-015 -.26222122180385E-021 0.12265871924257E-017 -.31885990890253E-025 0.16826482648516E-023 0.44634756553717E+000 0.91052244601031E-030 0.30000018593186E+003 0.39260072718558E-001 -.18872012296785E+004 0.10000000000000E+001 0.20864544819016E+003 0.10000000000000E+006 0.79109787907250E-003 0.19732695724205E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000018593186E+003 0.41859326244475E-020 0.94953998959946E-030
   6 -.25851652340363E+000 0.10338843217661E-001 -.61974879332321E-021 0.33124143498991E-022 0.13680224960885E+000 -.17207486512150E-017 0.66728893631128E-010 0.79101803896777E-014 -.99608814088200E-027 -.54345182584124E-028 0.12589341949564E-015 0.40652517786655E+000 0.13607237578834E-011 0.77546584582480E-016 -.22189317761512E-023 0.81843258697735E-016 -.65219961771162E-016 0.67995052308702E-014 -.23831664768259E-019 0.26809110964656E-016 -.76881867455745E-023 0.10239828355296E-019 0.44633372923883E+000 -.29170390579111E-027 0.30000271621415E+003 0.32116450728668E-001 -.18872602469125E+004 0.10000000000000E+001 0.20864509002293E+003 0.10000000000000E+006 0.79110796241222E-003 0.19733113670285E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000271621415E+003 0.54933215100233E-016 0.88224670786184E-028
   7 -.21787247370984E+000 0.10309681195470E-001 -.40895773198306E-019 0.41908402604018E-020 0.13682031225360E+000 -.12021068639768E-015 0.86311866449706E-007 0.24988752401936E-010 -.20959829361154E-024 -.11479328831462E-025 0.23463064926172E-012 0.40659623149799E+000 0.47466243277704E-008 0.42379039797747E-011 -.30647047797554E-021 0.10735921372399E-011 -.13572626239822E-014 0.41445059097653E-009 -.76577025366357E-018 0.12223635811380E-011 -.18239280286686E-020 0.38141884245077E-016 0.44627368354825E+000 -.94519392962911E-025 0.30002370761731E+003 0.26522672380466E-001 -.18875579032368E+004 0.10000000000000E+001 0.20864053073810E+003 0.10000000000000E+006 0.79123389728715E-003 0.19737635904478E+002 0.10000000000000E+001 0.10000000000000E+001 0.30002370761731E+003 0.12128196308503E-012 0.48598814704940E-026
   8 -.19074742843786E+000 0.10224273477343E-001 -.10113535869286E-017 0.61805222970441E-019 0.13687196672987E+000 -.29265389100061E-014 0.33390009894666E-005 0.13296612904138E-008 -.39505499384738E-023 -.20888500468883E-024 0.10387551528413E-010 0.40672821388618E+000 0.26034745625806E-006 0.83894000655783E-009 -.10887429082035E-019 0.25088266121366E-009 0.12024761333198E-013 0.81435299099207E-007 -.33935328701509E-017 0.39763407291270E-009 -.34893145352905E-019 0.21382065664011E-014 0.44617186229535E+000 -.12805451073547E-023 0.30019136686854E+003 0.23133959315731E-001 -.18879427136412E+004 0.10000000000000E+001 0.20863719183909E+003 0.10000000000000E+006 0.79135377609453E-003 0.19751657784739E+002 0.10000000000000E+001 0.10000000000000E+001 0.30019136686854E+003 0.17342652798579E-009 0.22905548667728E-025
   9 -.17682349230512E+000 0.10132373056562E-001 -.23904355195837E-017 0.21532387556333E-018 0.13695084045622E+000 -.68544304616986E-015 0.17685461639441E-004 0.80641838595029E-008 -.10586712201440E-021 -.60691516672208E-023 0.58278713392600E-010 0.40678715727808E+000 0.15991559992394E-005 0.85483642554312E-008 -.24996558741532E-018 0.27169230138865E-008 0.32210209272911E-012 0.82741812986735E-006 0.18611817450926E-016 0.48440660691932E-008 -.13535409678398E-018 0.13253914684413E-013 0.44610949294122E+000 -.31848022022870E-023 0.30066120600657E+003 0.21369578666949E-001 -.18876446678715E+004 0.10000000000000E+001 0.20866380445221E+003 0.10000000000000E+006 0.79075442839195E-003 0.19767589009258E+002 0.10000000000000E+001 0.10000000000000E+001 0.30066120600657E+003 0.48596072331528E-008 0.33742856159543E-025
  10 -.16936123319202E+000 0.10064962973584E-001 0.49977839734624E-017 0.40367932024145E-018 0.13702582851251E+000 0.13980841137355E-013 0.40743491561943E-004 0.19883975239361E-007 -.60346371080108E-021 -.34834711582377E-022 0.13823364419967E-009 0.40675717194315E+000 0.39683916882351E-005 0.27305705914326E-007 -.98670992793004E-018 0.89436367786306E-008 0.16840839758215E-011 0.26392253670149E-005 0.13161128450347E-015 0.16906577120079E-007 -.26701264328684E-018 0.33040330444658E-013 0.44610461228228E+000 -.44229159875725E-023 0.30128042438791E+003 0.20334095261251E-001 -.18868072862758E+004 0.10000000000000E+001 0.20871726740574E+003 0.10000000000000E+006 0.78962412650912E-003 0.19779986871963E+002 0.10000000000000E+001 0.10000000000000E+001 0.30128042438791E+003 0.32949713444892E-007 0.39494903005352E-025
