[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
  24 -.93588648680789E-001 -.56145880072958E-010 -.19042510539494E-011 -.35748209303424E-016 -.63778670019810E-009 -.15272599367935E-010 0.43448971764161E-009 0.21806581158623E-009 -.15959721490007E-016 -.10013666768938E-017 -.14342974234715E-009 -.35389602112544E-009 -.12923434430957E-013 0.52757442783858E-012 -.45680764512638E-015 0.60091446147271E-009 -.18173153538804E-009 0.11787762823552E-011 -.11344212650703E-011 0.38769975064337E-010 0.30344171981179E-050 -.30342872336107E-050 -.64982253630878E-055 0.00000000000000E+000 0.16976874801740E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  25 -.92407842014064E-001 -.72005846672476E-010 -.24940619327572E-011 -.47467144363333E-016 -.79476450292047E-009 -.16647214752384E-010 0.55632579271863E-009 0.25437849410999E-009 -.20806855943877E-016 -.13192501002471E-017 -.18752925364614E-009 -.45246942165849E-009 0.51473816224291E-014 0.74330762440365E-012 -.62503932814712E-015 0.74747981258155E-009 -.20787746305080E-009 0.16169833958769E-011 -.15501843279435E-011 0.49757459898709E-010 0.64775589230688E-050 -.64774109586604E-050 -.73982204229973E-055 0.00000000000000E+000 0.21546503399191E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  26 -.91255418871829E-001 -.91288886278447E-010 -.32379590119916E-011 -.62787812904827E-016 -.98000347417392E-009 -.17769009809377E-010 0.70384211830271E-009 0.29295709784119E-009 -.26585160272525E-016 -.17042704258074E-017 -.24177493523788E-009 -.57159703876858E-009 0.37978377519191E-013 0.10264636216185E-011 -.83618066922975E-015 0.91997441077551E-009 -.23404477325565E-009 0.21950699802730E-011 -.20966217829336E-011 0.63090931281442E-010 0.14097683512605E-049 -.14097514969351E-049 -.84271627054385E-055 0.00000000000000E+000 0.27037584417148E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  27 -.90127128324933E-001 -.11455526907306E-009 -.41710841365817E-011 -.82911773396927E-016 -.11971261520264E-008 -.18576462049791E-010 0.88097227958590E-009 0.33341604306684E-009 -.33356095259524E-016 -.21633462264300E-017 -.30781690634857E-009 -.71437266472015E-009 0.91533865266052E-013 0.13920344506163E-011 -.10961108153855E-014 0.11215867837416E-008 -.25943680710238E-009 0.29522919334040E-011 -.28099916289445E-011 0.79136278567495E-010 0.31338607292746E-049 -.31338415059697E-049 -.96116524259328E-055 0.00000000000000E+000 0.33584797961305E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  28 -.89019389104955E-001 -.14243401781274E-009 -.53355489223781E-011 -.10948992090389E-015 -.14500808159409E-008 -.19016946862067E-010 0.10920479377624E-008 0.37530507521225E-009 -.41167434407644E-016 -.27032300015691E-017 -.38747124738394E-009 -.88419341544508E-009 0.17309224717290E-012 0.18569104493780E-011 -.14105306589795E-014 0.13557600571328E-008 -.28312495970117E-009 0.39377078974379E-011 -.37356122032594E-011 0.98298412856896E-010 0.71272281566042E-049 -.71272061867986E-049 -.10984902794045E-054 0.00000000000000E+000 0.41335947596275E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  29 -.87929072627118E-001 -.17563140964683E-009 -.67815611340273E-011 -.14479416489410E-015 -.17431864306056E-008 -.19049850047955E-010 0.13418326609562E-008 0.41812368084396E-009 -.50053609081631E-016 -.33305575525437E-017 -.48273398940334E-009 -.10847844457043E-008 0.29131617996847E-012 0.24398887568317E-011 -.17848496130072E-014 0.16262254662685E-008 -.30405194170325E-009 0.52124196497327E-011 -.49299707184384E-011 0.12102532298839E-009 0.16608892163564E-048 -.16608866985827E-048 -.12588868583570E-054 0.00000000000000E+000 0.50453242576894E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  30 -.86853409895843E-001 -.21493927599777E-009 -.85685760555304E-011 -.19195078183017E-015 -.20811717181579E-008 -.18649080284108E-010 0.16355484617082E-008 0.46133642966855E-009 -.60037330862630E-016 -.40518844019234E-017 -.59579399266947E-009 -.13202172031969E-008 0.45628510748753E-012 0.31616308091051E-011 -.22241080549960E-014 0.19370294932934E-008 -.32103542840573E-009 0.68522199612884E-011 -.64632271076350E-011 0.14781175877601E-009 0.39716180953161E-048 -.39716151999130E-048 -.14477015353124E-054 0.00000000000000E+000 0.61114362111889E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  31 -.85790088697096E-001 -.26123642033291E-009 -.10766154605567E-010 -.25524801748801E-015 -.24691542426577E-008 -.17805050758911E-010 0.19788450879099E-008 0.50438528404088E-009 -.71131842305739E-016 -.48736726626332E-017 -.72902547938275E-009 -.15948811877696E-008 0.67944710039804E-012 0.40444309688107E-011 -.27329168827776E-014 0.22925052464829E-008 -.33277268727337E-009 0.89503755877401E-011 -.84218639659354E-011 0.17919800777621E-009 0.97569128192787E-048 -.97569094757495E-048 -.16717645862244E-054 0.00000000000000E+000 0.73511526680324E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  32 -.84737280340156E-001 -.31548758056756E-009 -.13454492769759E-010 -.34054498096584E-015 -.29126050804598E-008 -.16526156416114E-010 0.23777468739181E-008 0.54670962046884E-009 -.83344784764816E-016 -.58022777276938E-017 -.88497314953731E-009 -.19134373702983E-008 0.97348048543587E-012 0.51118530577643E-011 -.33154613647216E-014 0.26972312313882E-008 -.33785455950286E-009 0.11620615306905E-010 -.10911554876037E-010 0.21576689907690E-009 0.24643487242373E-047 -.24643483362726E-047 -.19398232437052E-054 0.00000000000000E+000 0.87849894901345E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  33 -.83693526612675E-001 -.37874631504166E-009 -.16724722736586E-010 -.45582338877333E-015 -.34173507504826E-008 -.14839285017635E-010 0.28386245569352E-008 0.58777765298987E-009 -.96684843849172E-016 -.68440253758137E-017 -.10663487726450E-008 -.22807910207645E-008 0.13520974010518E-011 0.63883707353106E-011 -.39756446713364E-014 0.31560250860761E-008 -.33478857041185E-009 0.15000586555691E-010 -.14060500520102E-010 0.25814335835564E-009 0.64011039417996E-047 -.64011034891733E-047 -.22631318438953E-054 0.00000000000000E+000 0.10434698435179E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  34 -.82657593688344E-001 -.45216260868306E-009 -.20678934126480E-010 -.61193349776728E-015 -.39896110455964E-008 -.12789039237664E-010 0.33681958303452E-008 0.62712377284504E-009 -.11117101389203E-015 -.80054333164790E-017 -.12760416644283E-008 -.27020864259923E-008 0.18298193719349E-011 0.78990608566868E-011 -.47174006871107E-014 0.36739702586163E-008 -.32202511597231E-009 0.19255915905271E-010 -.18023360321984E-010 0.30699689647922E-009 0.17095312880465E-046 -.17095312349217E-046 -.26562414584087E-054 0.00000000000000E+000 0.12323320386474E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
