[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.14607891472264E+000 0.10342068519924E-001 -.10030948411865E-030 -.13217724662108E-024 0.13679865441140E+000 -.10357272467494E-027 -.20020558477311E-023 -.36988818181758E-024 -.26365234694147E-037 -.10937561616092E-038 -.40642368780331E-024 0.40651061452224E+000 -.15282702391681E-024 -.13539868018512E-026 -.12980087181764E-035 -.20076944303574E-024 -.36848576905973E-035 -.18056129864241E-024 -.10066303138616E-034 -.25682432566681E-026 -.22698212410917E-025 -.30044634881123E-024 0.44634866254644E+000 -.23784010162772E-040 0.29999999999989E+003 0.39738113859521E+000 -.18871969411553E+004 0.10000000000000E+001 0.41729090442773E+004 0.10000000000000E+006 0.79109775256827E-003 0.19732680338968E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999989E+003 -.17447029507459E-031 0.18730886078669E-035
  12 -.11403142897444E+000 0.10342068526434E-001 -.23398202579191E-024 -.12521558420414E-024 0.13679865444176E+000 -.10110790031707E-027 -.67844563450582E-024 -.23071596581697E-023 -.13438796678465E-035 -.11999194672339E-036 -.22238853715369E-022 0.40651061463990E+000 -.49048736364116E-025 -.26020666185770E-023 -.57889319446046E-032 -.92440195697495E-023 -.52437154695301E-032 -.90364326248628E-021 -.30856587001956E-027 -.13359130512322E-022 0.10929429187450E-025 -.30935729140435E-024 0.44634866239191E+000 0.33825307184649E-038 0.30000000001980E+003 0.29917187082305E+000 -.18871969416694E+004 0.10000000000000E+001 0.41729090443933E+004 0.10000000000000E+006 0.79109775242218E-003 0.19732680336634E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000001980E+003 0.13615518091918E-022 0.00000000000000E+000
  13 -.86579403317040E-001 0.10342067129233E-001 -.39991502303063E-023 -.78846349285300E-024 0.13679865597039E+000 -.40377429108723E-021 -.44896770265267E-020 -.18996143847698E-020 0.27809573368740E-036 0.14877261773520E-037 0.30253639785646E-021 0.40651061503009E+000 -.25755236686199E-021 -.22301339404818E-021 -.10366332114950E-027 -.58293801453885E-021 -.11783841321361E-026 -.81930613409992E-019 -.29076012402076E-025 -.11892003853471E-020 0.14129273341226E-025 -.31461199409207E-024 0.44634866187029E+000 -.15237672141917E-032 0.30000000218639E+003 0.21952809503670E+000 -.18871969399577E+004 0.10000000000000E+001 0.41729090405713E+004 0.10000000000000E+006 0.79109775669342E-003 0.19732680585682E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000218639E+003 0.14958453639668E-021 0.74389997013164E-026
  14 -.65779712695109E-001 0.10341745439705E-001 -.89236494626768E-020 0.57653638315473E-019 0.13680008733313E+000 -.22517318113739E-019 0.33243786502426E-013 0.53520972564931E-018 -.41041056451862E-030 -.63297783690842E-036 0.75444920521067E-017 0.40651633766154E+000 0.51649790898186E-015 -.84136349172464E-020 -.95453629303489E-027 0.38586470453536E-019 0.97998037635898E-021 0.17635404588930E-017 0.17987191209948E-022 0.12208473087531E-019 0.22670528239707E-025 0.51654414505544E-023 0.44634182956560E+000 -.12834270744055E-027 0.30000103335392E+003 0.16274496711760E+000 -.18872218516753E+004 0.10000000000000E+001 0.41729114546939E+004 0.10000000000000E+006 0.79109506923156E-003 0.19732681376636E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000103335392E+003 0.11181718801864E-016 0.25378005316991E-024
  15 -.52177580030684E-001 0.10319255764546E-001 -.15111374081719E-017 0.95442633623631E-015 0.13681692118646E+000 -.12374417437037E-016 0.58119030517351E-008 0.87374362237950E-012 -.19280766162952E-023 -.42704343139084E-028 0.13614092486515E-011 0.40658579551653E+000 0.10111396773663E-009 0.40771289620200E-014 -.17319209030421E-023 0.23902760333733E-013 0.41003356221199E-015 0.25759771329626E-011 0.94802337895484E-017 0.52393478436833E-013 0.91801665702246E-023 0.99546649498386E-018 0.44627802161456E+000 -.97076062738738E-024 0.30001492853168E+003 0.12762191190937E+000 -.18875224852225E+004 0.99999999999998E+000 0.41728353939479E+004 0.10000000000000E+006 0.79119234971087E-003 0.19736021965417E+002 0.10000000000000E+001 0.10000000000000E+001 0.30001492853168E+003 0.49383199530696E-011 0.55092932647164E-022
  16 -.44502783449704E-001 0.10207022546241E-001 0.21704987337419E-017 0.35317073895442E-013 0.13687323913277E+000 0.19763498830775E-013 0.94151485962784E-006 0.23225450302942E-009 -.84537277272581E-020 0.44192820327930E-023 0.27114153195307E-009 0.40680276906868E+000 0.28231569378700E-007 0.10483772912226E-010 -.16630082436453E-020 0.78741779246928E-010 0.15263784943081E-011 0.63410950489838E-008 0.62223223816820E-013 0.30652679140323E-009 0.13206967825052E-021 0.28769387608214E-015 0.44611599226399E+000 -.20979221746913E-022 0.30011402803984E+003 0.10853011499851E+000 -.18883836891329E+004 0.10000000000001E+001 0.41725130153667E+004 0.10000000000000E+006 0.79165166276578E-003 0.19754002265853E+002 0.10000000000000E+001 0.10000000000000E+001 0.30011402803984E+003 0.26077460156558E-007 0.25404442140009E-021
  17 -.40617922337539E-001 0.10049369140308E-001 0.17663334549727E-015 0.17306795164428E-012 0.13696820219182E+000 0.41454324393061E-012 0.82330309191244E-005 0.24215317318737E-008 -.14062534820363E-017 0.86325026650447E-021 0.25553922936068E-008 0.40704262206077E+000 0.29957696218136E-006 0.21721362845031E-009 -.24642378208914E-018 0.17628612513665E-008 0.37991669060915E-010 0.13074209695929E-006 0.18340707734589E-011 0.80493588172050E-008 0.53047798795416E-021 0.30894805809222E-014 0.44593112821036E+000 -.48303925317455E-022 0.30046001743658E+003 0.98883923273613E-001 -.18890338326872E+004 0.10000000000002E+001 0.41724370831186E+004 0.10000000000000E+006 0.79177961545885E-003 0.19779972332037E+002 0.10000000000000E+001 0.10000000000000E+001 0.30046001743658E+003 0.83767403588510E-006 0.10941862519073E-021
  18 -.38663066821781E-001 0.99252406441665E-002 0.82301150936019E-015 0.36258376555259E-012 0.13706248203977E+000 0.19722151771830E-011 0.22564884852407E-004 0.71968244459669E-008 -.24753656109835E-016 -.50831411355590E-018 0.72521831929838E-008 0.40717552040047E+000 0.89813237577903E-006 0.88386441032020E-009 -.66336248669713E-017 0.74289478889188E-008 0.16900325940129E-009 0.53098712190026E-006 0.88394200075470E-011 0.36445741412256E-007 0.10751633972406E-020 0.93134413848392E-014 0.44581270352349E+000 -.60272096551150E-022 0.30096799888395E+003 0.93781864859503E-001 -.18890166931773E+004 0.10000000000002E+001 0.41728801808797E+004 0.10000000000000E+006 0.79128431371947E-003 0.19801019535051E+002 0.10000000000000E+001 0.10000000000000E+001 0.30096799888395E+003 0.45819629410738E-005 0.20499773077720E-023
  19 -.37527577428464E-001 0.98364561429201E-002 0.19525499920565E-014 0.54616144802899E-012 0.13713939098779E+000 0.46807960335458E-011 0.39429058104320E-004 0.13151928980570E-007 -.87033085589624E-016 -.32153062442561E-017 0.12921614027015E-007 0.40723269094621E+000 0.16496197082273E-005 0.19234389980948E-008 -.57405071572553E-016 0.16484059558675E-007 0.38607414134766E-009 0.11543362268238E-005 0.21136502860914E-010 0.84168831234883E-007 0.16140707369441E-020 0.17158519616541E-013 0.44574909984671E+000 -.64947749488545E-022 0.30148949006042E+003 0.90564307282899E-001 -.18886594807792E+004 0.10000000000002E+001 0.41736028367243E+004 0.10000000000000E+006 0.79053168534121E-003 0.19816462689152E+002 0.10000000000000E+001 0.10000000000000E+001 0.30148949006042E+003 0.12139006283548E-004 0.11451767509261E-021
  20 -.36712656778159E-001 0.97647495094993E-002 0.35616949024310E-014 0.72600940574980E-012 0.13720627105677E+000 0.84968440888206E-011 0.58078020049871E-004 0.19983235992051E-007 -.17679485385668E-015 -.76577147008580E-017 0.19294768045224E-007 0.40725267350882E+000 0.25155685383353E-005 0.32994238800624E-008 -.35712565424641E-015 0.28659894007794E-007 0.68472016071892E-009 0.19787423184913E-005 0.38724581298000E-010 0.15047336122487E-006 0.21520952266559E-020 0.26221070122961E-013 0.44571351115062E+000 -.67323749653294E-022 0.30202219102396E+003 0.88106741531922E-001 -.18881352176332E+004 0.10000000000002E+001 0.41745050390393E+004 0.10000000000000E+006 0.78964444610395E-003 0.19829196390496E+002 0.10000000000000E+001 0.10000000000000E+001 0.30202219102396E+003 0.24200948562887E-004 0.26381743175954E-021
  21 -.36036505584054E-001 0.97001456650950E-002 0.58075695907997E-014 0.91394428871111E-012 0.13726959369921E+000 0.13735114703937E-010 0.79402290538616E-004 0.28012229710584E-007 -.28631362488704E-015 -.13901295701804E-016 0.26674405109722E-007 0.40724910489906E+000 0.35369543721733E-005 0.51008956474398E-008 -.97765424304468E-015 0.44790689163423E-007 0.10873374194955E-008 0.30574346065762E-005 0.63173033105927E-010 0.24052626850956E-006 0.27237552595914E-020 0.36930291845047E-013 0.44569481278742E+000 -.68845451049803E-022 0.30259782170190E+003 0.86006843161218E-001 -.18874676114335E+004 0.10000000000002E+001 0.41756085489977E+004 0.10000000000000E+006 0.78860665614059E-003 0.19840879103788E+002 0.10000000000000E+001 0.10000000000000E+001 0.30259782170190E+003 0.42608438898244E-004 0.36372044953306E-021
  22 -.35437251943800E-001 0.96390748377985E-002 0.89088661956113E-014 0.11157595170173E-011 0.13733171442130E+000 0.20807373252424E-010 0.10407774603052E-003 0.37518842520733E-007 -.39968516522121E-015 -.22285761847565E-016 0.35306279176344E-007 0.40722587382727E+000 0.47500667552180E-005 0.74356633116718E-008 -.20211401927447E-014 0.65903775932796E-007 0.16221553281001E-008 0.44547782350527E-005 0.96532444362231E-010 0.36088690935593E-006 0.33437919828904E-020 0.49669524543835E-013 0.44568954553048E+000 -.69928845842775E-022 0.30323432910132E+003 0.84121236247239E-001 -.18866545877341E+004 0.10000000000002E+001 0.41769444127881E+004 0.10000000000000E+006 0.78739688426503E-003 0.19852112754382E+002 0.10000000000000E+001 0.10000000000000E+001 0.30323432910132E+003 0.69938166554275E-004 0.38916012107325E-021
  23 -.34889861134056E-001 0.95802584391364E-002 0.13127245927302E-013 0.13339091649142E-011 0.13739324962077E+000 0.30156683170239E-010 0.13254353961995E-003 0.48709232080786E-007 -.48737272481200E-015 -.32209812607895E-016 0.45361534421391E-007 0.40718434792134E+000 0.61821060192215E-005 0.10411348327495E-007 -.35568092036639E-014 0.93045027816079E-007 0.23187209433666E-008 0.62349690983666E-005 0.14106913195441E-009 0.51850090368101E-006 0.40264165193583E-020 0.64728187401680E-013 0.44569646488461E+000 -.70746933761526E-022 0.30394082807148E+003 0.82386346917322E-001 -.18856935410921E+004 0.10000000000001E+001 0.41785374375872E+004 0.10000000000000E+006 0.78600183275887E-003 0.19863111302392E+002 0.10000000000000E+001 0.10000000000000E+001 0.30394082807148E+003 0.10939599518921E-003 0.39247147965534E-021
  24 -.34380789850134E-001 0.95230890757459E-002 0.18789429278297E-013 0.15699810662000E-011 0.13745430029970E+000 0.42278885946575E-010 0.16518810443703E-003 0.61777831780127E-007 -.50832462744102E-015 -.42684830024254E-016 0.56997929957863E-007 0.40712511571222E+000 0.78589684592469E-005 0.14144671335563E-007 -.56180449030696E-014 0.12735946853907E-006 0.32098230650764E-008 0.84676083166214E-005 0.19939481031135E-009 0.72113708768661E-006 0.47770192821869E-020 0.82382735344303E-013 0.44571499536097E+000 -.71389458916443E-022 0.30472420929344E+003 0.80765543897266E-001 -.18845811631714E+004 0.10000000000001E+001 0.41804119412489E+004 0.10000000000000E+006 0.78440998390762E-003 0.19873975340191E+002 0.10000000000000E+001 0.10000000000000E+001 0.30472420929344E+003 0.16499941038421E-003 0.38993661304503E-021
  25 -.33901312490538E-001 0.94672093987898E-002 0.26313118096624E-013 0.18254079411497E-011 0.13751477406166E+000 0.57738357444838E-010 0.20241187646388E-003 0.76929994122741E-007 -.42006882930497E-015 -.51991505187591E-016 0.70381431183960E-007 0.40704839388578E+000 0.98081237320807E-005 0.18766850284476E-007 -.82188279509816E-014 0.17014113203006E-006 0.43327895201884E-008 0.11230935519524E-004 0.27457732700531E-009 0.97770020280036E-006 0.55964051831572E-020 0.10292675141546E-012 0.44574485313139E+000 -.71912459188248E-022 0.30559112996828E+003 0.79234407834644E-001 -.18833129309948E+004 0.10000000000001E+001 0.41825941746160E+004 0.10000000000000E+006 0.78260932610235E-003 0.19884763881379E+002 0.10000000000000E+001 0.10000000000000E+001 0.30559112996828E+003 0.24179026302724E-003 0.38456343376706E-021
  26 -.33445269932668E-001 0.94123856066871E-002 0.36239038159185E-013 0.21016688191428E-011 0.13757447240282E+000 0.77178690763482E-010 0.24464693239449E-003 0.94389865947544E-007 -.20240184746631E-015 -.57175464821574E-016 0.85693589886629E-007 0.40695417078528E+000 0.12059637516334E-004 0.24426915816906E-007 -.11302191981385E-013 0.22286552630868E-006 0.57303885733633E-008 0.14613812593924E-004 0.37023932734046E-009 0.12984644752593E-005 0.64889263876739E-020 0.12668171629759E-012 0.44578591880228E+000 -.72353599482660E-022 0.30654858866122E+003 0.77775327565071E-001 -.18818830950142E+004 0.10000000000001E+001 0.41851131296486E+004 0.10000000000000E+006 0.78058680151964E-003 0.19895515661533E+002 0.10000000000000E+001 0.10000000000000E+001 0.30654858866122E+003 0.34607430868094E-003 0.38333377315186E-021
  27 -.33008046541709E-001 0.93584550454173E-002 0.49274747671858E-013 0.24003809642715E-011 0.13763312117231E+000 0.10133331326194E-009 0.29236821281327E-003 0.11440558920846E-006 0.93326765673039E-016 -.41911589851353E-016 0.10313632828364E-006 0.40684227105178E+000 0.14646863861521E-004 0.31295021008936E-007 -.14632652053664E-013 0.28722283869276E-006 0.74517670688584E-008 0.18717703860227E-004 0.49067191327332E-009 0.16953253680713E-005 0.74593828254436E-020 0.15400435636211E-012 0.44583818051845E+000 -.72739489843351E-022 0.30760420000287E+003 0.76374993322092E-001 -.18802846744745E+004 0.10000000000001E+001 0.41880010992174E+004 0.10000000000000E+006 0.77832806319959E-003 0.19906257866807E+002 0.10000000000000E+001 0.10000000000000E+001 0.30760420000287E+003 0.48571862027216E-003 0.36730580687116E-021
  28 -.32586073959595E-001 0.93053065982489E-002 0.66353998440870E-013 0.27233221890921E-011 0.13769037425590E+000 0.13103329029630E-009 0.34609633828024E-003 0.13725132351707E-006 0.25578331339704E-015 -.14460994562030E-017 0.12293393346283E-006 0.40671240410286E+000 0.17606734213108E-004 0.39565160770352E-007 -.17548694126602E-013 0.36514615881045E-006 0.95532580130780E-008 0.23658304925237E-004 0.64095335334946E-009 0.21820323695238E-005 0.85222617440135E-020 0.18528975771050E-012 0.44590169640842E+000 -.73089564137202E-022 0.30876624487227E+003 0.75023084037518E-001 -.18785096280246E+004 0.10000000000001E+001 0.41912938234424E+004 0.10000000000000E+006 0.77581760619892E-003 0.19917009123602E+002 0.10000000000000E+001 0.10000000000000E+001 0.30876624487227E+003 0.67047345199800E-003 0.36155519868408E-021
  29 -.32176532068335E-001 0.92528698928052E-002 0.88718973900199E-013 0.30724441894763E-011 0.13774581184884E+000 0.16721295110022E-009 0.40639879085930E-003 0.16322864575625E-006 0.39242813772591E-015 0.20737482033898E-016 0.14533463218870E-006 0.40656420232634E+000 0.20979968142894E-004 0.49457867766847E-007 -.19108696320328E-013 0.45883976842087E-006 0.12099175217639E-007 0.29567160427693E-004 0.82708256446921E-009 0.27744313999341E-005 0.96846424776478E-020 0.22097365354044E-012 0.44597656562344E+000 -.73418431741961E-022 0.31004368014933E+003 0.73711430419608E-001 -.18765490178001E+004 0.10000000000001E+001 0.41950305627163E+004 0.10000000000000E+006 0.77303896248194E-003 0.19927781008881E+002 0.10000000000000E+001 0.10000000000000E+001 0.31004368014933E+003 0.91250978818681E-003 0.35009085717266E-021
  30 -.31777140778664E-001 0.92011067193157E-002 0.11803574731220E-012 0.34498989068164E-011 0.13779893875237E+000 0.21091578893180E-009 0.47389267306767E-003 0.19266867769145E-006 0.58088263500210E-015 0.30803281079211E-016 0.17061295108773E-006 0.40639724728730E+000 0.24811379959933E-004 0.61223351970184E-007 -.17774887965259E-013 0.57081187390264E-006 0.15162703177099E-007 0.36593550769983E-004 0.10561385379905E-008 0.34907447676038E-005 0.10950845311544E-019 0.26153572338433E-012 0.44606290714202E+000 -.73737354197520E-022 0.31144618152964E+003 0.72433447992119E-001 -.18743930820877E+004 0.10000000000001E+001 0.41992542812310E+004 0.10000000000000E+006 0.76997482152145E-003 0.19938579280570E+002 0.10000000000000E+001 0.10000000000000E+001 0.31144618152964E+003 0.12263977661814E-002 0.33551030715086E-021
  31 -.31386024219805E-001 0.91500058820534E-002 0.15655667878965E-012 0.38580637846697E-011 0.13784918044813E+000 0.26329742582266E-009 0.54924654127721E-003 0.22593389189506E-006 0.84312128882638E-015 0.45034215867070E-016 0.19907198779582E-006 0.40621109295830E+000 0.29150145906589E-004 0.75144729041580E-007 -.11183621784134E-013 0.70390845381452E-006 0.18826782027305E-007 0.44906437186256E-004 0.13364631403142E-008 0.43518691716738E-005 0.12327039368423E-019 0.30750247446718E-012 0.44616084122806E+000 -.74055185910237E-022 0.31298416529221E+003 0.71183769192559E-001 -.18720313124482E+004 0.10000000000001E+001 0.42040117835029E+004 0.10000000000000E+006 0.76660720325600E-003 0.19949404522008E+002 0.10000000000000E+001 0.10000000000000E+001 0.31298416529221E+003 0.16303169179188E-002 0.33406106657486E-021
