[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.15933836225704E+000 0.63225977376434E-034 0.39358641760692E-042 -.20324591186934E-032 0.22659191879081E+000 -.10779050335670E-035 -.19578894938672E-035 0.25533066749435E-036 -.46639543324615E-051 -.21806462908303E-052 -.41048915157699E-035 0.34081758152042E-001 0.11995425291009E-050 0.22388401803931E-032 -.26444845801819E-051 -.30686761116733E-040 -.10725222913741E-051 0.40409478795693E-046 -.41886484329423E-046 -.45486676098965E-041 0.57703050656840E-033 -.10058870871989E-030 0.73932632305714E+000 0.76950282960530E-031 0.30000000000000E+003 0.32637521941477E+000 -.15649619001421E+003 0.10000000000000E+001 0.21727074131482E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.24099551101440E-029 0.00000000000000E+000
  12 -.12706551488198E+000 0.55998999924413E-018 0.19650433421923E-035 -.11758389180266E-032 0.22659191879083E+000 -.88322337725100E-036 -.31016642397255E-035 0.43048995492174E-031 -.49932722852528E-051 -.23363974388451E-052 -.58192924659782E-035 0.34081758152043E-001 0.49495062540776E-044 0.37675954356439E-033 -.28306188871641E-051 -.13727642445283E-039 0.59736592153666E-049 0.11114891338576E-045 -.11111531888738E-045 -.13734599263626E-040 0.17836755579501E-031 -.51624453520221E-031 0.73932632305713E+000 0.10847990793496E-030 0.30000000000000E+003 0.25131583004380E+000 -.15649619001422E+003 0.10000000000000E+001 0.21727074131482E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.29259387754644E-026 0.00000000000000E+000
  13 -.97989060924939E-001 0.29760458113776E-013 0.36621991563907E-030 -.48495895145864E-027 0.22659191881409E+000 -.89313153392129E-029 0.44992179730716E-026 0.89347283344104E-026 0.23053487770352E-045 -.19648943822344E-048 -.26989593279436E-028 0.34081758152185E-001 0.16359988831723E-030 0.17006667570961E-026 -.41966359914725E-045 0.38507586077301E-031 0.46757031544707E-035 0.16954528236268E-033 -.15116669524988E-038 0.45120565926183E-032 0.14842409265904E-031 -.44779441215357E-031 0.73932632303370E+000 0.21188580288134E-030 0.30000000000724E+003 0.18696015228023E+000 -.15649619000727E+003 0.10000000000000E+001 0.21727074131562E+004 0.10000000000000E+006 0.11262223852425E-002 0.28091833464293E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000724E+003 0.53139835263195E-021 0.00000000000000E+000
  14 -.74464822274337E-001 0.58689603622351E-011 0.76958835003084E-026 0.39945948840334E-016 0.22659193053343E+000 0.22692645379418E-017 0.12371712271944E-015 0.25913275779193E-019 -.32726039472832E-031 0.75490942232438E-034 0.11754478295666E-016 0.34081757234662E-001 0.39177327949926E-020 0.34182797958329E-016 -.18492696797311E-031 0.11794023588866E-020 0.27718897279673E-024 0.52588075360137E-023 -.28817325812229E-028 0.13979457378177E-021 -.59045335784430E-027 0.61989956797773E-025 0.73932631222604E+000 -.18631174405614E-030 0.30000000670891E+003 0.13803849529032E+000 -.15649617869950E+003 0.10000000000000E+001 0.21727074207245E+004 0.10000000000000E+006 0.11262223624205E-002 0.28091833522575E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000670891E+003 0.10461436835621E-012 0.54241384963951E-035
  15 -.58003263652796E-001 0.93742363798597E-010 0.31499447056972E-022 0.37224354502480E-013 0.22659305898149E+000 0.60089266191868E-014 0.16976603120419E-010 0.65928937190270E-012 0.16091309799940E-023 0.79473753985793E-025 0.49822863982478E-011 0.34081315043015E-001 0.14720787585825E-012 0.12384848250275E-008 0.91908189065497E-024 0.63657128187792E-013 0.36144972330032E-016 0.37387034013280E-015 -.15991774289670E-020 0.93601165663480E-014 -.15980708023975E-023 0.24399696827452E-017 0.73932562462039E+000 -.22347760640548E-028 0.30000266452435E+003 0.10587790620248E+000 -.15649134052453E+003 0.10000000000000E+001 0.21727106274266E+004 0.10000000000000E+006 0.11262129154309E-002 0.28091846756649E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000266452435E+003 0.28725206631784E-009 0.54249048727058E-035
  16 -.48178392835517E-001 0.36391912276199E-009 0.19087702645389E-019 0.73805079701749E-012 0.22660958162893E+000 0.27404873402015E-012 0.10176339997013E-008 0.68033429497631E-010 0.50014767553419E-020 0.25824647247326E-021 0.35474296704963E-009 0.34066920585363E-001 0.15337782051191E-010 0.68643054988989E-006 0.29769614243178E-020 0.37424738815697E-010 0.40085946824173E-013 0.17961719051589E-012 -.29161561524330E-018 0.88963689767664E-011 -.42956229132240E-022 0.26444650304311E-015 0.73932280948794E+000 0.73355135051277E-029 0.30015866600799E+003 0.87573568951686E-001 -.15626655525831E+003 0.10000000000000E+001 0.21729400379469E+004 0.10000000000000E+006 0.11256423113749E-002 0.28092214184260E+002 0.10000000000000E+001 0.10000000000000E+001 0.30015866600799E+003 0.22506956426890E-007 0.00000000000000E+000
  17 -.43036225934649E-001 0.67599950558863E-009 0.47193535686210E-018 0.28271860609045E-011 0.22664988309446E+000 0.18176177482916E-011 0.62097848577975E-008 0.51465182872600E-009 0.21514291610864E-018 0.11208528786098E-019 0.23216037681876E-008 0.34005838955749E-001 0.11650631179771E-009 0.93673415036948E-005 0.13508442107958E-018 0.52002904326057E-009 0.87248017710168E-012 0.23418842016713E-011 0.41396325450731E-017 0.14247280509634E-009 -.18731942493017E-021 0.20393242374693E-014 0.73933490009938E+000 0.56551572121652E-028 0.30104068822153E+003 0.78137058817593E-001 -.15513296310844E+003 0.10000000000000E+001 0.21743792205039E+004 0.10000000000000E+006 0.11224047697912E-002 0.28093728231040E+002 0.10000000000000E+001 0.10000000000000E+001 0.30104068822153E+003 0.45631455520990E-006 0.00000000000000E+000
  18 -.40445239641884E-001 0.90158762340763E-009 0.21300483853351E-017 0.52365490167840E-011 0.22667683804705E+000 0.44567910685553E-011 0.14206998386876E-007 0.12988147356299E-008 0.12372498628133E-017 0.64957846165132E-019 0.54886147997483E-008 0.33922282462946E-001 0.29467824443078E-009 0.30889629463885E-004 0.81160116779050E-018 0.17281606425797E-008 0.36127129445667E-011 0.75660082881574E-011 0.23171131359080E-016 0.50290808956320E-009 -.36814931150902E-021 0.51934951474074E-014 0.73936996541790E+000 0.17371061886676E-028 0.30247892863186E+003 0.73211133699458E-001 -.15342487879965E+003 0.10000000000000E+001 0.21769308162215E+004 0.10000000000000E+006 0.11171502715812E-002 0.28095799607766E+002 0.10000000000000E+001 0.10000000000000E+001 0.30247892863186E+003 0.22165507554492E-005 0.35241831047276E-033
  19 -.38985232133533E-001 0.10530174922774E-008 0.48014853937385E-017 0.72712782131521E-011 0.22668288292626E+000 0.72028406991077E-011 0.22041923993994E-007 0.21229011911637E-008 0.31348092619000E-017 0.16578626982418E-018 0.86698854911246E-008 0.33846307002781E-001 0.48229041382439E-009 0.58178637218709E-004 0.21227695687486E-017 0.32676834909228E-008 0.76273710732190E-011 0.14096762604606E-010 0.54201605391864E-016 0.98066552342413E-009 -.52760450695921E-021 0.85307397791221E-014 0.73941259277916E+000 -.81454000692282E-028 0.30393397731801E+003 0.70224077703929E-001 -.15178579590778E+003 0.10000000000000E+001 0.21796607270061E+004 0.10000000000000E+006 0.11118771504950E-002 0.28097697583077E+002 0.10000000000000E+001 0.10000000000000E+001 0.30393397731801E+003 0.52536865098943E-005 0.00000000000000E+000
  20 -.37980178730719E-001 0.11684385078760E-008 0.82647863153000E-017 0.90400700641022E-011 0.22667609684017E+000 0.99065403151607E-011 0.29466718387946E-007 0.29374793278053E-008 0.57925916104334E-017 0.30849130369557E-018 0.11732868630285E-007 0.33777823165814E-001 0.66799176701689E-009 0.88379115947981E-004 0.40235909800672E-017 0.49762922298419E-008 0.12455466470452E-010 0.21263044850281E-010 0.94514172624001E-016 0.15231716346909E-008 -.66974481109603E-021 0.11843349853424E-013 0.73945764835243E+000 -.20892099005376E-027 0.30533998786456E+003 0.68037766389929E-001 -.15025898677964E+003 0.10000000000000E+001 0.21823934264977E+004 0.10000000000000E+006 0.11068252141213E-002 0.28099423069573E+002 0.10000000000000E+001 0.10000000000000E+001 0.30533998786456E+003 0.93392165542471E-005 0.14328682298112E-032
