[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 -.12086836137801E-037 0.16816409666869E-037 0.00000000000000E+000 -.65839311502191E-037 0.00000000000000E+000 0.00000000000000E+000 0.65839311502191E-037 0.00000000000000E+000 0.00000000000000E+000 0.58482048893457E-037 -.58482048893457E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17447029508002E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46572626622446E+000 -.45495769958206E-034 -.18811803948712E-034 -.21230447478259E-036 -.64379703074328E-034 -.33721305177802E-033 0.33742690141052E-033 0.64378158120532E-034 -.19161544215487E-040 0.56850427814612E-046 0.29221247942771E-033 -.29221400501609E-033 0.15532510642776E-040 0.95542315861674E-073 0.36289493924543E-041 0.15255884083027E-038 0.37755058495979E-050 0.87743108657460E-071 0.12664112961988E-067 0.49343882038499E-061 0.18788894171844E-073 0.18788894171844E-073 -.18788894171844E-073 0.00000000000000E+000 0.33486271725423E-028 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.43145251164278E+000 -.15594767864004E-037 -.52149974525958E-035 0.16600654707620E-043 -.53028403905520E-035 0.16311862701110E-038 0.00000000000000E+000 0.53012092042819E-035 -.52668329035380E-040 0.15626178163251E-045 0.53395615745675E-037 -.54974117242365E-037 0.48115391430656E-040 0.00000000000000E+000 0.45527062228790E-041 0.15785015718066E-038 0.39064546410559E-050 0.24953972371326E-070 0.30081988953470E-069 0.52826118319396E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.10586506266019E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.39717876875722E+000 -.15533634625683E-037 0.20263208154751E-037 0.38348306719271E-050 -.67388871601940E-037 0.15495600997500E-038 -.60477290893176E-070 0.65839311502186E-037 0.61129019431018E-071 0.32184473188171E-072 0.53485690305817E-037 -.55035250405571E-037 0.43816112142784E-087 0.00000000000000E+000 0.21109193286763E-062 0.15495600997500E-038 0.38348306719361E-050 0.00000000000000E+000 0.28988930224995E-069 0.50906766511097E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17099974979712E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.36290515819459E+000 -.15605823102502E-037 0.20368087094559E-037 0.38060338167434E-050 -.67423936167369E-037 0.15706144667527E-038 0.14010198423978E-040 0.65839311502188E-037 0.23841214271818E-040 -.45684120260271E-039 0.54197736578822E-037 -.55349361255672E-037 0.46700661413259E-040 0.00000000000000E+000 0.14477539235981E-062 0.15379240037634E-038 0.38060338167523E-050 0.44801392833039E-072 0.28555206034709E-069 0.50145089780978E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17057379025115E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.32863165801073E+000 -.15762023525951E-037 0.20581090335971E-037 0.37902260935313E-050 -.67498695540720E-037 0.16210297752661E-038 0.38354263265573E-040 0.65839311502185E-037 0.65267612997347E-040 -.12506466521700E-038 0.55390388000893E-037 -.55864393000256E-037 0.12784754421858E-039 0.00000000000000E+000 0.00000000000000E+000 0.15315364943131E-038 0.37902260935401E-050 0.12213871576195E-071 0.28318499622793E-069 0.49729416349430E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.16980266666733E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.29435721084527E+000 -.15481665759011E-037 0.20211239288079E-037 0.37770112767403E-050 -.67365508216321E-037 0.15261967141307E-038 -.30396744595204E-069 0.65839311502186E-037 0.60205812951875E-071 0.31221271296824E-072 0.53561022558109E-037 -.55087219272243E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.15261967141307E-038 0.37770112767490E-050 0.00000000000000E+000 0.28121351964884E-069 0.49383252563885E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17105207670446E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.26007998025890E+000 -.15523248249527E-037 0.20271080003141E-037 0.37623338895514E-050 -.67385660625588E-037 0.15385241700195E-038 0.78249533770575E-041 0.65839311502188E-037 0.13315756457106E-040 -.25515421001940E-039 0.53956881387530E-037 -.55261392057368E-037 0.26083177923525E-040 0.00000000000000E+000 0.00000000000000E+000 0.15202659454730E-038 0.37623338895600E-050 0.24735100558078E-072 0.27903140170712E-069 0.49000193709460E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17081289786059E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.22581234006654E+000 -.15895252810316E-037 0.20773059614823E-037 0.37423954124986E-050 -.67563282624951E-037 0.16604425761393E-038 0.63528546617141E-040 0.65839311502191E-037 0.10810679809390E-039 -.20715236685376E-038 0.56664733017013E-037 -.56425287269330E-037 0.21176182205714E-039 0.00000000000000E+000 0.00000000000000E+000 0.15122093006993E-038 0.37423954125068E-050 0.19975293954811E-071 0.27607925067178E-069 0.48482217107324E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.16903373813362E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.19165348608127E+000 -.15563010973729E-037 0.20339748467655E-037 0.37100932745567E-050 -.67405845401624E-037 0.15463207716213E-038 0.20213127796382E-040 0.65839311502203E-037 0.34396765578453E-040 -.65910484144592E-039 0.54621379217201E-037 -.55563205040754E-037 0.67377092654608E-040 0.00000000000000E+000 0.00000000000000E+000 0.14991568067631E-038 0.37100932745641E-050 0.63007599976393E-072 0.27133005584818E-069 0.47648889594272E-061 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17046048756134E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
