[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 -.12086836137801E-037 0.16816409666868E-037 0.00000000000000E+000 -.65839311502188E-037 0.00000000000000E+000 0.00000000000000E+000 0.65839311502188E-037 0.00000000000000E+000 0.00000000000000E+000 0.58482048893455E-037 -.58482048893455E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17447029508001E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.45279113080331E+000 -.12086836137800E-037 0.16816409666868E-037 0.00000000000000E+000 -.65839311502186E-037 0.00000000000000E+000 0.00000000000000E+000 0.65839311502186E-037 0.00000000000000E+000 0.00000000000000E+000 0.58482048893454E-037 -.58482048893454E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17447029508001E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.40559852794048E+000 -.12086836137820E-037 0.16816409666887E-037 0.22966347894978E-028 -.22966347960817E-028 0.00000000000000E+000 0.00000000000000E+000 0.65839311502282E-037 0.00000000000000E+000 0.00000000000000E+000 0.58482048893530E-037 -.58482048893530E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.22966347894978E-028 0.22966347894978E-028 0.00000000000000E+000 0.00000000000000E+000 0.30369864896861E-023 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.35846105898684E+000 -.12086836136913E-037 0.16816409665980E-037 0.00000000000000E+000 -.65839311497821E-037 0.00000000000000E+000 0.00000000000000E+000 0.65839311497821E-037 0.00000000000000E+000 0.00000000000000E+000 0.58482048889974E-037 -.58482048889974E-037 0.28202160480947E-077 0.00000000000000E+000 0.13586893669771E-052 -.13586893669771E-052 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.17447029506981E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.31150093471613E+000 -.57564391857160E-029 0.57564391904456E-029 -.14219564930346E-028 -.65839310648798E-037 0.50036032475088E-030 0.13719204605595E-028 0.65839310648803E-037 0.35809559230305E-091 0.00000000000000E+000 0.22182330420794E-028 -.22182330420794E-028 0.19325806321313E-072 0.00000000000000E+000 0.85609514122663E-047 -.85609514122663E-047 0.72559477719491E-066 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.12584268132819E-065 0.12584268132819E-065 -.12584268132819E-065 0.00000000000000E+000 0.67251981661819E-024 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.26513310305412E+000 -.28276786216077E-027 0.28276786216550E-027 -.65236327306254E-029 -.12631618263936E-027 0.13283981541309E-027 0.00000000000000E+000 -.43104437998982E-037 0.68817695949045E-052 0.21386884221207E-050 -.40256041204759E-027 0.27624422936446E-027 0.74707278739469E-069 0.00000000000000E+000 0.25106716908006E-043 0.12631618257840E-027 0.10406619082612E-036 0.00000000000000E+000 0.19262902875755E-047 0.33828020186617E-039 0.57733931228996E-066 0.57733931228996E-066 -.57733931228996E-066 0.00000000000000E+000 0.28221042407537E-022 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.22062950095519E+000 -.30204597621284E-024 0.30204597621284E-024 -.96367803025826E-027 -.13567112662203E-024 0.13663482815266E-024 0.00000000000000E+000 -.23500380152912E-031 0.79387941358151E-046 0.24671834529360E-044 -.43675345020419E-024 0.30108229930132E-024 0.14884488833570E-066 0.00000000000000E+000 0.22014296163744E-038 0.13567112774077E-024 0.22381641808725E-031 0.00000000000000E+000 0.22221535552847E-041 0.39023301217398E-033 0.85284177326539E-064 0.85284177326539E-064 -.85284177326539E-064 0.00000000000000E+000 0.30375885375170E-019 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.18090960337425E+000 -.35875430636333E-020 0.35875430638924E-020 -.55566790842107E-023 -.16127886327102E-020 0.16185900779316E-020 -.74681512718651E-035 -.24476641244472E-024 0.11216888019827E-037 0.34858600072628E-036 -.51951416799091E-020 0.35819980407242E-020 -.10692197246379E-032 0.10692197246379E-032 0.16617599413050E-031 0.16128002888665E-020 0.23311051377153E-024 -.15448559270268E-031 0.31437256915191E-033 0.55119909105937E-025 0.49168922140284E-060 0.49168464341514E-060 -.49168693240899E-060 0.00000000000000E+000 0.36120162042342E-015 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.15014288770280E+000 -.11168064302875E-016 0.11168064438913E-016 -.91668026022893E-021 -.48484788550813E-017 0.89418955003472E-017 -.49160384398095E-028 -.40925002743233E-017 0.10953313575942E-030 0.34032480066156E-029 -.21376341915942E-016 0.11362029237018E-016 -.10980939606516E-026 0.10980939606506E-026 0.19778544975024E-024 0.50433602480401E-017 0.38976189918477E-017 -.17533845489747E-024 0.31692772985339E-026 0.53666679279286E-018 0.83522954699513E-058 0.78445140253699E-058 -.80984047476606E-058 0.00000000000000E+000 0.17823054635040E-011 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.13068984613907E+000 -.46078269142337E-015 0.41668856282016E-015 -.13619335964237E-019 -.50430157182595E-013 0.80443204453630E-014 -.74791199115541E-025 0.42385849910448E-013 0.18888043404565E-027 0.58582224631774E-026 -.10701499917154E-013 0.85248360559321E-015 -.13818705379532E-023 0.77490909691074E-024 0.61195244029901E-021 0.50761819610903E-013 -.42717512504681E-013 0.15956733965763E-016 -.15957159697013E-016 0.90235472272466E-015 0.30682473100411E-056 -.81524799202553E-057 -.11264996590078E-056 0.00000000000000E+000 0.69809580431866E-008 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
