[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001838.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.10342068519984E-001 0.00000000000000E+000 0.00000000000000E+000 0.13679865441157E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.40651061452297E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.44634866254547E+000 0.00000000000000E+000 0.30000000000000E+003 0.77101831488294E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129169E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.17447029508002E-031 0.00000000000000E+000
   2 -.46145141042065E+000 0.10342068519984E-001 0.76629838646967E-041 -.79118428318324E-039 0.13679865441157E+000 -.64723606498363E-040 -.17308404100819E-031 0.10207982801763E-036 0.89395382737067E-043 -.31674844977837E-040 -.48532161564100E-037 0.40651061452297E+000 -.35430650424730E-038 -.85152435643139E-039 0.45706890081892E-043 -.10462126610632E-038 -.65072666864397E-039 -.10707429395089E-038 -.62357175518391E-039 0.87789890127377E-037 -.84037543250935E-039 -.87540833475652E-039 0.44634866254547E+000 -.85152435325235E-039 0.30000000000000E+003 0.70737822029936E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129169E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.14032929818276E-031 0.00000000000000E+000
   3 -.42290345993665E+000 0.10342068519984E-001 0.76354443701390E-041 -.35509949039452E-038 0.13679865441157E+000 -.14922671167846E-039 0.71712633979214E-032 0.13940127594359E-036 -.18970576292911E-043 -.17808206142320E-040 -.11447197861867E-036 0.40651061452297E+000 -.15485870045644E-037 -.36552888035877E-038 -.25458158760908E-043 -.47128454824059E-038 -.25637499267415E-038 -.48409695164648E-038 -.24251476519757E-038 0.18632193437144E-036 -.35953087124340E-038 -.37916435209978E-038 0.44634866254547E+000 -.36552888015290E-038 0.30000000000000E+003 0.64374027743837E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129181E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.14053106074093E-031 0.00000000000000E+000
   4 -.38435747705313E+000 0.10342068519984E-001 0.14924177866072E-036 0.18413474099991E-030 0.13679865441157E+000 0.13380208683097E-033 0.18513139730992E-031 0.11305626500185E-032 -.22397291744083E-042 -.10189664096117E-040 0.19673344397454E-032 0.40651061452297E+000 -.34847449546033E-037 -.81638809526706E-038 -.14880595653221E-042 -.14834056779832E-038 -.50446071433043E-038 -.11523058153697E-037 -.46809613978146E-038 0.44827755599748E-036 -.11541592250952E-030 0.34793337476794E-030 0.44634866254547E+000 -.81638809489108E-038 0.30000000000000E+003 0.58010874055159E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129198E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.10098529386115E-027 0.00000000000000E+000
   5 -.34581728706123E+000 0.10342068519984E-001 0.83360898966552E-036 0.63737000509823E-030 0.13679865441157E+000 0.11302913549623E-032 0.25874156253066E-031 0.10282356702718E-030 -.14401819565613E-042 -.16728135821453E-040 0.18157216848740E-030 0.40651061452297E+000 -.53035799936410E-037 -.12396678155834E-037 -.88619380937411E-043 0.13739860618641E-035 -.62286487749151E-038 -.18960953678882E-037 -.55919536757102E-038 0.20679171195508E-034 -.48153862084435E-030 0.14228182202266E-029 0.44634866254547E+000 -.12396678152300E-037 0.30000000000000E+003 0.51649627971770E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129204E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.70180374812091E-027 0.46827215195986E-036
   6 -.30729441378632E+000 0.10342068519984E-001 0.12483197710665E-035 0.10819052438868E-029 0.13679865441157E+000 0.12309336626528E-032 0.47972601093722E-030 0.44743031131227E-030 -.36095330253497E-042 0.14396809542372E-044 0.79103318233954E-030 0.40651061452297E+000 -.14925608601871E-036 -.34926587360662E-037 -.29354944202626E-042 0.81808879535700E-035 -.18841003925289E-037 -.52011983524709E-037 -.17220411549715E-037 0.12018066862937E-033 -.10552846030695E-029 0.30664762724821E-029 0.44634866254547E+000 -.34926587360849E-037 0.30000000000000E+003 0.45293924120037E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129308E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.89968794087623E-027 0.00000000000000E+000
   7 -.26882136494029E+000 0.10342068519984E-001 0.32371520459610E-035 0.54069726475230E-030 0.13679865441157E+000 0.84688397730072E-032 0.12764880480236E-029 0.10230462669324E-029 -.13995614638452E-042 -.72411688367046E-044 0.18067550439232E-029 0.40651061452297E+000 -.27702605220772E-036 -.64828650030653E-037 -.89671902621640E-043 0.25765711030823E-034 -.29623716215576E-037 -.10190873145243E-036 -.26405749983554E-037 0.37649810296598E-033 -.12531892884611E-029 0.34451062836976E-029 0.44634866254547E+000 -.64828650030935E-037 0.30000000000000E+003 0.38954131702251E+000 -.18871969411586E+004 0.10000000000000E+001 0.20868718129396E+004 0.10000000000000E+006 0.79109775256726E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.40982962573391E-026 0.46827215195986E-036
   8 -.23049125010089E+000 0.10342068519986E-001 0.14800093756666E-034 -.27529115721847E-030 0.13679865441158E+000 0.22492591406818E-031 0.41369630090170E-029 0.93368185850879E-029 -.92181516695130E-036 -.24398748202068E-038 0.18830165390576E-026 0.40651061452300E+000 0.65413824516648E-035 0.92805623184824E-036 -.76302755487332E-036 0.29091388077628E-029 -.39266059822934E-034 0.53985773086320E-034 -.53567746291094E-034 0.85084560613919E-028 -.13203644859368E-029 0.36670003880714E-029 0.44634866254544E+000 0.92805623035645E-036 0.30000000000000E+003 0.32661527503119E+000 -.18871969411587E+004 0.10000000000000E+001 0.20868718124255E+004 0.10000000000000E+006 0.79109775256722E-003 0.19732680338950E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.14521169129372E-025 0.00000000000000E+000
   9 -.19258986103856E+000 0.10342068519746E-001 0.99365205550690E-032 -.12089277443671E-029 0.13679865441088E+000 0.10591336165026E-028 0.13256198219227E-026 0.18169838718302E-023 -.35781389006720E-035 -.94930135911428E-038 0.18540680436515E-023 0.40651061451997E+000 0.43077360710335E-034 0.77407080884211E-035 -.29615625896302E-035 0.25231074259411E-023 -.31747961105142E-033 0.64671251642520E-032 -.63217264845449E-032 0.65776950879057E-025 -.13224828496626E-029 0.23603329825439E-029 0.44634866254940E+000 0.77407082461445E-035 0.29999999999955E+003 0.26506041000519E+000 -.18871969411454E+004 0.10000000000000E+001 0.20868718095998E+004 0.10000000000000E+006 0.79109775257136E-003 0.19732680339023E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999955E+003 0.85787933016108E-023 0.00000000000000E+000
  10 -.15592085299287E+000 0.10342068541473E-001 0.85129055133280E-030 -.25043523815432E-029 0.13679865448662E+000 0.79156734437585E-027 0.12042649796968E-024 0.23893413758631E-021 -.16619416023647E-035 -.10099986865848E-037 0.19827934093454E-021 0.40651061483242E+000 -.89289853449466E-028 -.97986207283950E-033 -.12007494222845E-035 0.16482944923715E-021 -.32128239581305E-030 0.14508348607077E-030 -.49309872746602E-030 0.64390344077201E-023 -.13045333474850E-029 0.61299407501556E-030 0.44634866213949E+000 0.10946670231823E-034 0.30000000004902E+003 0.20696488114898E+000 -.18871969425158E+004 0.10000000000000E+001 0.20868718106499E+004 0.10000000000000E+006 0.79109775216011E-003 0.19732680332019E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000004902E+003 0.71550469385238E-021 0.18358141358006E-029
  11 -.12221026301246E+000 0.10342066284328E-001 0.18987871092633E-027 -.59475944097740E-026 0.13679865261019E+000 0.15207040432161E-025 -.95837541711014E-020 0.14341472888053E-020 0.20313668017304E-036 -.70973402279315E-036 0.18079010980135E-020 0.40651060155692E+000 0.92852385220185E-021 0.26797981855849E-024 0.11317415427423E-036 0.71006595413004E-021 0.18673053201855E-027 0.93311266941372E-022 -.21110967473893E-028 0.17406360696883E-021 -.11592769775316E-029 0.10612978029924E-028 0.44634867954857E+000 -.20333853534824E-034 0.29999999976058E+003 0.15582552837464E+000 -.18871968813425E+004 0.10000000000000E+001 0.20868718138942E+004 0.10000000000000E+006 0.79109777453071E-003 0.19732680871046E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999976058E+003 0.90005484697910E-019 0.12189966715381E-021
  12 -.93968288741054E-001 0.10341868716863E-001 0.34938990612829E-023 0.88897762709101E-021 0.13679991886114E+000 0.16939753528287E-022 0.25763426730448E-013 0.33725186088308E-017 -.11792665507628E-032 -.39922677750888E-034 0.29862460540994E-017 0.40651563445348E+000 0.45042021550109E-015 -.34007853300178E-019 -.14764149872293E-032 -.71540320133323E-020 -.50780730867315E-020 -.12265112234371E-016 -.84616903977836E-022 -.23488307753885E-018 -.73013396078025E-030 0.40264018315010E-023 0.44634257796849E+000 0.12090519077727E-033 0.30000091383645E+003 0.11542860688412E+000 -.18872187766038E+004 0.10000000000007E+001 0.20868731032496E+004 0.10000000000000E+006 0.79109477918546E-003 0.19732666280567E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000091383645E+003 0.15596447976491E-014 0.85671211649792E-020
  13 -.73271419088667E-001 0.10319829232919E-001 0.16008460648151E-019 0.52419847848833E-016 0.13681986942242E+000 0.16965650331852E-016 0.68375905118266E-008 0.11099491761267E-011 0.12607276824689E-026 0.30437465314340E-028 0.73403978727271E-012 0.40659506247024E+000 0.16209913507079E-009 0.12083067351556E-013 -.58875886958127E-025 0.25553313039113E-013 0.22329623064231E-015 0.42288345620592E-011 0.18693546552528E-017 0.70159980723083E-013 0.24266168210889E-025 0.14800104524043E-017 0.44626523186855E+000 0.57096040222466E-033 0.30001689089243E+003 0.87634966293829E-001 -.18875623328264E+004 0.10000000000045E+001 0.20868375337827E+004 0.10000000000000E+006 0.79117940268220E-003 0.19735828095005E+002 0.10000000000000E+001 0.10000000000000E+001 0.30001689089243E+003 0.15162546612584E-010 0.28260715118916E-021
  14 -.60300714946442E-001 0.10167197696993E-001 0.81521731815518E-017 0.35585398520657E-014 0.13690890946924E+000 0.16840624537507E-013 0.28660328347883E-005 0.87473242438595E-009 0.13125384510967E-021 0.56519450732020E-023 0.40058215444339E-009 0.40687967158354E+000 0.13596359578259E-006 0.11895237332609E-009 0.45978849151108E-021 0.31195150634040E-009 0.38438614485412E-011 0.41785473172488E-007 0.42801720850952E-013 0.10946848500221E-008 0.28159167450629E-023 0.12974267088144E-014 0.44604117466351E+000 0.36331789279133E-033 0.30021595730401E+003 0.71107458037872E-001 -.18886010453300E+004 0.10000000000035E+001 0.20866668133381E+004 0.10000000000000E+006 0.79163943156519E-003 0.19760406111255E+002 0.10000000000000E+001 0.10000000000000E+001 0.30021595730401E+003 0.55430378643062E-007 0.15872573670331E-018
  15 -.53260969273598E-001 0.99071412640290E-002 0.40285205347666E-015 0.23869345519547E-013 0.13710519709908E+000 0.10183168513823E-011 0.38031406720454E-004 0.14308581687461E-007 0.98308255162623E-019 0.49191966654655E-020 0.58153025332753E-008 0.40709833179171E+000 0.22722261806138E-005 0.44308480161937E-008 0.39730449855041E-018 0.12780700615803E-007 0.20447436702308E-009 0.15499368670385E-005 0.28609991648985E-011 0.54522413775138E-007 0.23421380201742E-022 0.21992072515010E-013 0.44584738420917E+000 -.13435076713734E-032 0.30138394534170E+003 0.62374278977743E-001 -.18881880930924E+004 0.99999999999831E+000 0.20873518185236E+004 0.10000000000000E+006 0.79035299510746E-003 0.19805047683029E+002 0.10000000000000E+001 0.10000000000000E+001 0.30138394534170E+003 0.39402241192492E-005 0.13026651264182E-017
  16 -.49713405578140E-001 0.96988434255523E-002 0.33321844719463E-014 0.56502001801867E-013 0.13731488468284E+000 0.84110297053049E-011 0.12181804827204E-003 0.50243709293139E-007 0.26488305149148E-017 0.13648148331213E-018 0.19411441604379E-007 0.40699459246413E+000 0.80686621438663E-005 0.22273587293070E-007 0.14056024153412E-016 0.66781322120052E-007 0.12342914774625E-008 0.77769991012575E-005 0.19544975449743E-010 0.30969165773199E-006 0.60949132428127E-022 0.78582017796381E-013 0.44585354605385E+000 -.10101554435706E-032 0.30352413218653E+003 0.57897171217455E-001 -.18853466497355E+004 0.99999999999191E+000 0.20895644999829E+004 0.10000000000000E+006 0.78630510438746E-003 0.19843532926546E+002 0.10000000000000E+001 0.10000000000000E+001 0.30352413218653E+003 0.31516896417056E-004 0.29784315593107E-017
  17 -.47811167963055E-001 0.95667208896594E-002 0.99525841280826E-014 0.87174367692625E-013 0.13746444181643E+000 0.23957599738213E-010 0.21796969985855E-003 0.94117277606253E-007 0.13702729341373E-016 0.71535706777558E-018 0.35497936001221E-007 0.40676138074307E+000 0.15209378262801E-004 0.49955327302682E-007 0.86831454813374E-016 0.15263496138702E-006 0.30234602147287E-008 0.17426449212725E-004 0.51492322824357E-010 0.73844546900091E-006 0.98414262322951E-022 0.14858557997060E-012 0.44595577727338E+000 -.36159402677795E-034 0.30570449064259E+003 0.55337645632864E-001 -.18820034946440E+004 0.99999999998738E+000 0.20922902271652E+004 0.10000000000000E+006 0.78171761626916E-003 0.19869475015800E+002 0.10000000000000E+001 0.10000000000000E+001 0.30570449064259E+003 0.91728776910500E-004 0.42891944298891E-017
  18 -.46583597926232E-001 0.94757849127367E-002 0.19603121475507E-013 0.11410451907269E-012 0.13756957981112E+000 0.44845523190464E-010 0.31189202607193E-003 0.13852237544026E-006 0.37038242461123E-016 0.19539740098929E-017 0.51517084133305E-007 0.40650909933940E+000 0.22478071977317E-004 0.82150246020818E-007 0.26406405047798E-015 0.25388976260141E-006 0.52391305049545E-008 0.28642148002749E-004 0.93768803837817E-010 0.12611231777224E-005 0.13230374662180E-021 0.22001017404941E-012 0.44608073110994E+000 0.73436637475246E-033 0.30770492246511E+003 0.53566949121213E-001 -.18788330377977E+004 0.99999999998401E+000 0.20950394842802E+004 0.10000000000000E+006 0.77736446405680E-003 0.19888123248374E+002 0.10000000000000E+001 0.10000000000000E+001 0.30770492246511E+003 0.17830341045280E-003 0.54048285827655E-017
  19 -.45636678860954E-001 0.94036549351715E-002 0.32621563385863E-013 0.13966805614573E-012 0.13765126467022E+000 0.70848226293103E-010 0.40725850224568E-003 0.18471190827416E-006 0.76883529245279E-016 0.40961228910322E-017 0.68017818684371E-007 0.40624739427440E+000 0.30070663472067E-004 0.11895942153481E-006 0.60024495611988E-015 0.37073646922092E-006 0.78797601305640E-008 0.41460639741255E-004 0.14681569224633E-009 0.18783053640793E-005 0.16501761465501E-021 0.29473314728736E-012 0.44621626748588E+000 0.13894400066873E-032 0.30965580687336E+003 0.52144826562104E-001 -.18757166425432E+004 0.99999999998114E+000 0.20978838130259E+004 0.10000000000000E+006 0.77306119976239E-003 0.19903423326497E+002 0.10000000000000E+001 0.10000000000000E+001 0.30965580687336E+003 0.29333082596578E-003 0.64386310766024E-017
  20 -.44829831637688E-001 0.93415095234782E-002 0.49980195098690E-013 0.16533434839852E-012 0.13771831955747E+000 0.10277429958205E-009 0.50778230891879E-003 0.23433362947796E-006 0.13973634079019E-015 0.75163143375184E-017 0.85626974356299E-007 0.40597230183161E+000 0.38256065736169E-004 0.16154531345048E-006 0.11776183264712E-014 0.50688385031817E-006 0.11033272629062E-007 0.56287326048281E-004 0.21310713539290E-009 0.26107166374549E-005 0.19819515694417E-021 0.37538614319068E-012 0.44636193293059E+000 0.19997071836459E-032 0.31165064263187E+003 0.50911784794288E-001 -.18725328538002E+004 0.99999999997850E+000 0.21009214157445E+004 0.10000000000000E+006 0.76863683867288E-003 0.19916998792962E+002 0.10000000000000E+001 0.10000000000000E+001 0.31165064263187E+003 0.44348421062822E-003 0.73838997242916E-017
  21 -.44109546126241E-001 0.92860064132130E-002 0.72829376508261E-013 0.19172028082421E-012 0.13777378827776E+000 0.14131166210097E-009 0.61504723240961E-003 0.28814716817044E-006 0.23368948706595E-015 0.12689330480012E-016 0.10463358025640E-006 0.40568273412850E+000 0.47160742123676E-004 0.21071536381866E-006 0.21061566398269E-014 0.66500350779496E-006 0.14770419674905E-007 0.73403698371655E-004 0.29510440593948E-009 0.34747991473361E-005 0.23248903812740E-021 0.46321282070460E-012 0.44651710100128E+000 0.25945132757348E-032 0.31372699190261E+003 0.49802949962622E-001 -.18692359392763E+004 0.99999999997601E+000 0.21041955618655E+004 0.10000000000000E+006 0.76402739167733E-003 0.19929458079074E+002 0.10000000000000E+001 0.10000000000000E+001 0.31372699190261E+003 0.63580876066912E-003 0.82192459332162E-017
  22 -.43450394755921E-001 0.92356044419720E-002 0.10249314010400E-012 0.21912746780003E-012 0.13781881168515E+000 0.18698033648879E-009 0.72971798769552E-003 0.34650693268518E-006 0.36822463192962E-015 0.20183539460337E-016 0.12517822025600E-006 0.40537918436900E+000 0.56845529091899E-004 0.26705431196883E-006 0.35249797192856E-014 0.84708557529355E-006 0.19147951492121E-007 0.93013773010270E-004 0.39524231271699E-009 0.44838563040036E-005 0.26816728433253E-021 0.55881460835018E-012 0.44668073280167E+000 0.31799757887018E-032 0.31590018645136E+003 0.48785141476452E-001 -.18658112853196E+004 0.99999999997363E+000 0.21077246104112E+004 0.10000000000000E+006 0.75921348772157E-003 0.19941070653140E+002 0.10000000000000E+001 0.10000000000000E+001 0.31590018645136E+003 0.87744318237545E-003 0.89364357863334E-017
  23 -.42837454804147E-001 0.91894160212870E-002 0.14055015764837E-012 0.24776666711402E-012 0.13785386495024E+000 0.24021298582835E-009 0.85218385827690E-003 0.40964902675997E-006 0.55433089291564E-015 0.30671982387353E-016 0.14735967367273E-006 0.40506245140227E+000 0.67352169122667E-004 0.33109073697546E-006 0.56064820787124E-014 0.10549509665352E-005 0.24218827174252E-007 0.11530219737442E-003 0.51613307963173E-009 0.56505713151162E-005 0.30537882230901E-021 0.66260617314056E-012 0.44685181080348E+000 0.37550102933922E-032 0.31817863599605E+003 0.47837876559563E-001 -.18622531805231E+004 0.99999999997135E+000 0.21115196977442E+004 0.10000000000000E+006 0.75418940966743E-003 0.19951985503115E+002 0.10000000000000E+001 0.10000000000000E+001 0.31817863599605E+003 0.11759597801004E-002 0.95328550125721E-017
  24 -.42260726452574E-001 0.91468511634010E-002 0.18891896734410E-012 0.27783129228406E-012 0.13787912311700E+000 0.30139614704805E-009 0.98277457405857E-003 0.47779064486117E-006 0.80467525865104E-015 0.44946932504514E-016 0.17127165454994E-006 0.40473324655304E+000 0.78719536168262E-004 0.40336655494518E-006 0.85613363239435E-014 0.12904699531261E-005 0.30036870973446E-007 0.14045849854691E-003 0.66069692446080E-009 0.69881564554397E-005 0.34423892530317E-021 0.77497458492248E-012 0.44702946450231E+000 0.43165879576091E-032 0.32056878929182E+003 0.46947032023636E-001 -.18585577914723E+004 0.99999999996916E+000 0.21155907559456E+004 0.10000000000000E+006 0.74895312662149E-003 0.19962298723193E+002 0.10000000000000E+001 0.10000000000000E+001 0.32056878929182E+003 0.15396057301600E-002 0.10009395973716E-016
  25 -.41712990619706E-001 0.91074875320155E-002 0.24994982907125E-012 0.30952267922493E-012 0.13789458391457E+000 0.37088405983763E-009 0.11218239085439E-002 0.55115974821356E-006 0.11337747498868E-014 0.63935456654938E-016 0.19701411940525E-006 0.40439212851888E+000 0.90988503446772E-004 0.48446127355738E-006 0.12644407734944E-013 0.15556398675486E-005 0.36658431333492E-007 0.16868557075546E-003 0.83224852306225E-009 0.85107968059019E-005 0.38485531008710E-021 0.89632709508436E-012 0.44721296511694E+000 0.48614524089543E-032 0.32307663326279E+003 0.46102274787091E-001 -.18547212540208E+004 0.99999999996704E+000 0.21199482411550E+004 0.10000000000000E+006 0.74350350017231E-003 0.19972077425046E+002 0.10000000000000E+001 0.10000000000000E+001 0.32307663326279E+003 0.19774539629029E-002 0.10365033145331E-016
  26 -.41188827980197E-001 0.90710135104638E-002 0.32652737692962E-012 0.34305917830845E-012 0.13790011959314E+000 0.44899573492701E-009 0.12696772975494E-002 0.62999797763213E-006 0.15581367437129E-014 0.88714040737955E-016 0.22469498225055E-006 0.40403954518699E+000 0.10420241006878E-003 0.57499447147771E-006 0.18160351283963E-013 0.18525932305059E-005 0.44142396463693E-007 0.20020058644359E-003 0.10345577064355E-008 0.10233721195393E-004 0.42733379681059E-021 0.10270956231623E-011 0.44740167978583E+000 0.53865312216566E-032 0.32570798147931E+003 0.45295750637650E-001 -.18507394840260E+004 0.99999999996500E+000 0.21246032506451E+004 0.10000000000000E+006 0.73783996813387E-003 0.19981369597543E+002 0.10000000000000E+001 0.10000000000000E+001 0.32570798147931E+003 0.24994809510147E-002 0.10602822550096E-016
  27 -.40684009599134E-001 0.90371922305422E-002 0.42220474916377E-012 0.37868597931290E-012 0.13789550671416E+000 0.53601748495086E-009 0.14267060392862E-002 0.71456783227808E-006 0.20964399736066E-014 0.12052646724222E-015 0.25443330442685E-006 0.40367583840451E+000 0.11840825803278E-003 0.67563474463881E-006 0.25470074988431E-013 0.21836272689283E-005 0.52550726709094E-007 0.23523816490944E-003 0.12719362333397E-008 0.12173402158911E-004 0.47178455820286E-021 0.11677485302862E-011 0.44759505416258E+000 0.58886709164286E-032 0.32846881249499E+003 0.44521193179831E-001 -.18466078179900E+004 0.99999999996303E+000 0.21295678983664E+004 0.10000000000000E+006 0.73196202790390E-003 0.19990210493801E+002 0.10000000000000E+001 0.10000000000000E+001 0.32846881249499E+003 0.31166930404668E-002 0.10727334613851E-016
  28 -.40195017426596E-001 0.90058331925980E-002 0.54140377177728E-012 0.41669314060716E-012 0.13788043636983E+000 0.63222835912680E-009 0.15933565727458E-002 0.80517970365246E-006 0.27699177141905E-014 0.16081491553973E-015 0.28636954671955E-006 0.40330116276958E+000 0.13366127300442E-003 0.78713545802676E-006 0.35000922820970E-013 0.25513222621830E-005 0.61951247284471E-007 0.27406288511194E-003 0.15494102667038E-008 0.14348293205127E-004 0.51833724605600E-021 0.13188357687159E-011 0.44779264450175E+000 0.63646876283431E-032 0.33136616779859E+003 0.43773319076675E-001 -.18423197932364E+004 0.99999999996113E+000 0.21348568397729E+004 0.10000000000000E+006 0.72586752653756E-003 0.19998628273213E+002 0.10000000000000E+001 0.10000000000000E+001 0.33136616779859E+003 0.38414541675545E-002 0.10743357301884E-016
  29 -.39718776116764E-001 0.89767786784970E-002 0.68968396492578E-012 0.45743248110657E-012 0.13785450507830E+000 0.73792398959326E-009 0.17701879168974E-002 0.90221398734391E-006 0.36028937030824E-014 0.21126233918614E-015 0.32067434565203E-006 0.40291544092270E+000 0.15002868893234E-003 0.91037050555652E-006 0.47260219667276E-013 0.29586612916537E-005 0.72420504123923E-007 0.31698182515107E-003 0.18729360144138E-008 0.16779611527326E-004 0.56715172627532E-021 0.14810264468008E-011 0.44799413032382E+000 0.68125642417877E-032 0.33440877998472E+003 0.43047621590784E-001 -.18378663642752E+004 0.99999999995930E+000 0.21404884630982E+004 0.10000000000000E+006 0.71955161915414E-003 0.20006646625224E+002 0.10000000000000E+001 0.10000000000000E+001 0.33440877998472E+003 0.46878961521040E-002 0.10655468819581E-016
  30 -.39252670581238E-001 0.89499074944715E-002 0.87402866622112E-012 0.50131851231044E-012 0.13781721180112E+000 0.85339200772571E-009 0.19578287381639E-002 0.10060996158248E-005 0.46230696203774E-014 0.27382222138578E-015 0.35754219175915E-006 0.40251849443378E+000 0.16758619868146E-003 0.10463169222714E-005 0.62846578008511E-013 0.34089747054424E-005 0.84042041687441E-007 0.36433861862253E-003 0.22495165613375E-008 0.19491095698631E-004 0.61840654235230E-021 0.16550737372033E-011 0.44819923553798E+000 0.72324125664491E-032 0.33760630083311E+003 0.42340455050514E-001 -.18332371605790E+004 0.99999999995753E+000 0.21464835332748E+004 0.10000000000000E+006 0.71300868122795E-003 0.20014282988336E+002 0.10000000000000E+001 0.10000000000000E+001 0.33760630083311E+003 0.56720197151918E-002 0.10470223148983E-016
