[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.22462222183631E+000 0.95532655202660E-005 0.97888802899088E-016 0.63638911905728E-011 0.22661350363539E+000 0.12576566699816E-009 0.20698078437807E-003 0.37022652479486E-006 0.21539380469653E-016 0.11348143432538E-017 0.34044606834553E-008 0.33865003255321E-001 0.28766200277110E-004 0.17603769171714E-004 0.78661437167296E-015 0.48929703691822E-006 0.28331143806924E-009 0.21041568591000E-006 0.54868091355591E-013 0.18805424146450E-006 -.46051069316558E-018 0.12536523208544E-009 0.73925732715113E+000 -.18167791535554E-024 0.30287564369626E+003 0.27742924988668E-001 -.15551483015966E+003 0.10000000000000E+001 0.21766318606782E+003 0.10000000000000E+006 0.11154543816236E-002 0.28089941777838E+002 0.10000000000000E+001 0.10000000000000E+001 0.30287564369626E+003 0.26414861149913E-004 0.00000000000000E+000
  12 -.22110253256856E+000 0.10919278647134E-004 0.27198926681732E-015 0.86462175681878E-011 0.22659437619185E+000 0.23860959050812E-009 0.30531150364701E-003 0.57256813610439E-006 0.59994713659700E-016 0.31802034440447E-017 0.50339141522949E-008 0.33776259718704E-001 0.44536630482474E-004 0.30951612100801E-004 0.26214589747336E-014 0.86319043207320E-006 0.63219494425476E-009 0.36635788183730E-006 0.16184940889284E-012 0.34268002237915E-006 -.62827634196637E-018 0.19472687059859E-009 0.73923549415984E+000 -.27732507352646E-024 0.30433219028462E+003 0.26979491509127E-001 -.15507264319584E+003 0.10000000000000E+001 0.21787386991657E+003 0.10000000000000E+006 0.11101119415793E-002 0.28089844897101E+002 0.10000000000000E+001 0.10000000000000E+001 0.30433219028462E+003 0.59040373812704E-004 0.89083082100594E-034
  13 -.21830931652516E+000 0.12117575761472E-004 0.60130161505483E-015 0.11027517062449E-010 0.22656284335007E+000 0.38619990603444E-009 0.41191023726321E-003 0.80124390402977E-006 0.13026651632039E-015 0.69509246445666E-017 0.68054850119338E-008 0.33684599342383E-001 0.62381533391718E-004 0.47804408499005E-004 0.65486155378490E-014 0.13363940198291E-005 0.11713872541867E-008 0.56161594543655E-006 0.36844302064131E-012 0.54408165306898E-006 -.79833321982131E-018 0.27342913043040E-009 0.73921509156921E+000 -.37017998834634E-024 0.30594100321095E+003 0.26360883799075E-001 -.15460715387134E+003 0.10000000000000E+001 0.21811140322022E+003 0.10000000000000E+006 0.11042699677136E-002 0.28089733740599E+002 0.10000000000000E+001 0.10000000000000E+001 0.30594100321095E+003 0.11018886825867E-003 0.00000000000000E+000
  14 -.21596574398865E+000 0.13207152100213E-004 0.11556808923297E-014 0.13544306858554E-010 0.22651941141180E+000 0.56825377265798E-009 0.52620987239163E-003 0.10547532267187E-005 0.24353116734932E-015 0.13086594137598E-016 0.87184385808143E-008 0.33590255406016E-001 0.82186366632152E-004 0.68204108239590E-004 0.13738593833219E-013 0.19101303639995E-005 0.19394846612378E-008 0.79642828480353E-006 0.71735715834266E-012 0.79401935717828E-006 -.97124597977717E-018 0.36096384470424E-009 0.73919595875017E+000 -.47901316714360E-024 0.30769244400879E+003 0.25836113194697E-001 -.15412176473514E+003 0.10000000000000E+001 0.21837398419858E+003 0.10000000000000E+006 0.10979787647381E-002 0.28089593047593E+002 0.10000000000000E+001 0.10000000000000E+001 0.30769244400879E+003 0.18416772127054E-003 0.36331258097231E-033
  15 -.21393203321181E+000 0.14219046965378E-004 0.20192798168945E-014 0.16224764020538E-010 0.22646444180145E+000 0.78435623755479E-009 0.64764951099427E-003 0.13317521929944E-005 0.41181790997045E-015 0.22295266504393E-016 0.10774914108925E-007 0.33493537045194E-001 0.10384880064940E-003 0.92182067518144E-004 0.25613337437908E-013 0.25852720711570E-005 0.29757037862993E-008 0.10709514731878E-005 0.12566460146147E-011 0.10939896846151E-005 -.11470455250507E-017 0.45687786745600E-009 0.73917802475244E+000 -.54993162593242E-024 0.30957753295533E+003 0.25378139691775E-001 -.15361956874657E+003 0.10000000000000E+001 0.21865996220646E+003 0.10000000000000E+006 0.10912860174476E-002 0.28089415403747E+002 0.10000000000000E+001 0.10000000000000E+001 0.30957753295533E+003 0.28544627803993E-003 0.36725616563667E-033
  16 -.21212723565388E+000 0.15171688870700E-004 0.32916218720433E-014 0.19093451066367E-010 0.22639826620340E+000 0.10339824984074E-008 0.77566583597868E-003 0.16309255066100E-005 0.64797337283254E-015 0.35355081559634E-016 0.12979133180463E-007 0.33394780309703E-001 0.12726862431837E-003 0.11974747773524E-003 0.43832415397892E-013 0.33620246766459E-005 0.43192955828142E-008 0.13851223267320E-005 0.20387211517541E-011 0.14450989877256E-005 -.13255146876084E-017 0.56072695957444E-009 0.73916125777418E+000 -.58268201553839E-024 0.31158741814110E+003 0.24970540917372E-001 -.15310342221166E+003 0.10000000000000E+001 0.21896772713648E+003 0.10000000000000E+006 0.10842382841910E-002 0.28089197114831E+002 0.10000000000000E+001 0.10000000000000E+001 0.31158741814110E+003 0.41858005761201E-003 0.00000000000000E+000
  17 -.21049836746091E+000 0.16077862105676E-004 0.50909574567752E-014 0.22176540016283E-010 0.22632114613998E+000 0.13168630703783E-008 0.90983752027209E-003 0.19512896662229E-005 0.96605878543181E-015 0.53139830965174E-016 0.15339458479560E-007 0.33294218830698E-001 0.15237147283441E-003 0.15091801314289E-003 0.70307587656642E-013 0.42407974957855E-005 0.60109021234116E-008 0.17390027501890E-005 0.31206296210872E-011 0.18484673394283E-005 -.15065022088483E-017 0.67218071567461E-009 0.73914562723894E+000 -.53833179884986E-024 0.31371550837996E+003 0.24602164821340E-001 -.15257540709025E+003 0.10000000000000E+001 0.21929602673139E+003 0.10000000000000E+006 0.10768733513931E-002 0.28088936312485E+002 0.10000000000000E+001 0.10000000000000E+001 0.31371550837996E+003 0.58834132397884E-003 0.00000000000000E+000
  18 -.20900744075461E+000 0.16947682984352E-004 0.75605571637987E-014 0.25505420368875E-010 0.22623319629321E+000 0.16333441090842E-008 0.10499782712198E-002 0.22924336189357E-005 0.13821524029982E-014 0.76668725621275E-016 0.17870010077278E-007 0.33191920457912E-001 0.17912780833664E-003 0.18575366823208E-003 0.10726061840432E-012 0.52231648380930E-005 0.80950608068099E-008 0.21331544144179E-005 0.45657925235463E-011 0.23057049701936E-005 -.16900734979208E-017 0.79110745456572E-009 0.73913109294056E+000 -.43426930590033E-024 0.31595899331003E+003 0.24265022957399E-001 -.15203656106345E+003 0.10000000000000E+001 0.21964420812184E+003 0.10000000000000E+006 0.10692153601743E-002 0.28088631831463E+002 0.10000000000000E+001 0.10000000000000E+001 0.31595899331003E+003 0.79998869042782E-003 0.38073990512596E-033
  19 -.20762720521667E+000 0.17788809241329E-004 0.10873588794868E-013 0.29114522188841E-010 0.22613445260611E+000 0.19841843178749E-008 0.11959808871581E-002 0.26541649334878E-005 0.19147338922752E-014 0.10713497627240E-015 0.20588146287843E-007 0.33087910202673E-001 0.20752532021559E-003 0.22433138894785E-003 0.15725617388162E-012 0.63111548646582E-005 0.10619777758220E-007 0.25683423318423E-005 0.64443726787855E-011 0.28186219923965E-005 -.18763107110715E-017 0.91745219612507E-009 0.73911762435624E+000 -.27444038008950E-024 0.31831642050559E+003 0.23953417147629E-001 -.15148756619900E+003 0.10000000000000E+001 0.22001184795045E+003 0.10000000000000E+006 0.10612836509707E-002 0.28088282963352E+002 0.10000000000000E+001 0.10000000000000E+001 0.31831642050559E+003 0.10592589370735E-002 0.00000000000000E+000
  20 -.20633838282934E+000 0.18606608909722E-004 0.15236274086576E-013 0.33038811377136E-010 0.22602497168146E+000 0.23702484411982E-008 0.13476796217345E-002 0.30361631440679E-005 0.25847273578961E-014 0.14591585852711E-015 0.23512001120218E-007 0.32982264474853E-001 0.23754173746410E-003 0.26670997092135E-003 0.22319836873040E-012 0.75062608635121E-005 0.13634508369936E-007 0.30451366597720E-005 0.88322480348515E-011 0.33887723450690E-005 -.20651586755897E-017 0.10511156725832E-008 0.73910520896166E+000 -.16312091395976E-024 0.32078545012546E+003 0.23663215972251E-001 -.15092928169316E+003 0.10000000000000E+001 0.22039839788687E+003 0.10000000000000E+006 0.10531003857355E-002 0.28087889551419E+002 0.10000000000000E+001 0.10000000000000E+001 0.32078545012546E+003 0.13721962644602E-002 0.39107278940112E-033
