[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
  11 -.15933836225704E+000 0.89628178824852E-046 -.22458850566630E-038 0.18248834934055E-034 -.18266743362460E-034 0.90632485810492E-047 0.00000000000000E+000 0.17908428405229E-037 0.10615408949702E-125 0.82903885054440E-126 0.15662543536886E-037 -.15662543536886E-037 0.27911480371027E-076 -.27911480371027E-076 0.14900965707281E-090 0.15103201903102E-139 0.00000000000000E+000 -.45415271523008E-084 0.45415271523008E-084 0.00000000000000E+000 -.18248834934046E-034 0.18248834934046E-034 0.00000000000000E+000 0.00000000000000E+000 0.24099551101440E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  12 -.12706551488198E+000 0.44748306393155E-039 -.13876950960299E-031 0.56409501878067E-033 -.14441061148891E-031 0.45249722770188E-040 0.00000000000000E+000 0.13876966130110E-031 0.14577757889716E-118 0.11384891247872E-118 0.16110026511186E-037 -.16110026511186E-037 -.52711537832985E-076 0.51983520420063E-076 0.72801741292130E-078 0.18561315401228E-049 -.18561315401228E-049 -.62367151134858E-077 0.62367151134858E-077 0.00000000000000E+000 -.56409497353094E-033 0.56409497353094E-033 0.00000000000000E+000 0.00000000000000E+000 0.29259387754644E-026 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  13 -.97989060924939E-001 0.83396231765573E-034 -.25862106429158E-026 0.47783057013227E-033 -.25862110303856E-026 0.84330709756808E-035 -.26015127447519E-064 0.25862105525550E-026 -.15712173473737E-042 0.46616475067123E-048 0.83411894309055E-034 -.83411894309055E-034 -.44865636129013E-059 0.18735212007728E-062 0.15712125939379E-042 0.14528314698308E-035 -.14528314698308E-035 -.17729897279391E-059 0.17743013595993E-059 -.13116316676390E-062 -.46939749931371E-033 0.46939749931371E-033 0.00000000000000E+000 0.00000000000000E+000 0.53139835263195E-021 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  14 -.74464822274337E-001 -.18972218579202E-026 -.54345391093535E-022 -.19183659308370E-019 -.13129425302147E-021 -.17375149929371E-017 0.17567755124569E-017 0.54433729584699E-022 0.98708092772094E-030 -.21551152724428E-030 0.17758823086716E-017 -.17759591695527E-017 0.19335012914228E-029 0.12460884382706E-035 0.53450836908171E-034 0.76946961478303E-022 -.86127967356435E-025 -.26888321495635E-036 0.24900810253475E-036 0.22444906574156E-028 0.46261149295157E-055 0.46261149293933E-055 -.46261149294545E-055 0.00000000000000E+000 0.10461436835621E-012 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  15 -.58003263652796E-001 -.79357738186189E-022 -.13824305825725E-018 -.17962502402612E-016 -.44029530564272E-016 -.46013905503567E-014 0.46520234532602E-014 0.11276439139385E-016 -.57570088066786E-022 0.34744705909693E-023 0.46289888295423E-014 -.46698893151502E-014 0.31401064631287E-020 0.11477073929348E-024 -.15773723389887E-023 0.43895714957580E-016 -.11063071367340E-016 -.17811652334949E-025 0.43839220223244E-025 0.40323787086754E-017 0.43131213188579E-052 0.43086291742573E-052 -.43108752465576E-052 0.00000000000000E+000 0.28725206631784E-009 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  16 -.48178392835517E-001 -.14053016213925E-019 -.13349909712474E-016 -.47582316050147E-015 -.14871493890744E-013 -.20869369419379E-012 0.21263108387224E-012 0.11293439786053E-013 -.35056371370818E-019 0.27556392049712E-020 0.16837280770239E-012 -.21291141755528E-012 0.10183664015004E-016 0.52671048608032E-021 -.35688787196765E-020 0.14906603958859E-013 -.11222243415986E-013 -.16926180339097E-021 0.10116982764476E-020 0.20422049652017E-013 0.90398793484981E-051 0.80424536855391E-051 -.85411665170186E-051 0.00000000000000E+000 0.22506956426890E-007 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  17 -.43036225934649E-001 -.17549934948479E-018 -.17726825887639E-015 -.43952881354245E-014 -.28741850552102E-012 -.13501522909888E-011 0.14286175515290E-011 0.21044501827740E-012 -.87369799939702E-018 0.81270198402055E-019 -.39301983349674E-012 -.14263342243246E-011 0.44687271706674E-015 0.23527054690281E-019 -.11619931912718E-018 0.28967460456902E-012 -.21024440605845E-012 0.16262440705393E-017 -.15341986503371E-017 0.86973884380148E-012 0.50302139867268E-050 0.14872469107701E-050 -.32587304487484E-050 0.00000000000000E+000 0.45631455520990E-006 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  18 -.40445239641884E-001 -.58785056466864E-018 -.74215658119319E-015 -.15728116564126E-013 -.11592595877025E-011 -.31743147188294E-011 0.35784072460226E-011 0.75829923734987E-012 -.46060232267840E-017 0.47071092021769E-018 -.64870152146887E-011 -.35593394573989E-011 0.26030883786545E-014 0.10679479380038E-018 -.67502956303944E-018 0.11729020094939E-011 -.76194834635635E-012 0.92997125293133E-017 -.84881835500209E-017 0.48164005005303E-011 0.17256768625007E-049 -.52634261615900E-050 -.59966712317088E-050 0.00000000000000E+000 0.22165507554492E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  19 -.38985232133533E-001 -.11369167321556E-017 -.16668599538749E-014 -.32256944211896E-013 -.24220843068495E-011 -.49137952090192E-011 0.59090612640486E-011 0.14317072846755E-011 -.11335118108194E-016 0.11900159267980E-017 -.18972348744220E-010 -.58572511401687E-011 0.66499044649643E-014 0.16049132599665E-018 -.17661308501735E-017 0.24571530026141E-011 -.14460565284003E-011 0.22217838727625E-016 -.19625999224854E-016 0.11905930036386E-010 0.42899951914506E-049 -.26355589301385E-049 -.82721813065604E-050 0.00000000000000E+000 0.52536865098943E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  20 -.37980178730719E-001 -.17759283412367E-017 -.28285008595726E-014 -.52375876868435E-013 -.39310004271890E-011 -.64806913125773E-011 0.82969282994949E-011 0.21215107306836E-011 -.20046129375575E-016 0.22164313429561E-017 -.36873714903221E-010 -.81985122031587E-011 0.12362288886091E-013 0.60482372779959E-019 -.32792499168474E-017 0.39962239687048E-011 -.21534648163442E-011 0.39533668112403E-016 -.33934727249567E-016 0.21608557757858E-010 0.89780414635605E-049 -.69341480878493E-049 -.10219466878556E-049 0.00000000000000E+000 0.93392165542471E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  21 -.37175018176823E-001 -.25286115608002E-017 -.42479478397585E-014 -.76578571300117E-013 -.57142616126264E-011 -.79582902184230E-011 0.10859236637206E-010 0.28221377548214E-011 -.30645910880626E-016 0.36047920736138E-017 -.60788354258857E-010 -.10698472270275E-010 0.19998341109016E-013 -.33696412208908E-018 -.52334230280454E-017 0.58195667392689E-011 -.28796793048994E-011 0.62093501390321E-016 -.51895269515310E-016 0.34263476484348E-010 0.17425878681896E-048 -.15019891256045E-048 -.12029937129254E-049 0.00000000000000E+000 0.14616038392161E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  22 -.36480703606482E-001 -.34213765681882E-017 -.59855222135171E-014 -.10550081676474E-012 -.78109839577158E-011 -.93769087251697E-011 0.13674815176539E-010 0.35242776372386E-011 -.43331769349887E-016 0.54494505481434E-017 -.91697616429301E-010 -.13433137428399E-010 0.29929878409280E-013 -.12392469919004E-017 -.76999110636974E-017 0.79680288283309E-011 -.36169415219853E-011 0.91115687465127E-016 -.74223270065465E-016 0.50374874854793E-010 0.32590557142635E-048 -.29834062127732E-048 -.13782475074514E-049 0.00000000000000E+000 0.21290291883896E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  23 -.35861192052660E-001 -.44741501185758E-017 -.80972422270352E-014 -.13954193899802E-012 -.10242283012400E-010 -.10732803996150E-010 0.16782132485399E-010 0.42068909840273E-011 -.58197808909279E-016 0.78078922464594E-017 -.13045247938246E-009 -.16438485821214E-010 0.42491547481355E-013 -.29261467151302E-017 -.10743634722565E-016 0.10464211917230E-010 -.43456893622889E-011 0.12779992929672E-015 -.10155697227567E-015 0.70364981337518E-010 0.59575148801457E-048 -.56474720763735E-048 -.15502140188609E-049 0.00000000000000E+000 0.29531971434175E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  24 -.35297402514418E-001 -.57052830606257E-017 -.10637830797939E-013 -.17899441279945E-012 -.13021474689111E-010 -.12013557980321E-010 0.20207182118500E-010 0.48449310676798E-011 -.75241503367579E-016 0.10737256390498E-016 -.17781389944835E-009 -.19738243498694E-010 0.57994582682886E-013 -.57552283088692E-017 -.14417098077506E-016 0.13322759160628E-010 -.50422702982733E-011 0.17340807659541E-015 -.13453640028509E-015 0.94606833217613E-010 0.10718639624516E-047 -.10374679820943E-047 -.17197990178634E-049 0.00000000000000E+000 0.39490450252081E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  25 -.34777157741227E-001 -.71342025324211E-017 -.13667103189699E-013 -.22412334568579E-012 -.16160049632335E-010 -.13206074188619E-010 0.23974350273128E-010 0.54124566307737E-011 -.94406307637936E-016 0.14287464469210E-016 -.23451347673258E-009 -.23354596656211E-010 0.76745346013162E-013 -.10170708113782E-016 -.18766342336279E-016 0.16556432267440E-010 -.56821052413959E-011 0.22934370155383E-015 -.17386862463340E-015 0.12345849956123E-009 0.19065967687357E-047 -.18688478363261E-047 -.18874466204786E-049 0.00000000000000E+000 0.51309109962010E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  26 -.34291971637211E-001 -.87821464198423E-017 -.17254232083666E-013 -.27518684363322E-012 -.19669169937422E-010 -.14298286966784E-010 0.28108920651667E-010 0.58833359946586E-011 -.11560989900054E-015 0.18586167931645E-016 -.30127002573735E-009 -.27310655750324E-010 0.99049732083842E-013 -.16713027063960E-016 -.23822153973559E-016 0.20177634371529E-010 -.62404058111277E-011 0.29719007864581E-015 -.22035630943545E-015 0.15727219354328E-009 0.33637599297778E-047 -.33226916597735E-047 -.20534135002146E-049 0.00000000000000E+000 0.65129208812447E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  27 -.33835665127612E-001 -.10672276210838E-016 -.21481763463790E-013 -.33243660954016E-012 -.23559737892092E-010 -.15279536476484E-010 0.32637329740178E-010 0.62314366627348E-011 -.13872965495580E-015 0.23598847715454E-016 -.37878613018512E-009 -.31630722661900E-010 0.12521137995491E-012 -.26027666435217E-016 -.29636345082170E-016 0.24198469693978E-010 -.66923535776937E-011 0.37873133736872E-015 -.27491333067780E-015 0.19639274425479E-009 0.59003420453211E-047 -.58559852016420E-047 -.22178421839579E-049 0.00000000000000E+000 0.81089314324743E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  28 -.33403578049635E-001 -.12829807640836E-016 -.26451789199926E-013 -.39611937879573E-012 -.27842524740917E-010 -.16140832216989E-010 0.37587363031753E-010 0.64308225984856E-011 -.16363136648273E-015 0.29427682601853E-016 -.46774587365308E-009 -.36340495768344E-010 0.15552977309204E-012 -.38873505126035E-016 -.36236082382879E-016 0.28630863834004E-010 -.70132867751080E-011 0.47597702464618E-015 -.33858312198044E-015 0.24115659855745E-009 0.10308592478597E-046 -.10260976398767E-046 -.23808039915148E-049 0.00000000000000E+000 0.99324945673306E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  29 -.32992038193993E-001 -.15282507077216E-016 -.32296160757793E-013 -.46648899038594E-012 -.32529003190788E-010 -.16875134161173E-010 0.42989090113034E-010 0.64559349941433E-011 -.19017150129965E-015 0.36213864208819E-016 -.56882806417854E-009 -.41467971713453E-010 0.19030408732254E-012 -.56133595234724E-016 -.43638780845833E-016 0.33487410149675E-010 -.71788888992115E-011 0.59120745765105E-015 -.41257075892922E-015 0.29189855350541E-009 0.17964826431827E-046 -.17913979487140E-046 -.25423472343697E-049 0.00000000000000E+000 0.11997135647645E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  30 -.32598073993683E-001 -.18061042118803E-016 -.39191684228189E-013 -.54381297192697E-012 -.37631780929988E-010 -.17477395554503E-010 0.48875306449145E-010 0.62816288280431E-011 -.21817988119110E-015 0.43912279032456E-016 -.68271339230268E-009 -.47043869313858E-010 0.22983537617427E-012 -.78826855491291E-016 -.51893200530402E-016 0.38781801692859E-010 -.71652212409468E-011 0.72701995620059E-015 -.49827506470592E-015 0.34895534664316E-009 0.31266004920429E-046 -.31211954690036E-046 -.27025115196358E-049 0.00000000000000E+000 0.14316502380886E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  31 -.32219308967568E-001 -.21198622654629E-016 -.47381397431846E-013 -.62835970321128E-012 -.43163757549094E-010 -.17944480758518E-010 0.55280504823176E-010 0.58832767192149E-011 -.24748949471520E-015 0.52582768393903E-016 -.81006233233835E-009 -.53100662802450E-010 0.27441819987757E-012 -.10811401847404E-015 -.61029499772729E-016 0.44527930329055E-010 -.69487739730847E-011 0.88634600558488E-015 -.59730299476778E-015 0.41265460327459E-009 0.54392877553658E-046 -.54335651543717E-046 -.28613004970406E-049 0.00000000000000E+000 0.16903919271045E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  32 -.31853855574310E-001 -.24730574137528E-016 -.57205582854980E-013 -.72038744633407E-012 -.49137454828954E-010 -.18275284622229E-010 0.62240004236764E-010 0.52370903499446E-011 -.27792202283658E-015 0.62282295803882E-016 -.95149248050491E-009 -.59671775463362E-010 0.32433210787691E-012 -.14529953014767E-015 -.71073844687161E-016 0.50739147608914E-010 -.65067212540682E-011 0.10724660058627E-014 -.71148467149411E-015 0.48330360377799E-009 0.94644341816388E-046 -.94583968376395E-046 -.30186719996482E-049 0.00000000000000E+000 0.19771937249354E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  33 -.31500142068479E-001 -.28694760864076E-016 -.69148582625621E-013 -.82015887215357E-012 -.55566020856380E-010 -.18470968006873E-010 0.69790960460039E-010 0.43203527096964E-011 -.30931043564716E-015 0.73141028822228E-016 -.11075937152323E-008 -.66792551651265E-010 0.37984622778831E-012 -.19184020400479E-015 -.82037354181902E-016 0.57429249853374E-010 -.58171276510464E-011 0.12890738969137E-014 -.84292031561513E-015 0.56119695809662E-009 0.16478722135176E-045 -.16472372989136E-045 -.31745730201788E-049 0.00000000000000E+000 0.22932651496682E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  34 -.31156775074842E-001 -.33132437237831E-016 -.83905775830527E-013 -.92796621935608E-012 -.62464878584524E-010 -.18535026302701E-010 0.77974142228218E-010 0.31113637927718E-011 -.34149074571065E-015 0.85196201228876E-016 -.12789622400598E-008 -.74501941082753E-010 0.44123126306943E-012 -.24936327391957E-015 -.93952057520681E-016 0.64614120608687E-010 -.48588793158072E-011 0.15403825318941E-014 -.99405142866778E-015 0.64663360776716E-009 0.28722026492460E-045 -.28715368543592E-045 -.33289744341529E-049 0.00000000000000E+000 0.26398396662905E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  35 -.30822513719963E-001 -.38088287745556E-016 -.10247377962624E-012 -.10441368627626E-011 -.69852087564420E-010 -.18473220595564E-010 0.86834235645412E-010 0.15894327357041E-011 -.37431202713649E-015 0.98440090883124E-016 -.14662052147326E-008 -.82842791291931E-010 0.50876128672889E-012 -.31968071353856E-015 -.10686510645787E-015 0.72312012270016E-010 -.36115958598646E-011 0.18312079928853E-014 -.11677190668267E-014 0.73991910188376E-009 0.50135837977538E-045 -.50128874248282E-045 -.34818646280855E-049 0.00000000000000E+000 0.30181844813875E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  36 -.30496293852669E-001 -.43609434089366E-016 -.12626876999379E-012 -.11690206189986E-011 -.77747571958250E-010 -.18293581506940E-010 0.96418754101478E-010 -.26479815007410E-012 -.40764794712178E-015 0.11291907176057E-015 -.16699142317565E-008 -.91860832447409E-010 0.58270429366432E-012 -.40479191267843E-015 -.12081809724148E-015 0.80542611137152E-010 -.20557967877849E-011 0.21670168731439E-014 -.13672014114735E-014 0.84135238313444E-009 0.87671767686757E-045 -.87664501240939E-045 -.36332229087866E-049 0.00000000000000E+000 0.34295477026495E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  37 -.30177222521053E-001 -.49744124063306E-016 -.15728087192419E-012 -.13029815369186E-011 -.86172688637822E-010 -.18006507969469E-010 0.10677722685472E-009 -.24688724568803E-011 -.44138984655068E-015 0.12867409900984E-015 -.18906430317339E-008 -.10160393048848E-009 0.66331420696164E-012 -.50688237759145E-015 -.13585793384773E-015 0.89326413189655E-010 -.17319293285944E-012 0.25539798405225E-014 -.15962570260002E-014 0.95121473388454E-009 0.15361351757834E-044 -.15360595156192E-044 -.37830082093375E-049 0.00000000000000E+000 0.38751144393514E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  38 -.29864540435183E-001 -.56540349262450E-016 -.19827313391588E-012 -.14464026441590E-011 -.95150648619469E-010 -.17624852827991E-010 0.11796130822511E-009 -.50381174843192E-011 -.47545329544275E-015 0.14573988289128E-015 -.21289047647051E-008 -.11212220725092E-009 0.75082992081874E-012 -.62832670159460E-015 -.15203955867298E-015 0.98684942750368E-010 0.20531154763884E-011 0.29990615107999E-014 -.18591908260381E-014 0.10697684570734E-008 0.26970741855283E-044 -.26969955622158E-044 -.39311656281587E-049 0.00000000000000E+000 0.43560024852993E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  39 -.29557584536490E-001 -.64043893252792E-016 -.25303222140663E-012 -.15996964188928E-011 -.10470731581542E-009 -.17163950508841E-010 0.13002527950366E-009 -.79853140770536E-011 -.50978462939710E-015 0.16414491046939E-015 -.23851781086420E-008 -.12346852869016E-009 0.84547779503018E-012 -.77169549606530E-015 -.16942888922599E-015 0.10864131227951E-009 0.46385499543545E-011 0.35101397347191E-014 -.21609380146854E-014 0.11972599428320E-008 0.47452464404334E-044 -.47451648877141E-044 -.40776359633006E-049 0.00000000000000E+000 0.48732758933207E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  40 -.29255764938910E-001 -.72295130800289E-016 -.32667690181861E-012 -.17633143289656E-011 -.11487196599924E-009 -.16641608075196E-010 0.14302643908980E-009 -.11320330411707E-010 -.54436666541252E-015 0.18391127230519E-015 -.26599111323166E-008 -.13569888767205E-009 0.94747359514676E-012 -.93976247660565E-015 -.18810600475573E-015 0.11922068057514E-009 0.75969895969264E-011 0.40961401385416E-014 -.25071574612834E-014 0.13339215932900E-008 0.83660167935751E-044 -.83659323463636E-044 -.42223605762080E-049 0.00000000000000E+000 0.54279540693624E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
