[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.49871548240977E+000 0.11818722586541E-004 0.94315867322364E-009 0.23218348473771E-007 0.21920885272224E+000 0.40280381158187E-006 0.38249854655797E-002 0.17906764803864E-004 0.41889518117272E-010 0.26489697818350E-011 0.25788086549202E-005 0.32752612725884E-001 0.12039005975944E-002 0.34882237517563E-002 0.39185572928687E-009 0.68517552798695E-004 0.37831209666265E-005 0.37486803553767E-004 0.66003350265664E-007 0.68348096313282E-004 0.33188618713853E-018 0.20790285407480E-007 0.73931047067192E+000 0.65574142658359E-024 0.37166090770611E+003 0.96759026145951E-002 -.16192278626844E+003 0.10000000000000E+001 0.80289986237369E+002 0.10000000000000E+006 0.90822971362069E-003 0.28065789560496E+002 0.10000000000000E+001 0.10000000000000E+001 0.37166090770611E+003 0.14539573842594E+001 0.32381708036869E-031
  12 -.49856207630383E+000 0.13193877817667E-004 0.11698613060232E-008 0.25953097265790E-007 0.21838242948718E+000 0.44889805643393E-006 0.42487885428450E-002 0.19897849874022E-004 0.50710295196347E-010 0.32810845262999E-011 0.28794122446494E-005 0.32600391103831E-001 0.13396730706939E-002 0.38787665261395E-002 0.48742802712246E-009 0.76168750197111E-004 0.42057061626120E-005 0.41705084919532E-004 0.73900263172947E-007 0.76055933097303E-004 0.36987824021748E-018 0.23131980797636E-007 0.73931527106032E+000 0.72972695545916E-024 0.37964085446802E+003 0.96647916508361E-002 -.16241763838059E+003 0.10000000000000E+001 0.80294119806740E+002 0.10000000000000E+006 0.88905056663330E-003 0.28062998975258E+002 0.10000000000000E+001 0.10000000000000E+001 0.37964085446802E+003 0.16888152433543E+001 0.33609507743843E-031
  13 -.49840418785646E+000 0.14602136212269E-004 0.14413959580164E-008 0.28785745369007E-007 0.21754188749879E+000 0.49605565670624E-006 0.46792192455115E-002 0.21919130062935E-004 0.60507750155962E-010 0.39976902972963E-011 0.31893622143540E-005 0.32444699857711E-001 0.14779913403092E-002 0.42761179139078E-002 0.59672745672735E-009 0.83948942884263E-004 0.46341625270500E-005 0.46001269755862E-004 0.82117830552542E-007 0.83908034352150E-004 0.40873836878306E-018 0.25517030810166E-007 0.73932124652687E+000 0.80507452482783E-024 0.38774811415472E+003 0.96536022749309E-002 -.16290151579364E+003 0.10000000000000E+001 0.80298745789310E+002 0.10000000000000E+006 0.87037456092853E-003 0.28060186840099E+002 0.10000000000000E+001 0.10000000000000E+001 0.38774811415472E+003 0.19401467783990E+001 0.34875600451490E-031
  14 -.49824187661262E+000 0.16042607182390E-004 0.17650692166135E-008 0.31725365101210E-007 0.21668784523969E+000 0.54428788123726E-006 0.51159866525684E-002 0.23968547750767E-004 0.71326495050209E-010 0.48043319167016E-011 0.35092361996330E-005 0.32285586832376E-001 0.16187662906755E-002 0.46800163679775E-002 0.72080537601425E-009 0.91852592942325E-004 0.50676137421030E-005 0.50372691932175E-004 0.90687784995544E-007 0.91899116234944E-004 0.44847211572669E-018 0.27943888294004E-007 0.73932838900380E+000 0.88172866807547E-024 0.39597609879139E+003 0.96423453457062E-002 -.16337393481769E+003 0.10000000000000E+001 0.80303872715808E+002 0.10000000000000E+006 0.85220308525365E-003 0.28057356466490E+002 0.10000000000000E+001 0.10000000000000E+001 0.39597609879139E+003 0.22079279868510E+001 0.00000000000000E+000
  15 -.49807520721800E+000 0.17514371436050E-004 0.21489840098397E-008 0.34782446872639E-007 0.21582091063920E+000 0.59361577452975E-006 0.55588053498774E-002 0.26043995796361E-004 0.83220046847285E-010 0.57071404082943E-011 0.38396841611351E-005 0.32123102906043E-001 0.17619093898851E-002 0.50902047577869E-002 0.86080113116797E-009 0.99874199036075E-004 0.55051140203955E-005 0.54816706157641E-004 0.99646122402748E-007 0.10002386402113E-003 0.48909260095589E-018 0.30411019000699E-007 0.73933668746850E+000 0.95963464320985E-024 0.40431832370273E+003 0.96310313407124E-002 -.16383446686554E+003 0.10000000000000E+001 0.80309507634605E+002 0.10000000000000E+006 0.83453509424043E-003 0.28054511029487E+002 0.10000000000000E+001 0.10000000000000E+001 0.40431832370273E+003 0.24921980996135E+001 0.00000000000000E+000
  16 -.49790425145971E+000 0.19016464204349E-004 0.26020745473732E-008 0.37968945475690E-007 0.21494169223753E+000 0.64407080132212E-006 0.60073894032321E-002 0.28143282346197E-004 0.96251836553773E-010 0.67129262178213E-011 0.41814217312341E-005 0.31957304275938E-001 0.19073308326943E-002 0.55064249224523E-002 0.10179537727115E-008 0.10800818590045E-003 0.59456468293080E-005 0.59330628433819E-004 0.10903312026169E-006 0.10827682323235E-003 0.53062151602532E-018 0.32916869506787E-007 0.73934612816275E+000 0.10387374412222E-023 0.41276830417332E+003 0.96196704800695E-002 -.16428272719757E+003 0.10000000000000E+001 0.80315656060066E+002 0.10000000000000E+006 0.81736766137378E-003 0.28051653602957E+002 0.10000000000000E+001 0.10000000000000E+001 0.41276830417332E+003 0.27930669420467E+001 0.00000000000000E+000
  17 -.49772908971182E+000 0.20547864127084E-004 0.31341335085134E-008 0.41298339806523E-007 0.21405080676342E+000 0.69569550620203E-006 0.64614482539518E-002 0.30264106030554E-004 0.11049621230904E-009 0.78292774731659E-011 0.45352241457654E-005 0.31788254068746E-001 0.20549382713142E-002 0.59284139297645E-002 0.11936151728427E-008 0.11624882785643E-003 0.63881263752325E-005 0.63911694881326E-004 0.11889333845862E-006 0.11665232441057E-003 0.57309045046945E-018 0.35459845295219E-007 0.73935669475187E+000 0.11189811411516E-023 0.42131948733837E+003 0.96082725848829E-002 -.16471836729266E+003 0.10000000000000E+001 0.80322321921359E+002 0.10000000000000E+006 0.80069638012914E-003 0.28048787181945E+002 0.10000000000000E+001 0.10000000000000E+001 0.42131948733837E+003 0.31107192794813E+001 0.00000000000000E+000
  18 -.49754980508794E+000 0.22107545710717E-004 0.37558558608556E-008 0.44785837849346E-007 0.21314884988935E+000 0.74854610512425E-006 0.69207014246921E-002 0.32404120468342E-004 0.12604007122692E-009 0.90647118684583E-011 0.49019345511392E-005 0.31616016892494E-001 0.22046416604026E-002 0.63559177987498E-002 0.13892723491329E-008 0.12459051370434E-003 0.68314179880474E-005 0.68557210382113E-004 0.12927599063978E-006 0.12514475500918E-003 0.61654415976902E-018 0.38038394155993E-007 0.73936836890993E+000 0.12003115467367E-023 0.42996553743411E+003 0.95968469754001E-002 -.16514108538466E+003 0.10000000000000E+001 0.80329507797506E+002 0.10000000000000E+006 0.78451505921226E-003 0.28045914587547E+002 0.10000000000000E+001 0.10000000000000E+001 0.42996553743411E+003 0.34454297674321E+001 0.41763559676041E-031
  19 -.49736648538556E+000 0.23694462923043E-004 0.44788598200304E-008 0.48448448938134E-007 0.21223640755287E+000 0.80269254393702E-006 0.73848725601834E-002 0.34560903446891E-004 0.14298398368423E-009 0.10428793009630E-010 0.52824567396387E-005 0.31440660940237E-001 0.23563514117949E-002 0.67886860498837E-002 0.16065651122623E-008 0.13302763710985E-003 0.72743384064181E-005 0.73264489625305E-004 0.14023486181737E-006 0.13374845163407E-003 0.66104212733247E-018 0.40650974276653E-007 0.73938113047948E+000 0.12826752146862E-023 0.43870023052572E+003 0.95854024662687E-002 -.16555061622962E+003 0.10000000000000E+001 0.80337214889482E+002 0.10000000000000E+006 0.76881620822658E-003 0.28043038505387E+002 0.10000000000000E+001 0.10000000000000E+001 0.43870023052572E+003 0.37975624509349E+001 0.00000000000000E+000
  20 -.49717922006503E+000 0.25307575881479E-004 0.53157209284699E-008 0.52305165542006E-007 0.21131404233667E+000 0.85821978359110E-006 0.78536962173980E-002 0.36731987111214E-004 0.16144381714889E-009 0.11932288341374E-010 0.56777580604706E-005 0.31262255286358E-001 0.25099806952803E-002 0.72264780966708E-002 0.18473111165240E-008 0.14155471849249E-003 0.77156684963504E-005 0.78030926931520E-004 0.15182848242686E-006 0.14245782750033E-003 0.70666152192531E-018 0.43296093747279E-007 0.73939495791922E+000 0.13660206877376E-023 0.44751758817557E+003 0.95739473408149E-002 -.16594673316772E+003 0.10000000000000E+001 0.80345443192101E+002 0.10000000000000E+006 0.75359104010293E-003 0.28040161445037E+002 0.10000000000000E+001 0.10000000000000E+001 0.44751758817557E+003 0.41675777457438E+001 0.44767493525208E-031
  21 -.49698810129440E+000 0.26945841948486E-004 0.62799898535217E-008 0.56377082736048E-007 0.21038230047500E+000 0.91522765220172E-006 0.83269141905301E-002 0.38914840947673E-004 0.18155210987260E-009 0.13587308539645E-010 0.60888642212428E-005 0.31080871066037E-001 0.26654443252366E-002 0.76690598840250E-002 0.21135287794547E-008 0.15016633696830E-003 0.81541557680052E-005 0.82853960245526E-004 0.16412004443485E-006 0.15126730613379E-003 0.75349937853124E-018 0.45972291254233E-007 0.73940982846721E+000 0.14502978949784E-023 0.45641181292084E+003 0.95624893183298E-002 -.16632924089426E+003 0.10000000000000E+001 0.80354191508920E+002 0.10000000000000E+006 0.73882982157934E-003 0.28037285765952E+002 0.10000000000000E+001 0.10000000000000E+001 0.45641181292084E+003 0.45560305598423E+001 0.46319954049438E-031
  22 -.49679322059054E+000 0.28608244505046E-004 0.73862292549859E-008 0.60687628949135E-007 0.20944169733933E+000 0.97383178765554E-006 0.88042828067437E-002 0.41106907040052E-004 0.20346000830568E-009 0.15407493453929E-010 0.65168637544069E-005 0.30896578441500E-001 0.28226612400817E-002 0.81162107637552E-002 0.24074683818542E-008 0.15885726201639E-003 0.85885269226679E-005 0.87731146718253E-004 0.17717757618305E-006 0.16017145857712E-003 0.80167607343363E-018 0.48678178630736E-007 0.73942571861132E+000 0.15354594339219E-023 0.46537742899432E+003 0.95510355127371E-002 -.16669797771290E+003 0.10000000000000E+001 0.80363457666735E+002 0.10000000000000E+006 0.72452184736125E-003 0.28034413637042E+002 0.10000000000000E+001 0.10000000000000E+001 0.46537742899432E+003 0.49635760884334E+001 0.00000000000000E+000
  23 -.49659466927392E+000 0.30293788552142E-004 0.86500354519868E-008 0.65262743742505E-007 0.20849272193503E+000 0.10341632678246E-005 0.92855705834217E-002 0.43305591961602E-004 0.22733899801581E-009 0.17408181519239E-010 0.69629050079329E-005 0.30709447190319E-001 0.29815538248331E-002 0.85677213716622E-002 0.27316411766527E-008 0.16762241009425E-003 0.90174908095610E-005 0.92660140460840E-004 0.19107388023577E-006 0.16916496132163E-003 0.85133811867415E-018 0.51412429049217E-007 0.73944260426778E+000 0.16214602256862E-023 0.47440924059641E+003 0.95395926725453E-002 -.16705280976522E+003 0.10000000000000E+001 0.80373238570940E+002 0.10000000000000E+006 0.71065571393966E-003 0.28031547056566E+002 0.10000000000000E+001 0.10000000000000E+001 0.47440924059641E+003 0.53909673929383E+001 0.00000000000000E+000
  24 -.49639254479499E+000 0.32001446912024E-004 0.10088012900519E-007 0.70130931840729E-007 0.20753586879582E+000 0.10963662514194E-005 0.97705420407688E-002 0.45508197635057E-004 0.25338197984134E-009 0.19606522243557E-010 0.74281796759091E-005 0.30519552759938E-001 0.31420426287773E-002 0.90233784571114E-002 0.30888397117615E-008 0.17645654913109E-003 0.94397292656709E-005 0.97638527578324E-004 0.20588601172578E-006 0.17824229373659E-003 0.90265971230291E-018 0.54173686014656E-007 0.73946046038693E+000 0.17082546428008E-023 0.48350202994122E+003 0.95281671150353E-002 -.16739361674129E+003 0.10000000000000E+001 0.80383529947693E+002 0.10000000000000E+006 0.69721992799263E-003 0.28028687952785E+002 0.10000000000000E+001 0.10000000000000E+001 0.48350202994122E+003 0.58390386774382E+001 0.00000000000000E+000
  25 -.49618694127957E+000 0.33730240278449E-004 0.11717846713904E-007 0.75323702189127E-007 0.20657159444444E+000 0.11606002578776E-005 0.10258979790906E-001 0.47712028610057E-004 0.28180639595904E-009 0.22021759114372E-010 0.79139420150517E-005 0.30326967436369E-001 0.33040537137149E-002 0.94829856114090E-002 0.34821861434450E-008 0.18535470050767E-003 0.98539217907883E-005 0.10266405311462E-003 0.22169584640168E-006 0.18739815027627E-003 0.95584849156844E-018 0.56960689715016E-007 0.73947926188221E+000 0.17958004699580E-023 0.49265097304152E+003 0.95167646546229E-002 -.16772030603925E+003 0.10000000000000E+001 0.80394326863620E+002 0.10000000000000E+006 0.68420239198497E-003 0.28025838056826E+002 0.10000000000000E+001 0.10000000000000E+001 0.49265097304152E+003 0.63087215650920E+001 0.00000000000000E+000
  26 -.49597795502909E+000 0.35479190116988E-004 0.13558280740573E-007 0.80875689590249E-007 0.20560034541271E+000 0.12270378045392E-005 0.10750670347000E-001 0.49914334799412E-004 0.31285576366288E-009 0.24675377430681E-010 0.84214949420274E-005 0.30131765598309E-001 0.34675140243680E-002 0.99463499641492E-002 0.39151589634119E-008 0.19431188071738E-003 0.10258737410129E-004 0.10773447652403E-003 0.23858960613124E-006 0.19662717444138E-003 0.10111478611851E-017 0.59772197259015E-007 0.73949898327824E+000 0.18840563259611E-023 0.50185137379068E+003 0.95053905862857E-002 -.16803280043596E+003 0.10000000000000E+001 0.80405623512450E+002 0.10000000000000E+006 0.67159092454560E-003 0.28022998992215E+002 0.10000000000000E+001 0.10000000000000E+001 0.50185137379068E+003 0.68010286172759E+001 0.00000000000000E+000
  27 -.49576567704780E+000 0.37247380646631E-004 0.15629197148037E-007 0.86825130034328E-007 0.20462252524350E+000 0.12958660348162E-005 0.11245420858815E-001 0.52112395002881E-004 0.34680321158470E-009 0.27591420010272E-010 0.89522071002671E-005 0.29934016799356E-001 0.36323570053157E-002 0.10413297965352E-001 0.43916471754028E-008 0.20332340663527E-003 0.10652852479877E-004 0.11284774507451E-003 0.25665838283226E-006 0.20592427156254E-003 0.10688430347269E-017 0.62607079199777E-007 0.73951959951729E+000 0.19729847340788E-023 0.51109897691603E+003 0.94940495752070E-002 -.16833104690939E+003 0.10000000000000E+001 0.80417413677057E+002 0.10000000000000E+006 0.65937292907003E-003 0.28020172183586E+002 0.10000000000000E+001 0.10000000000000E+001 0.51109897691603E+003 0.73170656213301E+001 0.56293637087645E-031
  28 -.49555019465013E+000 0.39033943966989E-004 0.17951636040070E-007 0.93214154552797E-007 0.20363850444948E+000 0.13672855780705E-005 0.11743054087255E-001 0.54303502195637E-004 0.38395416034496E-009 0.30796728480612E-010 0.95075097910369E-005 0.29733787367674E-001 0.37985210128235E-002 0.10883670723834E-001 0.49159924048927E-008 0.21238480441692E-003 0.11034948970164E-004 0.11800194381858E-003 0.27599803163046E-006 0.21528451346118E-003 0.11292652573683E-017 0.65464292106506E-007 0.73954108594787E+000 0.20625511965628E-023 0.52038987219074E+003 0.94827459977144E-002 -.16861501047841E+003 0.10000000000000E+001 0.80429690728693E+002 0.10000000000000E+006 0.64753564856286E-003 0.28017358893914E+002 0.10000000000000E+001 0.10000000000000E+001 0.52038987219074E+003 0.78580234736179E+001 0.00000000000000E+000
  29 -.49533160099181E+000 0.40837980339136E-004 0.20547708596036E-007 0.10008884594757E-006 0.20264866561278E+000 0.14415066685983E-005 0.12243385645712E-001 0.56484873534387E-004 0.42464767750994E-009 0.34321065534064E-010 0.10088872308356E-004 0.29531149298668E-001 0.39659417590747E-002 0.11357302503401E-001 0.54930113446394E-008 0.22149139572159E-003 0.11403700358657E-004 0.12319506051509E-003 0.29670827812586E-006 0.22470270764236E-003 0.11927941593360E-017 0.68342748583337E-007 0.73956341744371E+000 0.21527200750421E-023 0.52972006819904E+003 0.94714839042489E-002 -.16888466007824E+003 0.10000000000000E+001 0.80442447137620E+002 0.10000000000000E+006 0.63606677378548E-003 0.28014560358560E+002 0.10000000000000E+001 0.10000000000000E+001 0.52972006819904E+003 0.84251479699958E+001 0.00000000000000E+000
  30 -.49510998339803E+000 0.42658654391628E-004 0.23440730660554E-007 0.10749994030626E-006 0.20165335139642E+000 0.15187522846280E-005 0.12746250349702E-001 0.58653778028997E-004 0.46926171324915E-009 0.38197568571921E-010 0.10697831727556E-004 0.29326169431500E-001 0.41345611409834E-002 0.11834045617635E-001 0.61280720860585E-008 0.23063877836046E-003 0.11757795641204E-004 0.12842525882250E-003 0.31889371988240E-006 0.23417388952558E-003 0.12598665632743E-017 0.71241469044781E-007 0.73958656961359E+000 0.22434594020600E-023 0.53908598308171E+003 0.94602668485553E-002 -.16913998289776E+003 0.10000000000000E+001 0.80455675182896E+002 0.10000000000000E+006 0.62495386078998E-003 0.28011777640797E+002 0.10000000000000E+001 0.10000000000000E+001 0.53908598308171E+003 0.90197617488296E+001 0.00000000000000E+000
  31 -.49488542701876E+000 0.44495163641512E-004 0.26655206656505E-007 0.11550313033311E-006 0.20065288303988E+000 0.15992564181661E-005 0.13251492907816E-001 0.60807506372129E-004 0.51821626406842E-009 0.42463021627649E-010 0.11335984815456E-004 0.29118912892212E-001 0.43043241827724E-002 0.12313761668686E-001 0.68271403345758E-008 0.23982265724372E-003 0.12095935016811E-004 0.13369078281508E-003 0.34266356075296E-006 0.24369314385062E-003 0.13309818459066E-017 0.74159529095226E-007 0.73961051850922E+000 0.23347391281949E-023 0.54848426838112E+003 0.94490980824375E-002 -.16938097760001E+003 0.10000000000000E+001 0.80469366807200E+002 0.10000000000000E+006 0.61418461595125E-003 0.28009011690863E+002 0.10000000000000E+001 0.10000000000000E+001 0.54848426838112E+003 0.96432487714465E+001 0.00000000000000E+000
