[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.20406402025124E+000 -.15649619001421E+003 0.10000000000000E+001 0.42392468508388E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   2 -.46272265750194E+000 -.35988483596469E-023 -.14889290166502E-035 -.25241963725959E-030 0.22659191879081E+000 -.12473776977753E-032 -.99657079392040E-023 -.13153130804177E-025 -.62000846581366E-038 -.29270795583581E-039 -.12831599478472E-027 0.34081758152042E-001 -.99757656002043E-024 -.44623079985749E-024 -.52401268250691E-037 -.12579701769361E-025 -.29334425099232E-029 -.57958853789749E-026 -.87012685254753E-034 -.45803887102051E-026 -.10832704396497E-031 -.30045143162470E-029 0.73932632305714E+000 -.15440419267759E-035 0.30000000000000E+003 0.18626742563997E+000 -.15649619001421E+003 0.10000000000000E+001 0.42392468508388E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   3 -.42544890239493E+000 0.12263031058782E-022 -.23244103841893E-033 -.15743863335027E-028 0.22659191879081E+000 -.75251290244302E-031 -.60554519853656E-021 -.80833505739481E-024 -.79245620981391E-036 -.39785029268506E-037 -.76385624242334E-026 0.34081758152042E-001 -.61405687615306E-022 -.28270708795494E-022 -.15246585265294E-033 -.79688358639887E-024 -.10283649219769E-026 -.36652193372493E-024 -.10147646188625E-031 -.29226782244610E-024 -.14865932309134E-030 -.18887129019043E-027 0.73932632305714E+000 -.74235040479057E-034 0.30000000000000E+003 0.16847444341582E+000 -.15649619001421E+003 0.10000000000000E+001 0.42392468508388E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   4 -.38818669242256E+000 0.67342545701129E-018 -.73790604451203E-031 -.39886170860766E-027 0.22659191879081E+000 -.10086751816089E-024 -.16577407587826E-019 -.22214023624274E-022 -.32414817678554E-033 -.16948930115031E-034 -.11392076096804E-024 0.34081758152042E-001 -.17012600755092E-020 -.80492484072971E-021 -.91135141487928E-031 -.22559120652817E-022 -.18509842460170E-024 -.10418451398725E-022 -.13731055962764E-029 -.83794037522392E-023 -.10411819634115E-029 -.52601845260228E-026 0.73932632305714E+000 -.16458806476291E-032 0.30000000000000E+003 0.15069281535359E+000 -.15649619001421E+003 0.10000000000000E+001 0.42392468508388E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   5 -.35096050064168E+000 0.66829921761577E-015 -.14068284408729E-028 -.58938448157769E-026 0.22659191879078E+000 -.17387309779645E-022 -.27546506375359E-018 -.34955845558577E-021 -.11597366823511E-030 -.60751276743011E-032 0.12129691138349E-022 0.34081758152039E-001 -.28565130007460E-019 -.13849570425321E-019 -.20360644657969E-028 -.36758851950217E-021 -.24823642126977E-022 -.17902998003057E-021 -.20108657567821E-027 -.14510059596123E-021 -.53747828915068E-029 -.88423931465784E-025 0.73932632305718E+000 -.25796543108565E-031 0.29999999999999E+003 0.13294181974479E+000 -.15649619001421E+003 0.10000000000000E+001 0.42392468508388E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999999E+003 0.17142669156138E-022 0.00000000000000E+000
   6 -.31382661201817E+000 0.23422371654347E-012 -.14749992042932E-026 -.58408807147846E-025 0.22659191878614E+000 -.18990069790332E-020 -.31782043193559E-017 -.17428158281127E-020 -.34298923655000E-028 -.17958440978653E-029 0.16433160604413E-020 0.34081758151364E-001 -.33240194416097E-018 -.16442584515328E-018 -.27281757961457E-026 -.22642887802424E-020 -.24697922749278E-020 -.21240418149178E-020 -.20600348490994E-025 -.17319937566806E-020 -.27028740113377E-028 -.10293321220866E-023 0.73932632306227E+000 -.34488216755838E-030 0.29999999999759E+003 0.11526821413145E+000 -.15649619001359E+003 0.10000000000000E+001 0.42392468508366E+003 0.10000000000000E+006 0.11262223852725E-002 0.28091833464138E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999759E+003 0.23224683321516E-020 0.00000000000000E+000
   7 -.27692461198502E+000 0.32847705564899E-010 -.11159370796346E-024 -.35403260041291E-024 0.22659191847360E+000 -.12761455432724E-018 -.27601511868268E-016 0.13817499336683E-018 -.17815147525070E-026 -.93188523042455E-028 0.11252404383919E-018 0.34081758102349E-001 -.29149011143347E-017 -.14646132660002E-017 -.84806770296751E-025 0.11900223254951E-018 -.16588752479466E-018 -.18921396792667E-019 -.14688904639581E-023 -.15492397012581E-019 -.13687429166883E-027 -.90239872577210E-023 0.73932632339121E+000 -.34869507656643E-029 0.29999999981940E+003 0.97810403751578E-001 -.15649618997224E+003 0.10000000000000E+001 0.42392468507510E+003 0.10000000000000E+006 0.11262223854637E-002 0.28091833452223E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999981940E+003 0.15902815869628E-018 0.00000000000000E+000
   8 -.24069470370488E+000 0.19556899282673E-008 -.32538915888408E-023 0.14704943145794E-019 0.22659190899787E+000 -.57169665728281E-017 -.19164117321845E-015 0.78783786506288E-017 -.27372643131893E-024 -.14326039108468E-025 0.50370876958668E-017 0.34081756554287E-001 -.20881448349578E-016 -.10696148191987E-016 -.11426944160596E-022 0.71142950136160E-017 -.76669013412291E-017 -.13816946179105E-018 -.10426529169286E-021 -.11367004620131E-018 -.64697946011927E-027 -.64556126634792E-022 0.73932633249215E+000 -.19461429060487E-028 0.29999999412385E+003 0.80895953811304E-001 -.15649618871594E+003 0.10000000000000E+001 0.42392468538956E+003 0.10000000000000E+006 0.11262223788119E-002 0.28091832752975E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999412385E+003 0.70362563796880E-017 0.33900806550967E-036
   9 -.20606887568854E+000 0.50743236716279E-007 -.42805566427850E-021 0.14693715982231E-015 0.22659178592799E+000 -.24031874011559E-015 0.62120950869826E-011 0.59348745306571E-015 -.43286917223620E-022 -.22793801372136E-023 0.29954000580213E-015 0.34081735698108E-001 0.18499539687232E-013 -.90681062541614E-016 -.18914696607356E-020 0.28522029986759E-015 -.29746733037901E-015 -.11886500762724E-017 -.10205557609884E-019 -.89503091277502E-018 -.72507552881912E-024 0.30921557063746E-019 0.73932642762443E+000 -.21428700494462E-028 0.29999991488028E+003 0.65376595445608E-001 -.15649617395438E+003 0.10000000000000E+001 0.42392470718574E+003 0.10000000000000E+006 0.11262219659983E-002 0.28091815035673E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999991488028E+003 -.40169481345864E-015 0.13560398582066E-035
  10 -.17568307670764E+000 0.54576202563286E-006 -.59351552593626E-019 0.44595119583249E-013 0.22659132783692E+000 0.45561955556224E-014 0.49328331701872E-007 0.26088380316636E-010 -.96955314264100E-020 -.51496232803732E-021 0.11621054554245E-011 0.34081510982569E-001 0.18346300262714E-008 0.53645332919610E-010 -.46964852676496E-018 0.12397648502304E-011 -.15503460652977E-013 0.81228537005135E-012 -.13772237938627E-017 0.20628335063597E-012 -.48231276340484E-021 0.38869229136891E-014 0.73932656417233E+000 0.73298230531569E-027 0.29999967878835E+003 0.53219764424909E-001 -.15649603519642E+003 0.10000000000000E+001 0.42392504962001E+003 0.10000000000000E+006 0.11262157367509E-002 0.28091637549621E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999967878835E+003 0.21213224954173E-009 0.13561164596678E-035
  11 -.15514285940628E+000 0.21576235291443E-005 -.18468238196769E-017 0.96602952461885E-012 0.22659299825045E+000 0.61584147764738E-012 0.34465860665572E-005 0.32609443363880E-008 -.55657430595528E-018 -.29610766079829E-019 0.95924052049056E-010 0.34076818376595E-001 0.23182023727680E-006 0.42306978610731E-007 -.26215981757932E-016 0.10329929952803E-008 0.14948607033977E-012 0.54591162881118E-009 -.29298061264888E-016 0.29833467350506E-009 -.14285243111754E-019 0.51249363098483E-012 0.73932429979979E+000 0.30829584905682E-025 0.30003192834752E+003 0.45754106973233E-001 -.15648716072566E+003 0.10000000000000E+001 0.42393416525036E+003 0.10000000000000E+006 0.11260732881664E-002 0.28091103830156E+002 0.10000000000000E+001 0.10000000000000E+001 0.30003192834752E+003 0.36360967641903E-007 0.20804772781944E-028
  12 -.14440550848048E+000 0.41082480300519E-005 -.48077667824529E-017 0.40216280756986E-011 0.22660035326246E+000 0.10120926965453E-010 0.23725639662443E-004 0.28335072910521E-007 -.35913287504236E-017 -.18465932914116E-018 0.69902504449010E-009 0.34054396130425E-001 0.20225641918282E-005 0.69959100897501E-006 -.25028955284346E-015 0.17432356235171E-007 0.71540536116272E-011 0.85858107429815E-008 0.74098835286278E-015 0.59075662450156E-008 -.67979097164960E-019 0.45455715742045E-011 0.73931463357855E+000 0.29790668538040E-024 0.30025673457235E+003 0.41838824763398E-001 -.15643168603743E+003 0.10000000000000E+001 0.42399326418422E+003 0.10000000000000E+006 0.11252092854659E-002 0.28090582151521E+002 0.10000000000000E+001 0.10000000000000E+001 0.30025673457235E+003 0.88154333761186E-006 0.38454990630338E-028
  13 -.13872937442354E+000 0.56475662177762E-005 0.11536941769952E-016 0.81160764098338E-011 0.22660680965620E+000 0.43920830665495E-010 0.61099356355764E-004 0.81764461575882E-007 0.41222908726221E-017 0.21720872079422E-018 0.18356005237532E-008 0.34017456015555E-001 0.58488958881706E-005 0.27564900740192E-005 -.16584196662328E-014 0.69329901035325E-007 0.49143488959843E-010 0.33026645015356E-007 0.78631563950083E-014 0.25367704390414E-007 -.14617546608736E-018 0.13250768598884E-010 0.73930017058095E+000 0.84770109001188E-024 0.30069883544141E+003 0.39619599017484E-001 -.15633033793940E+003 0.10000000000000E+001 0.42411551400977E+003 0.10000000000000E+006 0.11235420335758E-002 0.28090259159330E+002 0.10000000000000E+001 0.10000000000000E+001 0.30069883544141E+003 0.50512223000737E-005 0.26470000296074E-028
  14 -.13509104178991E+000 0.68690212706127E-005 0.42445941184452E-016 0.12488795846887E-010 0.22660838300537E+000 0.10633590834493E-009 0.10880531982653E-003 0.15608158380239E-006 0.17786870697394E-016 0.92979191585699E-018 0.32952361326210E-008 0.33973729888691E-001 0.11181033833247E-004 0.63648729212509E-005 -.37975220592837E-014 0.16096327148049E-006 0.15712942470957E-009 0.75151270696062E-007 0.33065153230127E-013 0.61739632430849E-007 -.23330015040180E-018 0.25454770424847E-010 0.73928420932565E+000 0.16514516808300E-023 0.30128473298013E+003 0.38107829054464E-001 -.15620482648549E+003 0.10000000000000E+001 0.42428603507656E+003 0.10000000000000E+006 0.11213480409275E-002 0.28090031677282E+002 0.10000000000000E+001 0.10000000000000E+001 0.30128473298013E+003 0.15037361813847E-004 0.24898820752220E-027
  15 -.13237435998566E+000 0.79178849071916E-005 0.11274992595987E-015 0.17073861336413E-010 0.22660432306039E+000 0.19947418506999E-009 0.16482678919846E-003 0.24856752322419E-006 0.50552359415741E-016 0.26506584156226E-017 0.50107423632391E-008 0.33925233477872E-001 0.17826350247074E-004 0.11624130025654E-004 -.46994393082569E-014 0.29507400499951E-006 0.36055842789808E-009 0.13581189846548E-006 0.92617937394899E-013 0.11711453848658E-006 -.32674072103471E-018 0.40725812146186E-010 0.73926744611073E+000 0.25672036522730E-023 0.30199051123436E+003 0.36938819128209E-001 -.15606270189651E+003 0.10000000000000E+001 0.42449946001789E+003 0.10000000000000E+006 0.11187194987819E-002 0.28089834480984E+002 0.10000000000000E+001 0.10000000000000E+001 0.30199051123436E+003 0.33409788314996E-004 0.15307340034648E-027
  16 -.13016781497136E+000 0.88642854592115E-005 0.24756061008363E-015 0.21899490688588E-010 0.22659424442363E+000 0.32604376466402E-009 0.22866349011955E-003 0.35869523835183E-006 0.11437084218630E-015 0.60177224944489E-017 0.69642880060708E-008 0.33872512924363E-001 0.25749120045509E-004 0.18683836521703E-004 -.64671047529236E-015 0.47562017519434E-006 0.69210635774349E-009 0.21649912707585E-006 0.20832978580656E-012 0.19395959804737E-006 -.42620533545344E-018 0.58987752605663E-010 0.73925002908219E+000 0.35059609407752E-023 0.30281055152838E+003 0.35970815003450E-001 -.15590686310521E+003 0.10000000000000E+001 0.42475483825465E+003 0.10000000000000E+006 0.11156821190796E-002 0.28089638628926E+002 0.10000000000000E+001 0.10000000000000E+001 0.30281055152838E+003 0.63199257150659E-004 0.00000000000000E+000
  17 -.12828901819792E+000 0.97419236802992E-005 0.48037194763514E-015 0.26987159322688E-010 0.22657780045293E+000 0.48847778708855E-009 0.30000732188155E-003 0.48624698054331E-006 0.22400539925766E-015 0.11831793566676E-016 0.91462505418698E-008 0.33815944932853E-001 0.34935836236553E-004 0.27693327713020E-004 0.44662048773091E-014 0.70652557312564E-006 0.11872165543383E-008 0.31871652901251E-006 0.40788964323774E-012 0.29471500091163E-006 -.53144056762985E-018 0.80214683806979E-010 0.73923205907106E+000 0.44512214273813E-023 0.30374174272099E+003 0.35137584377626E-001 -.15573944237724E+003 0.10000000000000E+001 0.42505175405273E+003 0.10000000000000E+006 0.11122534386571E-002 0.28089429103925E+002 0.10000000000000E+001 0.10000000000000E+001 0.30374174272099E+003 0.10857658141119E-003 0.00000000000000E+000
  18 -.12664289184437E+000 0.10568574979823E-004 0.85338275444693E-015 0.32347946414338E-010 0.22655471721391E+000 0.68852054465441E-009 0.37849910246279E-003 0.63087690593913E-006 0.39663419789978E-015 0.21038698942337E-016 0.11547471486745E-007 0.33755926342022E-001 0.45363739386968E-004 0.38778011940060E-004 0.88069816193789E-014 0.99107699775569E-006 0.18826470832477E-008 0.44370694022352E-006 0.72449870613996E-012 0.42154168509013E-006 -.64202844242156E-018 0.10435849200320E-009 0.73921364555669E+000 0.56352738450060E-023 0.30478024880789E+003 0.34402768694110E-001 -.15556248323650E+003 0.10000000000000E+001 0.42538940797359E+003 0.10000000000000E+006 0.11084543970602E-002 0.28089197057244E+002 0.10000000000000E+001 0.10000000000000E+001 0.30478024880789E+003 0.17247684099556E-003 0.73757772178130E-027
  19 -.12517225425981E+000 0.11355161325720E-004 0.14181250528869E-014 0.37991776750567E-010 0.22652479374860E+000 0.92734384747472E-009 0.46377787937049E-003 0.79218179407186E-006 0.65154379532556E-015 0.34718468948880E-016 0.14160613842932E-007 0.33692825853729E-001 0.57005861196568E-004 0.52043083723905E-004 0.15890173018900E-013 0.13320188824827E-005 0.28159347141118E-008 0.59249710871498E-006 0.11965157152405E-011 0.57634988847559E-006 -.75753551783220E-018 0.13136043107810E-009 0.73919488728993E+000 0.68977120909462E-023 0.30592207465713E+003 0.33743746421000E-001 -.15537783703578E+003 0.10000000000000E+001 0.42576680997929E+003 0.10000000000000E+006 0.11043069614728E-002 0.28088936796299E+002 0.10000000000000E+001 0.10000000000000E+001 0.30592207465713E+003 0.25928655982493E-003 0.60112937441658E-027
