[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.75081152681284E-155 0.22659191879081E+000 0.00000000000000E+000 0.40172168107622E-141 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.88217591420928E-001 -.15649619001421E+003 0.10000000000000E+001 0.21259886609358E+003 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.00000000000000E+000
   2 -.46258870217216E+000 0.22932822544687E-011 -.38003717247709E-041 0.37316563676056E-028 0.22659191877768E+000 0.21938273260709E-031 0.12995754762837E-030 0.34146911102342E-036 0.70439115090205E-044 -.15817770185912E-041 0.22243238368011E-030 0.34081758149958E-001 0.16342226438639E-039 -.42222076666597E-046 0.40321163465549E-044 0.18511552542365E-034 -.58313633896593E-039 0.51913730470221E-039 -.53778962802249E-039 -.42262993214262E-040 -.54034013316966E-042 0.11577354951241E-041 0.73932632307007E+000 -.14983296373039E-046 0.29999999999239E+003 0.79264634428665E-001 -.15649619001246E+003 0.10000000000000E+001 0.21259886609358E+003 0.10000000000000E+006 0.11262223852620E-002 0.28091833463389E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999999239E+003 0.80404948342499E-027 0.00000000000000E+000
   3 -.42521553437245E+000 0.67444602890053E-010 0.28743993333358E-037 0.95454515931932E-024 0.22659191849766E+000 0.58485406117761E-027 0.34968096020386E-026 0.31362028862896E-032 0.14920109155203E-042 0.61545350765230E-044 0.64490394307931E-026 0.34081758104700E-001 -.59672618869366E-033 -.26405065517288E-038 0.83587045540494E-043 0.59607860709952E-030 -.20157501867174E-038 0.16156922060018E-038 -.17409687125408E-038 -.12031660580361E-035 0.28622306400915E-040 0.28975702627802E-038 0.73932632333019E+000 0.23821889419795E-044 0.29999999982628E+003 0.70330448487101E-001 -.15649618997509E+003 0.10000000000000E+001 0.21259886609925E+003 0.10000000000000E+006 0.11262223849354E-002 0.28091833439690E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999982628E+003 0.21662257387577E-022 0.00000000000000E+000
   4 -.38796103198338E+000 0.13382375702598E-008 0.52334191001096E-033 0.33836071011199E-020 0.22659191437320E+000 0.24593535431694E-023 0.14151775473276E-017 0.27406935080985E-025 0.28873187568890E-041 0.11416950265791E-042 0.29773116178936E-022 0.34081757428725E-001 0.90484170872914E-024 0.51223255365823E-029 0.16187592226607E-041 0.30817610990546E-026 0.24262366759134E-037 0.12685720890014E-030 -.12192317107269E-037 -.59907552085527E-032 0.68453051366621E-036 -.43776713558697E-029 0.73932632685984E+000 0.33756242560156E-043 0.29999999733200E+003 0.61452846296730E-001 -.15649618942360E+003 0.10000000000000E+001 0.21259886627850E+003 0.10000000000000E+006 0.11262223757803E-002 0.28091832977767E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999999733200E+003 0.94634888646027E-019 0.33900797794643E-036
   5 -.35106051034557E+000 0.18257926550338E-007 0.54956009989632E-029 0.26253018604037E-017 0.22659187308646E+000 0.45511518053846E-020 0.15950097445801E-012 0.50231075957296E-017 0.24908626893892E-036 0.94997389640729E-038 0.78169373705310E-018 0.34081750590569E-001 0.35426910205906E-015 -.66019588413066E-021 0.14127323978575E-036 0.77169983551298E-022 -.18500331175800E-028 -.16376135155483E-022 -.76222364565671E-032 -.34648021815073E-024 0.19392737580718E-032 0.80747812279330E-021 0.73932635806489E+000 -.42772472512672E-040 0.29999997187213E+003 0.52732258751260E-001 -.15649618398688E+003 0.10000000000000E+001 0.21259886958396E+003 0.10000000000000E+006 0.11262222248887E-002 0.28091826829967E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999997187213E+003 0.19657718076329E-015 0.00000000000000E+000
   6 -.31511754996168E+000 0.16864379503129E-006 0.33780768076991E-025 0.55562945234659E-015 0.22659161313888E+000 0.64649204270713E-017 0.61219162758508E-009 0.14230185281725E-012 0.18568455900386E-029 0.86593394001683E-031 0.50326128394411E-014 0.34081703142228E-001 0.10453605137371E-010 0.81947484604158E-014 0.12077339081588E-029 0.17517652130783E-015 0.48103874357476E-021 0.20274836538517E-015 -.61129858380075E-027 0.46464897526628E-017 0.10773050456379E-029 0.28344345900580E-016 0.73932651445229E+000 -.33711546356535E-035 0.29999979238066E+003 0.44414683774831E-001 -.15649615668031E+003 0.10000000000000E+001 0.21259890663908E+003 0.10000000000000E+006 0.11262207114765E-002 0.28091772272844E+002 0.10000000000000E+001 0.10000000000000E+001 0.29999979238066E+003 0.30266837814441E-012 0.00000000000000E+000
   7 -.28158333020386E+000 0.10156146302333E-005 0.97090910849409E-022 0.34890144526983E-013 0.22659120824548E+000 0.39635911263364E-014 0.23428625854390E-006 0.14858147652653E-009 0.53845242703097E-024 0.27346563995962E-025 0.25958415703427E-011 0.34081055749922E-001 0.11116997546685E-007 0.52235720460416E-009 -.18525591197840E-023 0.13600408514640E-010 0.20966209765139E-015 0.82028981778704E-011 0.29181839808551E-020 0.26411446372162E-011 0.14277939969634E-027 0.32560388549050E-013 0.73932647428867E+000 -.34939071615357E-032 0.30000042966707E+003 0.37221193481733E-001 -.15649564157753E+003 0.10000000000000E+001 0.21259929871206E+003 0.10000000000000E+006 0.11262063260221E-002 0.28091473125014E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000042966707E+003 0.19681137652863E-009 0.88324008134568E-028
   8 -.25502925685076E+000 0.35095907917646E-005 0.58981766425850E-019 0.55782182995036E-012 0.22659667599556E+000 0.61153533839472E-012 0.10528260416001E-004 0.11069654000804E-007 0.42420004740060E-020 0.22005676332593E-021 0.13546064480801E-009 0.34068057796980E-001 0.83560276097889E-006 0.18186309666223E-006 0.43018264313918E-019 0.50007328750646E-008 0.42278265238653E-012 0.25081945047153E-008 0.13294680645937E-016 0.14945261370027E-008 0.39490301464064E-026 0.25386547517860E-011 0.73932019067769E+000 -.27201685399956E-030 0.30010328604300E+003 0.32204675702299E-001 -.15647006919219E+003 0.10000000000000E+001 0.21261261873937E+003 0.10000000000000E+006 0.11257893696588E-002 0.28090700504904E+002 0.10000000000000E+001 0.10000000000000E+001 0.30010328604300E+003 0.53698406545404E-007 0.63969792663592E-026
   9 -.23966671833226E+000 0.67017254882769E-005 0.43393175706002E-017 0.23457604505108E-011 0.22660952340363E+000 0.15071516635260E-010 0.72943102186315E-004 0.96926020647008E-007 0.75989773345936E-018 0.39668161360346E-019 0.99158215134749E-009 0.34005866669061E-001 0.73472699009307E-005 0.30394561102651E-005 0.16735055793949E-016 0.85300470486955E-007 0.22508268216005E-010 0.39865636819795E-007 0.17306608155047E-014 0.29948570092142E-007 0.23087908386756E-025 0.22693161481908E-010 0.73929432527873E+000 -.24458589501363E-029 0.30082051683871E+003 0.29426046953457E-001 -.15631594522337E+003 0.10000000000000E+001 0.21270502882838E+003 0.10000000000000E+006 0.11230750905102E-002 0.28089947209506E+002 0.10000000000000E+001 0.10000000000000E+001 0.30082051683871E+003 0.21961376809192E-005 0.66735169525441E-025
  10 -.23176581508290E+000 0.91540046702417E-005 0.46259047072759E-016 0.47212852874571E-011 0.22660699868541E+000 0.76434986656467E-010 0.18374626134560E-003 0.27301735691879E-006 0.97722936614855E-017 0.51318753292194E-018 0.25324141367188E-008 0.33908863242234E-001 0.20741242143538E-004 0.11606890819178E-004 0.32204002353010E-015 0.32863314130483E-006 0.15587974646080E-009 0.14872409704502E-006 0.24061237926433E-013 0.12442561826594E-006 0.54389089106558E-025 0.64564087175315E-010 0.73925801203912E+000 -.69235733822189E-029 0.30217668622355E+003 0.27920466447030E-001 -.15605614371387E+003 0.99999999999999E+000 0.21288725950302E+003 0.10000000000000E+006 0.11180146684440E-002 0.28089443226438E+002 0.10000000000000E+001 0.10000000000000E+001 0.30217668622355E+003 0.14607919819836E-004 0.23995269987952E-024
