[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.47011744488979E+000 0.17023610517133E-046 0.56640048555010E-041 -.26034470753186E-037 -.15656947793696E-037 0.21637712834753E-037 0.43968262901932E-038 0.15656879423657E-037 0.11455697591722E-075 0.73668346703154E-071 0.46093772141065E-037 -.46093840509382E-037 -.48827918071739E-081 0.48827917645749E-081 0.55467860667652E-068 0.68368317078352E-043 0.15031207904971E-054 -.39675401715188E-081 0.10148465262056E-078 0.17759064365473E-070 0.62781815507320E-073 0.62781815507320E-073 -.62781815507320E-073 0.00000000000000E+000 -.37092914754177E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.44023493642020E+000 0.17204436160252E-046 0.56398935483421E-043 0.11016444788195E-033 -.11030144741955E-033 0.94331151988838E-037 0.27005898583448E-037 0.15662487029378E-037 0.11943435997454E-074 0.26777021195361E-069 0.16400468343518E-036 -.16400508802682E-036 -.55274959407566E-080 0.55274958932654E-080 0.40550137920086E-067 0.40459163938033E-042 0.86632766553384E-054 -.47674442019552E-079 0.35540570790796E-077 0.62193372887492E-069 -.11028578452793E-033 0.11028578452793E-033 -.29260187364050E-072 0.00000000000000E+000 0.14580318509224E-028 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.41035253797071E+000 0.17206237916137E-046 0.52446549210793E-045 0.19720612756618E-033 -.19744236211459E-033 0.19257134970413E-036 0.28000655804420E-037 0.15662542903846E-037 0.36515502087930E-074 0.83298134011771E-069 0.26423277699005E-036 -.26423399088287E-036 -.27343985833880E-080 0.27343985602778E-080 0.15322330114577E-066 0.12138928232592E-041 0.25085780259397E-053 -.68237784823443E-078 0.31992728301553E-076 0.55984910672406E-068 -.19742669835779E-033 0.19742669835779E-033 -.53190383149243E-072 0.00000000000000E+000 0.26102416054644E-028 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.38047039992607E+000 0.17206254681953E-046 0.45387645441204E-047 0.10934494888846E-032 -.10938706105644E-032 0.40545913631506E-036 0.00000000000000E+000 0.15662543423773E-037 0.48724564205999E-074 0.28089729494641E-078 0.42111485258314E-036 -.42111826618046E-036 -.14384075028928E-081 0.14384074914473E-081 0.49455237826854E-066 0.34135973241031E-041 0.68860753007401E-053 -.60658875020093E-077 0.25299688207274E-075 0.44272585039215E-067 -.10938549446073E-032 0.10938549446073E-032 -.97775163626649E-072 0.00000000000000E+000 0.14463900274578E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.35058901278470E+000 0.17206254827073E-046 0.38432544133679E-049 0.11875586837290E-032 -.11881902981286E-032 0.61595185621585E-036 0.00000000000000E+000 0.15662543428273E-037 0.10699760587505E-073 0.13545474422870E-077 0.63159940740777E-036 -.63160690354317E-036 -.19793366312967E-082 0.19793366253872E-082 0.13064653291545E-065 0.74961354041177E-041 0.14549161427523E-052 -.33542279243384E-076 0.12200157450200E-074 0.21349374102438E-066 -.11881746280890E-032 0.11881746280890E-032 0.41892615027449E-057 0.00000000000000E+000 0.15710903532499E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.32070982291892E+000 0.17206254828189E-046 0.38113982340224E-050 0.10833041763315E-032 -.10841355053235E-032 0.81566644847974E-036 0.00000000000000E+000 0.15662543428308E-037 0.20262886216052E-073 0.48578502995740E-077 0.83130060013229E-036 -.83131479603737E-036 -.18642308179467E-082 0.18642308260200E-082 0.29843734682457E-065 0.14195905086491E-040 0.26313034295054E-052 -.13371965874591E-075 0.43753899422230E-074 0.76566091136450E-066 -.10841198285841E-032 0.10841198285841E-032 0.32927874047908E-057 0.00000000000000E+000 0.14334687273173E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.29083612682276E+000 0.17206254828171E-046 0.43866854077381E-050 0.94876766370957E-033 -.94980023508338E-033 0.10169088303843E-035 0.00000000000000E+000 0.15662543428307E-037 0.34571211219585E-073 0.14140517943795E-076 0.10325229338612E-035 -.10325471538541E-035 -.22203213020022E-082 0.22203213315420E-082 0.61354524109750E-065 0.24219992879872E-040 0.42546566944914E-052 -.43752326909654E-075 0.12736163111273E-073 0.22287344405558E-065 -.94978454831996E-033 0.94978454831996E-033 -.24522051015645E-071 0.00000000000000E+000 0.12558051213712E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.26097338042861E+000 0.17206254828194E-046 0.36698806888254E-050 0.11207436544621E-032 -.11221209515569E-032 0.13616345513135E-035 0.00000000000000E+000 0.15662543428308E-037 0.54734535280748E-073 0.35444755550435E-076 0.13772204032267E-035 -.13772587490015E-035 -.29212262677180E-082 0.29212263348002E-082 0.11683946147252E-064 0.38345774767885E-040 0.63311701400071E-052 -.13848273747088E-074 0.31924611740308E-073 0.55865711726106E-065 -.11221052506677E-032 0.11221052506677E-032 -.32834729991728E-071 0.00000000000000E+000 0.14836354927253E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.23112831884197E+000 0.17206254828306E-046 0.18944630598857E-051 0.11248841001111E-032 -.11266467054598E-032 0.17469428053100E-035 0.00000000000000E+000 0.15662543428311E-037 0.81120029879875E-073 0.77853188354179E-076 0.17624916882060E-035 -.17625485184894E-035 -.41452511223657E-082 0.41452512518925E-082 0.20944622975533E-064 0.56830283374793E-040 0.87070688937557E-052 -.38647810539457E-074 0.70121344289343E-073 0.12270717143821E-064 -.11266309860861E-032 0.11266309860861E-032 -.42125946799078E-071 0.00000000000000E+000 0.14895751537354E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  11 -.20131410136410E+000 0.17206254828524E-046 -.65812913946299E-050 0.10484720314363E-032 -.10505950400804E-032 0.21073461007028E-035 0.00000000000000E+000 0.15662543428318E-037 0.11303559719332E-072 0.15116108497608E-075 0.21228502673261E-035 -.21229294557458E-035 -.61498513134862E-082 0.61498515422744E-082 0.35691116642822E-064 0.79188419731505E-040 0.11936918341488E-051 -.94645372782658E-074 0.13614883918250E-072 0.23825040891580E-064 -.10505792983485E-032 0.10505792983485E-032 -.50816490090005E-071 0.00000000000000E+000 0.13889650749532E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
