[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.49990797247361E+000 0.68130061140840E-011 -.27954613236820E-006 -.41199227745178E-009 -.37450414782073E-006 -.21924828602579E-007 0.37355648116295E-007 0.35900053154770E-006 -.52562656591095E-009 -.73960615603711E-010 -.15475049512721E-008 -.26555289029274E-007 0.58238134636603E-008 0.37065642286621E-009 -.23916764117906E-008 0.90199803210001E-007 -.78384847797805E-007 0.22463757651916E-008 -.21938206024016E-008 0.64897609747739E-008 -.11820590303259E-020 0.11780222584325E-020 0.20183859466999E-023 0.00000000000000E+000 0.77596212559890E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.49981431671889E+000 0.26289682808860E-010 -.52442690503973E-006 -.15879798796578E-008 -.70601033373687E-006 -.39900426220439E-007 0.98423806142800E-007 0.64718852975976E-006 -.81016007592804E-009 -.76156589314290E-010 -.52441760596702E-007 -.56757613238725E-007 0.15112427242289E-007 0.14753698115318E-008 -.31386814789645E-008 0.17533514121443E-006 -.12955141868930E-006 0.48492229685962E-008 -.46295217778378E-008 0.25206725009581E-007 -.29612412775346E-020 0.29453870840632E-020 0.79270967357029E-023 0.00000000000000E+000 0.16183430390117E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.49971768966700E+000 0.58422383775413E-010 -.74987514901890E-006 -.34813458504236E-008 -.10140586127022E-005 -.54772101644984E-007 0.18292635482372E-006 0.88522654102759E-006 -.94584992072146E-009 -.75319373298279E-010 -.14919314140659E-006 -.91622931622133E-007 0.28997565428339E-007 0.33344712322009E-008 -.33937859659078E-008 0.25734206547241E-006 -.15662355137829E-006 0.78756346347340E-008 -.73547903410848E-008 0.55569394473345E-007 -.54675834257426E-020 0.54322369354626E-020 0.17673245140017E-022 0.00000000000000E+000 0.25560671718168E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.49961764500104E+000 0.10454526497784E-009 -.96509639701366E-006 -.60626859553085E-008 -.13100561982442E-005 -.67227176432065E-007 0.29080278646252E-006 0.10852841062559E-005 -.99572973459476E-009 -.74439356809907E-010 -.28927364993304E-006 -.13199858992519E-006 0.47804884177661E-007 0.59798681799317E-008 -.34994633970753E-008 0.33713392897131E-006 -.16136782621032E-006 0.11378742311515E-007 -.10399968441596E-007 0.97166734744145E-007 -.88564239636964E-020 0.87939120048255E-020 0.31255979435444E-022 0.00000000000000E+000 0.36052735812266E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.49951410174067E+000 0.16722843430624E-009 -.11764885098470E-005 -.93041067014308E-008 -.16018992487638E-005 -.77973593312161E-007 0.42189964926004E-006 0.12561529078990E-005 -.99849275858529E-009 -.73666633095286E-010 -.46997662000421E-006 -.17866135793825E-006 0.71577244616940E-007 0.94406937407030E-008 -.35619552496878E-008 0.41528413637323E-006 -.14531008073868E-006 0.15403691822994E-007 -.13786063010816E-007 0.14952242048364E-006 -.13307347293548E-019 0.13210047992122E-019 0.48649650713095E-022 0.00000000000000E+000 0.47749939211352E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.49940702943319E+000 0.25050391224733E-009 -.13889964569326E-005 -.13180462237318E-007 -.18958225654384E-005 -.87785608876582E-007 0.57609048466809E-006 0.14050237653414E-005 -.97760914017786E-009 -.73029497849439E-010 -.68845400522983E-006 -.23240161492373E-006 0.10025886282704E-006 0.13744014363755E-007 -.36152252163310E-008 0.49233684185696E-006 -.10999532155545E-006 0.19994753974985E-007 -.17531830539416E-007 0.21212561982223E-006 -.19031479008917E-019 0.18891859765513E-019 0.69809621701969E-022 0.00000000000000E+000 0.60709141962084E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.49929640887927E+000 0.36014062262940E-009 -.16065220562268E-005 -.17670050594060E-007 -.21969001972288E-005 -.97482741394189E-007 0.75330334847181E-006 0.15379405431002E-005 -.94695660907805E-009 -.72551915162676E-010 -.94179262665386E-006 -.29403051201278E-006 0.13375612558238E-006 0.18915175462890E-007 -.36707262154998E-008 0.56884169270093E-006 -.56988691219855E-007 0.25196052037826E-007 -.21654527301880E-007 0.28445301070407E-006 -.26275947726482E-019 0.26086595999635E-019 0.94675863423336E-022 0.00000000000000E+000 0.74965429644559E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.49918222922053E+000 0.50397085300895E-009 -.18321660740231E-005 -.22754880830783E-007 -.25093071089193E-005 -.10790358972645E-006 0.95352362837094E-006 0.16600349697579E-005 -.91450254936787E-009 -.72258486171179E-010 -.12270688478836E-005 -.36437477243948E-006 0.17195894228529E-006 0.24977762706476E-007 -.37327973460956E-008 0.64535513572771E-006 0.12142314429205E-007 0.31051290108010E-007 -.26169743174478E-007 0.36598296484449E-006 -.35327612928463E-019 0.35081263968480E-019 0.12317447999146E-021 0.00000000000000E+000 0.90538428419919E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.49906448746416E+000 0.69227542664210E-009 -.20684078269340E-005 -.28420928542362E-007 -.28365032597772E-005 -.11988120076735E-006 0.11767944624269E-005 0.17756879198152E-005 -.88466900318305E-009 -.72174639165585E-010 -.15413986275084E-005 -.44427032221688E-006 0.21475012184733E-006 0.31953584280655E-007 -.38034813225390E-008 0.72243907204584E-006 0.95845465674917E-007 0.37603434811731E-007 -.31091208161811E-007 0.45620828877080E-006 -.46516608415725E-019 0.46206169870173E-019 0.15521927277630E-021 0.00000000000000E+000 0.10743697767648E+001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
