[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.49692298225348E+000 -.17828755411848E-013 -.18187945315960E-013 -.17910553743388E-013 -.67476731548941E-010 -.45602015807094E-010 0.63984413380143E-010 0.48900775172247E-010 -.27644961590892E-016 -.14775114793187E-017 0.39986735993365E-010 -.59096203235361E-010 0.52621166252409E-012 0.21031136143082E-012 -.11838456545858E-014 0.69863910937009E-010 -.52022135742657E-010 0.39251740441623E-013 -.32049242037472E-013 0.25898849750370E-012 0.30440910026568E-046 -.30438215167413E-046 -.13474295775681E-050 0.00000000000000E+000 0.14975935184431E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.49404367994271E+000 -.87340475171496E-013 -.40923721399117E-013 -.79935630800028E-013 -.17388448325989E-009 -.80996943170739E-010 0.16635797564974E-009 0.87517210565306E-010 -.51913491792710E-016 -.28316798964020E-017 0.53028042848674E-010 -.14183288345527E-009 0.28381377719667E-011 0.10809750161634E-011 -.24576606890882E-014 0.18527954916958E-009 -.10282373077222E-009 0.11572449264558E-012 -.75635885688590E-013 0.11761223065272E-011 0.22702466358576E-045 -.22701907176923E-045 -.27959082663202E-050 0.00000000000000E+000 0.46605317453675E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.49148277646076E+000 -.23406778187155E-012 -.80578538002657E-013 -.19372626637821E-012 -.33232835772320E-009 -.10900156234213E-009 0.32004951936067E-009 0.11845764774079E-009 -.88743377022840E-016 -.49510426247669E-017 0.33865448031630E-010 -.25367164319354E-009 0.82425409225358E-011 0.30040435644339E-011 -.45959191039336E-014 0.36122744646241E-009 -.15858628938206E-009 0.25655610868441E-012 -.13625978334803E-012 0.28412752787226E-011 0.94096431580822E-045 -.94095578277819E-045 -.42665150137616E-050 0.00000000000000E+000 0.10049507544159E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.48921296211885E+000 -.48333522987656E-012 -.14239817295081E-012 -.36390633572095E-012 -.55084312599655E-009 -.13350258132074E-009 0.53418631248005E-009 0.14413459944879E-009 -.13885029992204E-015 -.79262826260308E-017 -.20895620118827E-010 -.39694438151717E-009 0.18159539106323E-010 0.63659566630225E-011 -.77368188768051E-014 0.60662498578134E-009 -.22441147312290E-009 0.49140345505263E-012 -.21746664686652E-012 0.52805015936536E-011 0.30739309537957E-044 -.30739194567855E-044 -.57485050902040E-050 0.00000000000000E+000 0.18066352311303E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.48717437994707E+000 -.86211643704333E-012 -.23311042614424E-012 -.59647845028095E-012 -.83745873802683E-009 -.15787321642070E-009 0.81755629769509E-009 0.16678249292699E-009 -.20500940332119E-015 -.11971708283509E-016 -.11487611727259E-009 -.57397063832796E-009 0.34109144905466E-010 0.11553818177700E-010 -.12073619460338E-013 0.92974259937942E-009 -.30468141964524E-009 0.85484180474309E-012 -.32291775009796E-012 0.85355276372467E-011 0.88803489632219E-044 -.88803344423165E-044 -.72604526940764E-050 0.00000000000000E+000 0.29099425959736E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.48531870872019E+000 -.14003189581249E-011 -.36178702853306E-012 -.89936992109030E-012 -.12011792853808E-008 -.18476978922560E-009 0.11792479241783E-008 0.18858779240451E-009 -.29216920038786E-015 -.17438431195823E-016 -.25229694109063E-009 -.78756056496712E-009 0.57708399375783E-010 0.18961575848512E-010 -.17877745951372E-013 0.13392988384591E-008 -.40330829086492E-009 0.13875806594409E-011 -.45699872774195E-012 0.12677003364746E-010 0.23869263173368E-043 -.23869245522526E-043 -.88254209803353E-050 0.00000000000000E+000 0.43552516335333E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.48361041927648E+000 -.21320266851245E-011 -.54034476339782E-012 -.12825306496305E-011 -.16522779709336E-008 -.21631126023717E-009 0.16290049479712E-008 0.21180083911438E-009 -.40734465737680E-015 -.24818283205769E-016 -.43795429792990E-009 -.10412312874960E-008 0.90680827718669E-010 0.28998060975902E-010 -.25505199911623E-013 0.18448284592379E-008 -.52393679715446E-009 0.21375994538520E-011 -.62509247656945E-012 0.17807979028041E-010 0.61271688972764E-043 -.61271668040042E-043 -.10466360643166E-049 0.00000000000000E+000 0.61856798486274E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.48202303957831E+000 -.30969365633347E-011 -.78418065324886E-012 -.17581559277524E-011 -.22025063411498E-008 -.25423177429017E-009 0.21775830459194E-008 0.23872995186628E-009 -.55972021278141E-015 -.34760224828502E-016 -.67728364725979E-009 -.13393691810940E-008 0.13488297375122E-009 0.42098373834679E-010 -.35405389030135E-013 0.24569549935323E-008 -.67003964669832E-009 0.31615837935609E-011 -.83376407754392E-012 0.24068247185656E-010 0.15246465824450E-042 -.15246463383273E-042 -.12205884176683E-049 0.00000000000000E+000 0.84483703761744E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.48053671729332E+000 -.43415524083602E-011 -.11129357855638E-011 -.23408263295964E-011 -.28650761602499E-008 -.29997717710458E-009 0.28368807886007E-008 0.27168163880049E-009 -.76089158508061E-015 -.48095837157748E-016 -.97638903766221E-009 -.16872509554775E-008 0.19232335778498E-009 0.58731363822986E-010 -.48130173316577E-013 0.31873902686711E-008 -.84490196619640E-009 0.45262582613992E-011 -.10908378663761E-011 0.31637533713871E-010 0.37107169094955E-042 -.37107166281722E-042 -.14066163295583E-049 0.00000000000000E+000 0.11194933323466E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
