[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.19020631024103E-001 -.15649619001421E+003 0.10000000000000E+001 0.91790339891573E+002 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.66623427344743E-023
   2 -.49874592743762E+000 0.12903996443480E-005 0.40062562934302E-015 0.50583185458030E-011 0.22643983873588E+000 0.39271209947031E-009 0.21571277154522E-003 0.49898878576453E-006 0.79885074566586E-016 0.40633866569860E-017 0.39004847304271E-008 0.33956402078758E-001 0.38903943073532E-004 0.51622407127672E-004 0.80493813884373E-014 0.16107721645636E-005 0.24833472108102E-008 0.68138602863181E-006 0.22482477180896E-011 0.80579511835480E-006 -.35306559183958E-024 0.13155431699194E-009 0.73929262580646E+000 -.35442165165814E-021 0.30305823728450E+003 0.18893779433706E-001 -.15621386144416E+003 0.10000000000000E+001 0.91790339891573E+002 0.10000000000000E+006 0.11148095778303E-002 0.28090628695989E+002 0.10000000000000E+001 0.10000000000000E+001 0.30305823728450E+003 0.12944720691994E-003 0.66623427344743E-023
   3 -.49752070478102E+000 0.25810951788335E-005 0.15215148105327E-014 0.10295020168152E-010 0.22627254005024E+000 0.81783620414281E-009 0.44339528195891E-003 0.10321955344432E-005 0.32844259974523E-015 0.17359375663973E-016 0.80235760732751E-008 0.33826644650883E-001 0.80512342321420E-004 0.10847557681659E-003 0.34989263478073E-013 0.33858023192272E-005 0.54060486404512E-008 0.14303507144174E-005 0.49620112650737E-011 0.17013392210816E-005 -.48452440837509E-024 0.27234566066605E-009 0.73925828677971E+000 -.74379328917348E-021 0.30630555276255E+003 0.18772257018230E-001 -.15592873905371E+003 0.99999999999999E+000 0.91802293453323E+002 0.10000000000000E+006 0.11029398717395E-002 0.28089330101170E+002 0.10000000000000E+001 0.10000000000000E+001 0.30630555276255E+003 0.32929298759780E-003 0.77595414322213E-023
   4 -.49634554179233E+000 0.38473496895537E-005 0.36636159451802E-014 0.15627001545153E-010 0.22609317654560E+000 0.12786992473397E-008 0.67827466122561E-003 0.15887642823396E-005 0.77029310740910E-015 0.41445711700453E-016 0.12282942378579E-007 0.33695263343815E-001 0.12399059043651E-003 0.16955189059507E-003 0.85308455033613E-013 0.52934491845265E-005 0.88678970733477E-008 0.22335148964534E-005 0.82981352287510E-011 0.26718526711557E-005 -.18753362873546E-024 0.41955229305031E-009 0.73922408516449E+000 -.11412723672140E-020 0.30967524105514E+003 0.18657096736792E-001 -.15564707439651E+003 0.99999999999999E+000 0.91825327475483E+002 0.10000000000000E+006 0.10908853094380E-002 0.28087963541761E+002 0.10000000000000E+001 0.10000000000000E+001 0.30967524105514E+003 0.60812317832126E-003 0.88301202075500E-023
   5 -.49522142863303E+000 0.50849368615008E-005 0.71343187880266E-014 0.21060299393878E-010 0.22590290220208E+000 0.17787205159317E-008 0.91873615317993E-003 0.21649581793979E-005 0.14288121456297E-014 0.78012804601020E-016 0.16662811807555E-007 0.33563117102567E-001 0.16905527089472E-003 0.23451675555384E-003 0.16388007178657E-012 0.73230220688654E-005 0.12963273143826E-007 0.30864418756551E-005 0.12415537828976E-010 0.37127850984078E-005 0.59784184349477E-024 0.57221316718797E-009 0.73919026836097E+000 -.15334368599364E-020 0.31314469237590E+003 0.18547982584820E-001 -.15537055334760E+003 0.99999999999998E+000 0.91858363368660E+002 0.10000000000000E+006 0.10787442296261E-002 0.28086538339391E+002 0.10000000000000E+001 0.10000000000000E+001 0.31314469237590E+003 0.97357193994103E-003 0.10259203429701E-022
   6 -.49414325492816E+000 0.62965241877960E-005 0.12303818783297E-013 0.26639093107878E-010 0.22570197404202E+000 0.23204681214171E-008 0.11644403697862E-002 0.27600087235118E-005 0.23310532260843E-014 0.12903249411177E-015 0.21180356547592E-007 0.33430326354108E-001 0.21565252363236E-003 0.30333578978214E-003 0.27619474799422E-012 0.94731838664389E-005 0.17779547925513E-007 0.39886678003825E-005 0.17472521216250E-010 0.48242507796482E-005 0.22601670450119E-023 0.73014344341923E-009 0.73915688623039E+000 -.19587015789007E-020 0.31670933541589E+003 0.18444298248645E-001 -.15509919919791E+003 0.99999999999998E+000 0.91900493294947E+002 0.10000000000000E+006 0.10665464326137E-002 0.28085056860511E+002 0.10000000000000E+001 0.10000000000000E+001 0.31670933541589E+003 0.14334382358035E-002 0.11578711556189E-022
   7 -.49310577027902E+000 0.74854553857144E-005 0.19616090541015E-013 0.32419628057292E-010 0.22549046648942E+000 0.29054405608176E-008 0.14152861338734E-002 0.33737247265343E-005 0.35077633544829E-014 0.19677106329864E-015 0.25864382302657E-007 0.33296881285160E-001 0.26377243881035E-003 0.37603347796549E-003 0.42828241580504E-012 0.11744420178009E-004 0.23395275598095E-007 0.49405113456828E-005 0.23624541129840E-010 0.60072880700362E-005 0.54135839449650E-023 0.89330709180593E-009 0.73912395566017E+000 -.23654036583695E-020 0.32036798494628E+003 0.18345490884109E-001 -.15483276230502E+003 0.99999999999997E+000 0.91950966531918E+002 0.10000000000000E+006 0.10543086266015E-002 0.28083520209108E+002 0.10000000000000E+001 0.10000000000000E+001 0.32036798494628E+003 0.19956001350766E-002 0.13013799624291E-022
   8 -.49210482750810E+000 0.86542745824464E-005 0.29595618179607E-013 0.38462405729202E-010 0.22526850899503E+000 0.35344138948900E-008 0.16711076159350E-002 0.40057632823919E-005 0.49933990760182E-014 0.28380281311230E-015 0.30748116746861E-007 0.33162808782570E-001 0.31339248002961E-003 0.45261251465488E-003 0.62661763484018E-012 0.14136519456811E-004 0.29880508345114E-007 0.59420137035646E-005 0.31023857499077E-010 0.72625710213300E-005 0.92002722782771E-023 0.10616252691670E-008 0.73909150317492E+000 -.28129822653984E-020 0.32411847922006E+003 0.18251094720863E-001 -.15457107366047E+003 0.99999999999997E+000 0.92009124986354E+002 0.10000000000000E+006 0.10420498240728E-002 0.28081929986038E+002 0.10000000000000E+001 0.10000000000000E+001 0.32411847922006E+003 0.26678844517712E-002 0.14212270877502E-022
   9 -.49113668306038E+000 0.98054256210667E-005 0.42865721871852E-013 0.44834711770466E-010 0.22503618008763E+000 0.42083050402653E-008 0.19318018576569E-002 0.46559367332967E-005 0.68279562616221E-014 0.39313005151349E-015 0.35870481834999E-007 0.33028103850565E-001 0.36450182525399E-003 0.53309051701806E-003 0.87825666693894E-012 0.16649720060327E-004 0.37302905345600E-007 0.69934190379744E-005 0.39826264185488E-010 0.85910062275267E-005 0.22382327321148E-021 0.12350588406879E-008 0.73905954765186E+000 -.32105394038901E-020 0.32795953666250E+003 0.18160689638223E-001 -.15431390732780E+003 0.99999999999996E+000 0.92074407147468E+002 0.10000000000000E+006 0.10297851163140E-002 0.28080287491882E+002 0.10000000000000E+001 0.10000000000000E+001 0.32795953666250E+003 0.34586154107700E-002 0.15149342544085E-022
  10 -.49019788631018E+000 0.10941329142661E-004 0.60171969341099E-013 0.51611183229533E-010 0.22479348958380E+000 0.49285590426371E-008 0.21973412472632E-002 0.53242480999254E-005 0.90589375671086E-014 0.52831962913263E-015 0.41275832506734E-007 0.32892725057776E-001 0.41710441669099E-003 0.61750683648366E-003 0.11910142074246E-011 0.19284922280763E-004 0.45731177204860E-007 0.80952618636854E-005 0.50196317294102E-010 0.99938562481116E-005 0.42123566143442E-021 0.14136188018707E-008 0.73902809978810E+000 -.36116067550951E-020 0.33189096188172E+003 0.18073917637440E-001 -.15406097874857E+003 0.99999999999996E+000 0.92146342307925E+002 0.10000000000000E+006 0.10175253793465E-002 0.28078593607957E+002 0.10000000000000E+001 0.10000000000000E+001 0.33189096188172E+003 0.43770198800751E-002 0.16789627305561E-022
  11 -.48928576899356E+000 0.12063732785095E-004 0.82397417039754E-013 0.58870197108245E-010 0.22454052493312E+000 0.56968815624571E-008 0.24676113913160E-002 0.60104834284975E-005 0.11741807262354E-013 0.69355436541163E-015 0.47010402538087E-007 0.32756677511633E-001 0.47118702964608E-003 0.70587207608342E-003 0.15734337896994E-011 0.22042111682433E-004 0.55231684853407E-007 0.92477074135877E-005 0.62304832129802E-010 0.11471905113813E-004 0.62440167279417E-021 0.15972579073816E-008 0.73899718145871E+000 -.40363720804466E-020 0.33591125244961E+003 0.17990477802322E-001 -.15381210181747E+003 0.99999999999995E+000 0.92224495627423E+002 0.10000000000000E+006 0.10052848822818E-002 0.28076849812544E+002 0.10000000000000E+001 0.10000000000000E+001 0.33591125244961E+003 0.54329285996518E-002 0.18110623865266E-022
  12 -.48839790501292E+000 0.13174303202426E-004 0.11059675410336E-012 0.66697426964545E-010 0.22427734247157E+000 0.65156155108303E-008 0.27425342082978E-002 0.67145168293023E-005 0.14942556790711E-013 0.89381740075563E-015 0.53124538858141E-007 0.32619948818897E-001 0.52674332881749E-003 0.79820592201980E-003 0.20350502939336E-011 0.24921540419647E-004 0.65872671402085E-007 0.10451045692699E-004 0.76335902101124E-010 0.13026082261545E-004 0.11171119918733E-020 0.17859522959572E-008 0.73896681031802E+000 -.44563972920483E-020 0.34001941090587E+003 0.17910101717273E-001 -.15356706574991E+003 0.99999999999994E+000 0.92308488594249E+002 0.10000000000000E+006 0.99307549887740E-003 0.28075057398409E+002 0.10000000000000E+001 0.10000000000000E+001 0.34001941090587E+003 0.66373171946953E-002 0.19086552740367E-022
