[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46248856085055E+000 -.32544349421962E-040 0.56612960187502E-039 -.28771394913946E-031 -.15128958162469E-037 0.28771394913946E-031 0.00000000000000E+000 0.15128958162469E-037 0.00000000000000E+000 0.00000000000000E+000 0.28771410543945E-031 -.28771410543945E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.69381875409822E-067 0.69381875409822E-067 -.69381875409822E-067 0.00000000000000E+000 -.33639259837712E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.42502390683235E+000 -.20745572149085E-034 0.20746105824838E-034 -.63005973109811E-027 -.10147662895170E-029 0.63107449737250E-027 0.00000000000000E+000 0.15128957525811E-037 0.79873332815863E-057 0.24822665560106E-055 0.62904494409382E-027 -.63005971036820E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.10147662743856E-029 0.25113299906209E-041 0.00000000000000E+000 0.22357469408413E-052 0.39123919983153E-044 0.15193814897341E-062 0.15193814897341E-062 -.15193814897341E-062 0.00000000000000E+000 -.71471916369612E-023 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.38770208558874E+000 -.13590523981191E-029 0.13590526712717E-029 -.21075884219413E-023 -.91382691612457E-027 0.21085022488572E-023 0.00000000000000E+000 0.15128949265320E-037 0.64773431286115E-051 0.20130024674393E-049 0.21066732359723E-023 -.21075870628887E-023 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.91382691637980E-027 0.22615259357764E-038 0.00000000000000E+000 0.18130866460532E-046 0.31727682163484E-038 0.50824219501568E-059 0.50824219501568E-059 -.50824219501568E-059 0.00000000000000E+000 -.24443944104152E-019 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.35080284283056E+000 -.22555064132712E-025 0.22556736588786E-025 -.15407615105112E-020 -.76111682481101E-023 -.10454509058076E-020 0.25938235847427E-020 -.18500732739536E-029 0.11145723305037E-038 0.48381385546083E-033 0.41269513649612E-020 -.41345625371723E-020 -.20066095961224E-032 0.20066095961224E-032 0.16120541037612E-052 0.76111712633198E-023 0.50707003456250E-030 0.00000000000000E+000 0.12577497464995E-038 0.22009730642688E-030 0.37155037134002E-056 0.37155015119229E-056 -.37155026126616E-056 0.00000000000000E+000 0.13838083023738E-015 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.31503175351547E+000 -.18852594676104E-021 0.19033511719269E-021 -.30365189174403E-018 -.41706965334184E-019 -.47756645135821E-017 0.51210927698985E-017 -.71216811755387E-022 0.12061640361725E-031 0.52353797113852E-026 0.53827520316970E-017 -.54245452402974E-017 -.19593821436013E-025 0.19593821436013E-025 0.41878609092604E-027 0.41717846889843E-019 0.62132816993717E-022 -.31666475078618E-027 0.82534940460113E-031 0.66119362658934E-023 0.73816337006258E-054 0.72621052623755E-054 -.73218694815007E-054 0.00000000000000E+000 0.31100760555718E-012 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.28214615889822E+000 -.52399128828092E-018 0.57264040199766E-018 -.17476758314323E-016 -.16341975020858E-016 -.27236998092970E-014 0.27809551723945E-014 -.23486089910993E-016 0.27944870309860E-026 0.12129455839488E-020 0.27541223196180E-014 -.27964023997699E-014 -.56677231400236E-020 0.56677231400236E-020 0.14208140536838E-020 0.17843494598162E-016 0.22026941945122E-016 -.42485740208937E-021 0.41768001830050E-023 0.12039256036805E-017 0.34835823619501E-051 -.26563007855457E-051 -.41364078820217E-052 0.00000000000000E+000 0.17265600116923E-009 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.25685804408764E+000 -.22001206850981E-015 -.98208675616016E-017 -.49988125380293E-015 -.94957633489936E-013 -.30642860201702E-012 0.36451977443874E-012 0.37296538094622E-013 -.94257859483785E-020 -.47537623589654E-021 0.29884162105981E-012 -.36098609722843E-012 -.38347059244757E-016 0.42085345686044E-016 0.32827968893198E-016 0.98393798247974E-013 -.40741550226283E-013 0.20025444955268E-017 -.31215108437167E-017 0.22289548627281E-014 0.27589670801886E-048 -.27473477945035E-048 -.58096428425503E-051 0.00000000000000E+000 0.40578030176773E-007 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.24229836525792E+000 -.89853520544157E-014 -.31403498007147E-015 -.89621457720734E-014 -.41620880783552E-011 -.51132238873184E-011 0.81492869503606E-011 0.11269064982595E-011 -.55880165798563E-018 -.28742869477118E-019 0.46259498860296E-011 -.78623090900194E-011 0.31603229857216E-014 0.72954441271391E-014 -.43832240924555E-017 0.44000073844366E-011 -.13744919695312E-011 0.29132022585635E-015 -.28528968026324E-015 0.10019046582445E-012 0.98989589857882E-047 -.98943921382650E-047 -.22834237616047E-050 0.00000000000000E+000 0.14056629248868E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.23461876274498E+000 -.61867059016328E-013 -.27038947635651E-014 -.45573694150249E-013 -.27296052592535E-010 -.21337849929505E-010 0.42344573737600E-010 0.62301105475115E-011 -.54191874510396E-017 -.28182020427053E-018 0.17104697045439E-010 -.39442093550390E-010 0.88560925193507E-013 0.10062277367800E-012 -.63709226597843E-016 0.29439968245811E-010 -.85589770330321E-011 0.44045211274693E-014 -.33187351998173E-014 0.63255971583942E-012 0.68316693789641E-046 -.68307684659683E-046 -.45045649788674E-050 0.00000000000000E+000 0.89962526705067E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  11 -.22990701826685E+000 -.18761743893448E-012 -.10505785414378E-013 -.12148872635177E-012 -.80685489621593E-010 -.45745787653300E-010 0.11033861920102E-009 0.15751225486303E-010 -.20513311195309E-016 -.10805101464439E-017 0.30168181846692E-010 -.98794743497674E-010 0.54725352764284E-012 0.45171336099029E-012 -.31080749042749E-015 0.88477363989975E-010 -.24530547982900E-010 0.21114178453954E-013 -.13657729885801E-013 0.18330991297250E-011 0.24480521307101E-045 -.24479172414541E-045 -.67444628038555E-050 0.00000000000000E+000 0.26912667612361E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  12 -.22647719228747E+000 -.40544076441837E-012 -.27256723258973E-013 -.24451552119461E-012 -.17132555858667E-009 -.74803105073887E-010 0.21636357728657E-009 0.28715604791467E-010 -.50162721548377E-016 -.26790670620547E-017 0.35500353849918E-010 -.18587580302095E-009 0.18795610260113E-011 0.12713979586710E-011 -.91375498654764E-015 0.19038585900153E-009 -.50903351290979E-010 0.62268373400374E-013 -.35679332946967E-013 0.38448854958319E-011 0.67481591663742E-045 -.67479790964128E-045 -.90034980709116E-050 0.00000000000000E+000 0.58418805581266E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
