[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.14412551600266E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.11287155730913E+001 -.15649619001421E+003 0.10000000000000E+001 0.21221696044966E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.33900792012082E-036
   2 -.46570589823725E+000 -.11389111593441E-037 -.64696530468904E-041 -.39860424341996E-037 0.22659191879081E+000 0.58827734188060E-037 -.23041047611768E-031 0.35519243042661E-036 -.58351958885649E-040 -.56215577341308E-040 0.22597068844206E-035 0.34081758152042E-001 -.24283298496217E-038 -.90146043430551E-039 -.57813053342027E-040 -.54743161600930E-039 -.37630983343445E-039 -.57226524198724E-039 -.36435180895818E-039 -.22328092147246E-035 -.46463668413353E-039 -.48192007573577E-039 0.73932632305714E+000 -.47013706653941E-039 0.30000000000000E+003 0.10467514944903E+001 -.15649619001421E+003 0.10000000000000E+001 0.21221696044966E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.10554306722145E-032 0.33900792012082E-036
   3 -.43141181484529E+000 -.25668777108570E-037 -.15273972263135E-040 -.84870268802007E-037 0.22659191879081E+000 0.98862053823883E-037 -.96949216164267E-031 0.65908741108926E-036 -.66718547509508E-040 -.56310380027137E-040 0.47088427241354E-035 0.34081758152042E-001 -.16491849205771E-037 -.38722782399201E-038 -.64352137043105E-040 -.36794424679391E-038 -.22034001819602E-038 -.38118374621737E-038 -.21098696963768E-038 -.46424430909705E-035 -.29286542116886E-038 -.30769843559779E-038 0.73932632305714E+000 -.29758583084575E-038 0.30000000000000E+003 0.96478754467089E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696044981E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.79710176788147E-033 0.00000000000000E+000
   4 -.39711782084798E+000 -.48204601384836E-037 -.43791797448506E-040 -.14090351481915E-036 0.22659191879081E+000 0.11396789201696E-036 -.21964604566891E-030 0.71086830868241E-036 -.93166886618986E-040 -.56613104527107E-040 0.73626187980159E-035 0.34081758152042E-001 -.71316043884046E-037 -.14138600985731E-037 -.85017248827296E-040 -.16331857842019E-037 -.89242512297312E-038 -.16841684658117E-037 -.84860489766337E-038 -.72638045420439E-035 -.12494447262455E-037 -.13258424849599E-037 0.73932632305714E+000 -.12737575633998E-037 0.30000000000000E+003 0.88282419910255E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696045046E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.14985479134872E-032 0.00000000000000E+000
   5 -.36282424309832E+000 -.90520367039778E-037 -.10937940509292E-039 -.22034589439826E-036 0.22659191879081E+000 0.89578432535806E-037 -.24692876576719E-030 0.66564443957410E-037 -.15406543484880E-039 -.57308324223184E-040 0.10227433591046E-034 0.34081758152042E-001 -.23053557444984E-036 -.43046118390323E-037 -.13257925580566E-039 -.54426993077140E-037 -.27133689734955E-037 -.56029010285028E-037 -.25621741026613E-037 -.10146137476671E-034 -.40160189925996E-037 -.43093390523360E-037 0.73932632305714E+000 -.41093654880702E-037 0.30000000000000E+003 0.80086316281064E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696045232E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.37611708285340E-033 0.33900792012082E-036
   6 -.32853218152228E+000 -.16516108864158E-036 -.20366465014588E-039 -.33711515014117E-036 0.22659191879081E+000 0.18398053238984E-037 -.26422862852556E-030 -.17613403143556E-035 -.24146002545040E-039 -.58304255623353E-040 0.13311381757311E-034 0.34081758152042E-001 -.56307307603014E-036 -.10290758240129E-036 -.20086383722427E-039 -.13798426631122E-036 -.61152139246389E-037 -.14197783114475E-036 -.57221080707197E-037 -.13351180361705E-034 -.97563746606341E-037 -.10631040983779E-036 0.73932632305714E+000 -.10034729659030E-036 0.30000000000000E+003 0.71890877923549E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696045600E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.29071432773342E-032 0.00000000000000E+000
   7 -.29424417081947E+000 -.25927827776576E-036 -.23711342635504E-039 -.47987375139288E-036 0.22659191879081E+000 -.50739181433931E-037 -.32287626212595E-030 -.42607867380838E-035 -.27247982655677E-039 -.58658306418199E-040 0.16692738198404E-034 0.34081758152042E-001 -.99551777516442E-036 -.18056366525533E-036 -.22508497134718E-039 -.25689999430837E-036 -.94625201438555E-037 -.26429828492575E-036 -.87229745998403E-037 -.16931921140302E-034 -.17093173720955E-036 -.19102544532807E-036 0.73932632305714E+000 -.17732638724045E-036 0.30000000000000E+003 0.63696910142959E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696046009E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37521181110464E-032 0.33900792012082E-036
   8 -.25996441514804E+000 -.29879702298086E-036 -.58872650921105E-040 -.57465850931407E-036 0.22659191879081E+000 0.21202404369054E-037 -.35380697498016E-030 -.44771977336087E-035 -.10703343997802E-039 -.56766278293382E-040 0.20643718683109E-034 0.34081758152042E-001 -.11093689487378E-035 -.20151117703383E-036 -.95848751296366E-040 -.31480083522896E-036 -.75600220965672E-037 -.32366236654416E-036 -.66825440639167E-037 -.20904994271441E-034 -.18666632683107E-036 -.22074044830845E-036 0.73932632305714E+000 -.19751012543348E-036 0.30000000000000E+003 0.55506209355725E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696045926E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.27672556345854E-032 0.00000000000000E+000
   9 -.22570374290212E+000 -.66108591344903E-037 0.27101890709761E-039 -.53849182426187E-036 0.22659191879081E+000 0.30157084241601E-036 -.37422714997807E-030 0.88439142500840E-036 0.19903693057983E-039 -.53272467209279E-040 0.25565024912494E-034 0.34081758152042E-001 -.44782126571853E-036 -.84458812424231E-037 0.14322608662283E-039 -.18127113943716E-036 0.26521336244625E-037 -.18545954815717E-036 0.30098293715648E-037 -.25316417821400E-034 -.66912353838537E-037 -.10672565605771E-036 0.73932632305714E+000 -.79582597745577E-037 0.30000000000000E+003 0.47327806970766E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696044929E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.47128476926854E-030 0.47647566563060E-029
  10 -.19152690122428E+000 -.24812590621634E-027 0.15092297120522E-039 -.55381375654187E-036 0.22659191879081E+000 0.37622559787755E-036 -.41605257247044E-030 0.48613060282524E-035 0.87390565009837E-040 -.54555020742399E-040 0.31276029011374E-034 0.34081758152042E-001 -.14527683148566E-037 -.83784924743500E-038 0.56023591281063E-040 -.62693895481204E-037 0.61194619311471E-037 -.61999200367503E-037 0.59159260017019E-037 -.30513926444767E-034 0.98656258023033E-038 -.28955806742170E-037 0.73932632305714E+000 -.24889638487801E-038 0.30000000000000E+003 0.39206984045871E+000 -.15649619001421E+003 0.10000000000000E+001 0.21221696044451E+004 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 0.26399837100444E-030 0.46988969096483E-029
