[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  11 -.22990701826685E+000 0.10135765657227E-004 0.10052492001498E-015 0.59070047617845E-011 0.22659806734068E+000 0.12653498498271E-009 0.24724747216903E-003 0.38064999943679E-006 0.21639950790835E-016 0.11401387676637E-017 0.34007935249502E-008 0.33856886301937E-001 0.28947870168404E-004 0.17820628484951E-004 0.81808247741835E-015 0.50612830468282E-006 0.28859720428260E-009 0.22675156197144E-006 0.56224153664629E-013 0.19627359928899E-006 -.80799117631327E-021 0.90396830466715E-010 0.73923958090515E+000 0.21535490758521E-023 0.30297593689263E+003 0.27415345811203E-001 -.15591463510934E+003 0.10000000000000E+001 0.21214562979195E+003 0.10000000000000E+006 0.11150564646491E-002 0.28089219517713E+002 0.10000000000000E+001 0.10000000000000E+001 0.30297593689263E+003 0.26912667612361E-004 0.15075731219799E-026
  12 -.22647719228747E+000 0.11527463068640E-004 0.26851330603108E-015 0.79389833676290E-011 0.22657324386218E+000 0.23458770024453E-009 0.35942448558549E-003 0.57915396203439E-006 0.58054995623824E-016 0.30766482693060E-017 0.49556667055446E-008 0.33769170866299E-001 0.44090290930020E-004 0.30678941000336E-004 0.26088581259340E-014 0.87413591546031E-006 0.62505100484336E-009 0.38670223261147E-006 0.15968271991794E-012 0.34973353298228E-006 -.11214742102417E-020 0.13811483411521E-009 0.73920966840377E+000 0.37528778804599E-023 0.30441509576242E+003 0.26687238361016E-001 -.15567434310005E+003 0.10000000000000E+001 0.21234818647490E+003 0.10000000000000E+006 0.11097703124545E-002 0.28088850261607E+002 0.10000000000000E+001 0.10000000000000E+001 0.30441509576242E+003 0.58418805581266E-004 0.42691692562378E-026
  13 -.22372765379656E+000 0.12756845550144E-004 0.58069559613533E-015 0.10064685895427E-010 0.22653639853453E+000 0.37519915400246E-009 0.48103344626921E-003 0.80320693206941E-006 0.12359585866819E-015 0.65915689440321E-017 0.66464998182804E-008 0.33678528290216E-001 0.61202101385041E-004 0.46836735323123E-004 0.63663481370504E-014 0.13376480311602E-005 0.11395667735328E-008 0.58608338606125E-006 0.35641331448832E-012 0.54848049274345E-006 -.14496653749580E-020 0.19218297598933E-009 0.73917996026401E+000 0.52757234879907E-023 0.30600376002520E+003 0.26092412649768E-001 -.15542691135678E+003 0.10000000000000E+001 0.21257620362413E+003 0.10000000000000E+006 0.11039928860573E-002 0.28088446031475E+002 0.10000000000000E+001 0.10000000000000E+001 0.30600376002520E+003 0.10728117951524E-003 0.53817024373265E-026
  14 -.22140799951948E+000 0.13878826059354E-004 0.11004597567699E-014 0.12313784628529E-010 0.22648799136562E+000 0.54816965020378E-009 0.61138680933700E-003 0.10513288956803E-005 0.22831508460259E-015 0.12258943846015E-016 0.84718749116263E-008 0.33585248586195E-001 0.80172698553647E-004 0.66334526747758E-004 0.13165826697111E-013 0.18978733574577E-005 0.18677894007819E-008 0.82514818782705E-006 0.68575725758432E-012 0.79422046837907E-006 -.17926805534855E-020 0.25225055873770E-009 0.73915040746348E+000 0.84562343234948E-023 0.30773209330749E+003 0.25585556417415E-001 -.15517459483911E+003 0.10000000000000E+001 0.21282793928176E+003 0.10000000000000E+006 0.10977747840637E-002 0.28087993566679E+002 0.10000000000000E+001 0.10000000000000E+001 0.30773209330749E+003 0.17746989179358E-003 0.50369594937477E-026
  15 -.21938882118319E+000 0.14922788996255E-004 0.19036416367310E-014 0.14709256331544E-010 0.22642839395032E+000 0.75307695198753E-009 0.74978619741740E-003 0.13221185681181E-005 0.38297214185612E-015 0.20710212297275E-016 0.10432749551937E-007 0.33489690709020E-001 0.10089742407355E-003 0.89194068529451E-004 0.24306019126487E-013 0.25554316728145E-005 0.28455541924605E-008 0.11039607107279E-005 0.11917556068359E-011 0.10882916581869E-005 -.21500138760228E-020 0.31798592338135E-009 0.73912103069374E+000 0.13982729706186E-022 0.30959053028464E+003 0.25141952690357E-001 -.15491938854149E+003 0.10000000000000E+001 0.21310172549741E+003 0.10000000000000E+006 0.10911652903118E-002 0.28087487096914E+002 0.10000000000000E+001 0.10000000000000E+001 0.30959053028464E+003 0.27306415160958E-003 0.65469781134012E-026
  16 -.21759253277079E+000 0.15907187982457E-004 0.30803277047814E-014 0.17273302418558E-010 0.22635791261318E+000 0.98954302606558E-009 0.89565219260138E-003 0.16144262929237E-005 0.59917126879326E-015 0.32644795399227E-016 0.12533711495641E-007 0.33392149492535E-001 0.12329074903387E-003 0.11543420235853E-003 0.41308843911206E-013 0.33108183327937E-005 0.41094658986551E-008 0.14225835418873E-005 0.19228044217076E-011 0.14318860101244E-005 -.25215409650749E-020 0.38911759519336E-009 0.73909185580706E+000 0.25225371441732E-022 0.31157121570686E+003 0.24746233685527E-001 -.15466283251821E+003 0.10000000000000E+001 0.21339616051940E+003 0.10000000000000E+006 0.10842069227475E-002 0.28086924052711E+002 0.10000000000000E+001 0.10000000000000E+001 0.31157121570686E+003 0.39829206153498E-003 0.82088076506251E-026
  17 -.21596809645776E+000 0.16844859529042E-004 0.47376682985504E-014 0.20029498729414E-010 0.22627678147647E+000 0.12574186205224E-008 0.10485503913565E-002 0.19273974753715E-005 0.88966000871413E-015 0.48849931719296E-016 0.14783064556996E-007 0.33292831647727E-001 0.14728965707124E-003 0.14508161653596E-003 0.65931804762472E-013 0.41647220535627E-005 0.56976428103159E-008 0.17812006325471E-005 0.29317947695728E-011 0.18262171585771E-005 -.29073013495485E-020 0.46544517000691E-009 0.73906289858739E+000 0.38536301124590E-022 0.31366830723206E+003 0.24387994863772E-001 -.15440604062348E+003 0.10000000000000E+001 0.21371015403089E+003 0.10000000000000E+006 0.10769344416125E-002 0.28086303319363E+002 0.10000000000000E+001 0.10000000000000E+001 0.31366830723206E+003 0.55760376812782E-003 0.10004119349418E-025
  18 -.21447946754772E+000 0.17745552247506E-004 0.70042941372885E-014 0.23004488337130E-010 0.22618513461261E+000 0.15569606969841E-008 0.12082191707074E-002 0.22605397356900E-005 0.12688342072750E-014 0.70233047266874E-016 0.17193187550779E-007 0.33191840636339E-001 0.17285888203452E-003 0.17818495805909E-003 0.10020257381440E-012 0.51184374146673E-005 0.76509472757057E-008 0.21802802976201E-005 0.42769738562223E-011 0.22727379464517E-005 -.33074015988154E-020 0.54685627317341E-009 0.73903415721727E+000 0.53908330181327E-022 0.31587837602623E+003 0.24059808653990E-001 -.15414972628960E+003 0.10000000000000E+001 0.21404299079047E+003 0.10000000000000E+006 0.10693737261689E-002 0.28085624250398E+002 0.10000000000000E+001 0.10000000000000E+001 0.31587837602623E+003 0.75580981324170E-003 0.11921911711982E-025
  19 -.21310048832229E+000 0.18616748311488E-004 0.10034899720655E-013 0.26227661349292E-010 0.22608303360897E+000 0.18887936372032E-008 0.13744940922717E-002 0.26135790570560E-005 0.17531563341549E-014 0.97850817034344E-016 0.19779537341631E-007 0.33089229012416E-001 0.19997996203183E-003 0.21480763887695E-003 0.14645236096791E-012 0.61736613148131E-005 0.10013210520238E-007 0.26204817247624E-005 0.60225098468621E-011 0.27730722915546E-005 -.37224173840335E-020 0.63329199250488E-009 0.73900562579549E+000 0.73514476192689E-022 0.31819939669017E+003 0.23756250078121E-001 -.15389438424300E+003 0.10000000000000E+001 0.21439418125411E+003 0.10000000000000E+006 0.10615455782962E-002 0.28084886472843E+002 0.10000000000000E+001 0.10000000000000E+001 0.31819939669017E+003 0.99813144643837E-003 0.13929806993733E-025
  20 -.21181186660288E+000 0.19464155070074E-004 0.14015025867322E-013 0.29730709670342E-010 0.22597050567039E+000 0.22538225127178E-008 0.15472413698901E-002 0.29863209127148E-005 0.23615151503473E-014 0.13293624619852E-015 0.22559757177377E-007 0.32985039209998E-001 0.22864061963163E-003 0.25501681680181E-003 0.20734474276587E-012 0.73321770599706E-005 0.12830920807405E-007 0.31025191018910E-005 0.82387430275618E-011 0.33288802789661E-005 -.41527337165419E-020 0.72471311970441E-009 0.73897730385346E+000 0.92853455955236E-022 0.32062982116760E+003 0.23473271840703E-001 -.15364042026982E+003 0.10000000000000E+001 0.21476332002367E+003 0.10000000000000E+006 0.10534690158117E-002 0.28084089910869E+002 0.10000000000000E+001 0.10000000000000E+001 0.32062982116760E+003 0.12902026458745E-002 0.86682112501523E-026
  21 -.21059898457919E+000 0.20292221240545E-004 0.19167043502687E-013 0.33547975378433E-010 0.22584755615104E+000 0.26532179202675E-008 0.17263448965673E-002 0.33786184941810E-005 0.31156883129998E-014 0.17693300225566E-015 0.25553563091371E-007 0.32879308872292E-001 0.25883233382753E-003 0.29888101223304E-003 0.28591327483652E-012 0.85957864270835E-005 0.16153201462900E-007 0.36271317703765E-005 0.11002665944765E-010 0.39418313417088E-005 -.45994025841026E-020 0.82109239056858E-009 0.73894919591884E+000 0.11333941598595E-021 0.32316838076384E+003 0.23207773354148E-001 -.15338817890203E+003 0.10000000000000E+001 0.21515005304410E+003 0.10000000000000E+006 0.10451619543839E-002 0.28083234708299E+002 0.10000000000000E+001 0.10000000000000E+001 0.32316838076384E+003 0.16381066387770E-002 0.10639707249154E-025
  22 -.20945048053903E+000 0.21104500714847E-004 0.25757387415824E-013 0.37716936046258E-010 0.22571417366558E+000 0.30884156473329E-008 0.19117036059552E-002 0.37903638874020E-005 0.40408860790722E-014 0.23153617435537E-015 0.28782805958238E-007 0.32772070531722E-001 0.29054966956568E-003 0.34646974768369E-003 0.38560670024823E-012 0.99662997136896E-005 0.20031859763347E-007 0.41950791564629E-005 0.14398551792084E-010 0.46136030304849E-005 -.50627401874310E-020 0.92241232971476E-009 0.73892131005497E+000 0.13019245199612E-021 0.32581403652310E+003 0.22957325403321E-001 -.15313795248851E+003 0.10000000000000E+001 0.21555406802221E+003 0.10000000000000E+006 0.10366413693325E-002 0.28082321158585E+002 0.10000000000000E+001 0.10000000000000E+001 0.32581403652310E+003 0.20484255454068E-002 0.20537819627324E-025
  23 -.20835736083182E+000 0.21903871923467E-004 0.34104920322414E-013 0.42278574029330E-010 0.22557033733942E+000 0.35611033687963E-008 0.21032245440887E-002 0.42214705953163E-005 0.51663385260801E-014 0.29873758702894E-015 0.32271474436642E-007 0.32663354338915E-001 0.32378893730524E-003 0.39785200024133E-003 0.51033731203188E-012 0.11445491417018E-004 0.24521298689896E-007 0.48071217825859E-005 0.18518567089197E-010 0.53458618918547E-005 -.55439212177681E-020 0.10286609601825E-008 0.73889365757854E+000 0.15125724734186E-021 0.32856587171469E+003 0.22720008192988E-001 -.15288999476013E+003 0.10000000000000E+001 0.21597507660087E+003 0.10000000000000E+006 0.10279236339525E-002 0.28081349685424E+002 0.10000000000000E+001 0.10000000000000E+001 0.32856587171469E+003 0.25282811412373E-002 0.12498744848120E-025
  24 -.20731254433204E+000 0.22692577476536E-004 0.44589003513177E-013 0.47277004286607E-010 0.22541604595332E+000 0.40731300044550E-008 0.23007886325805E-002 0.46717932623557E-005 0.65257319553372E-014 0.38086404749569E-015 0.36045156961087E-007 0.32553205985278E-001 0.35854199710756E-003 0.45308651359021E-003 0.66450876755484E-012 0.13034821683554E-004 0.29677573492752E-007 0.54639058583474E-005 0.23462635779358E-010 0.61401251606850E-005 -.60439074822553E-020 0.11398119744947E-008 0.73886625668755E+000 0.16964339398662E-021 0.33142258800220E+003 0.22494313980098E-001 -.15264456538124E+003 0.10000000000000E+001 0.21641273610175E+003 0.10000000000000E+006 0.10190260552771E-002 0.28080320988672E+002 0.10000000000000E+001 0.10000000000000E+001 0.33142258800220E+003 0.30852875893388E-002 0.14665535949375E-025
  25 -.20631052828130E+000 0.23472247358750E-004 0.57657083843378E-013 0.52758823684574E-010 0.22525135086258E+000 0.46263925722978E-008 0.25042178843080E-002 0.51410459761151E-005 0.81575067459862E-014 0.48060845388423E-015 0.40130344229125E-007 0.32441702350959E-001 0.39478991785151E-003 0.51221037676542E-003 0.85302081957823E-012 0.14735108820510E-004 0.35556895047584E-007 0.61658283997683E-005 0.29337631257421E-010 0.69975899488684E-005 -.65629433914345E-020 0.12558043901902E-008 0.73883913513457E+000 0.18285912506511E-021 0.33438200761036E+003 0.22278930145751E-001 -.15240196289692E+003 0.10000000000000E+001 0.21686657216407E+003 0.10000000000000E+006 0.10099682339374E-002 0.28079236216562E+002 0.10000000000000E+001 0.10000000000000E+001 0.33438200761036E+003 0.37274420185413E-002 0.15290434930117E-025
  26 -.20534582326057E+000 0.24244978408440E-004 0.73855394935532E-013 0.58780808361245E-010 0.22507614150357E+000 0.52235565890031E-008 0.27135384895117E-002 0.56294104664491E-005 0.10107867964903E-013 0.60123045368305E-015 0.44559894491109E-007 0.32328807729697E-001 0.43254996698158E-003 0.57531640384181E-003 0.10815863350089E-011 0.16548754681401E-004 0.42223309248338E-007 0.69139553347050E-005 0.36266038136094E-010 0.79202583089127E-005 -.71022664590607E-020 0.13766929410262E-008 0.73881229506953E+000 0.19276366528505E-021 0.33744490388382E+003 0.22072704062825E-001 -.15216221754428E+003 0.10000000000000E+001 0.21733656605269E+003 0.10000000000000E+006 0.10007603686874E-002 0.28078095532179E+002 0.10000000000000E+001 0.10000000000000E+001 0.33744490388382E+003 0.44640281308896E-002 0.76296281311494E-026
  27 -.20441421236798E+000 0.25012274742710E-004 0.93830905263772E-013 0.65403473168551E-010 0.22489036722588E+000 0.58673257190278E-008 0.29286978856958E-002 0.61368904965876E-005 0.12429884001083E-013 0.74652320099211E-015 0.49367851545002E-007 0.32214531072848E-001 0.47182578705696E-003 0.64247415164370E-003 0.13565931330317E-011 0.18477471512600E-004 0.49741317307889E-007 0.77090821559775E-005 0.44380076215464E-010 0.89098027707471E-005 -.76628402189906E-020 0.15024887248065E-008 0.73878575176496E+000 0.20278906242714E-021 0.34061090683894E+003 0.21874726737388E-001 -.15192544442257E+003 0.10000000000000E+001 0.21782252678859E+003 0.10000000000000E+006 0.99141599875846E-003 0.28076899575974E+002 0.10000000000000E+001 0.10000000000000E+001 0.34061090683894E+003 0.53048910717027E-002 0.19039597991899E-025
  28 -.20351229868952E+000 0.25775287437591E-004 0.11834941963770E-012 0.72692317195843E-010 0.22469401419619E+000 0.65605100448979E-008 0.31496035475323E-002 0.66633933724291E-005 0.15184581881815E-013 0.92090266157399E-015 0.54590122575716E-007 0.32098901962845E-001 0.51261364196054E-003 0.71373821179062E-003 0.16851802637687E-011 0.20522521673177E-004 0.58176094753349E-007 0.85518336984495E-005 0.53822835919163E-010 0.99676772600912E-005 -.82467104289845E-020 0.16331791140449E-008 0.73875952663800E+000 0.21528457487453E-021 0.34387904096242E+003 0.21684241551140E-001 -.15169178554878E+003 0.10000000000000E+001 0.21832417287118E+003 0.10000000000000E+006 0.98195011793977E-003 0.28075649282117E+002 0.10000000000000E+001 0.10000000000000E+001 0.34387904096242E+003 0.62605267307224E-002 0.19774445050208E-025
  29 -.20263716111872E+000 0.26535023401043E-004 0.14831994398670E-012 0.80719716162026E-010 0.22448706950426E+000 0.73061446253835E-008 0.33761679944388E-002 0.72088331948598E-005 0.18442517030787E-013 0.11295312836486E-014 0.60265540520090E-007 0.31981945778793E-001 0.55491038459180E-003 0.78916123667081E-003 0.20753636381977E-011 0.22685092353827E-004 0.67594592730857E-007 0.94428187291516E-005 0.64750669779911E-010 0.11095305471124E-004 -.88547026857892E-020 0.17687532549912E-008 0.73873364094535E+000 0.23719940236642E-021 0.34724837741536E+003 0.21500595719083E-001 -.15146135760360E+003 0.10000000000000E+001 0.21884123223795E+003 0.10000000000000E+006 0.97237714407850E-003 0.28074345630026E+002 0.10000000000000E+001 0.10000000000000E+001 0.34724837741536E+003 0.73422790941102E-002 0.96745805879272E-026
  30 -.20178627330446E+000 0.27292364758608E-004 0.18481986578303E-012 0.89565657142939E-010 0.22426952276527E+000 0.81074831326121E-008 0.36083069064670E-002 0.77731264052278E-005 0.22285144096829E-013 0.13784344545375E-014 0.66436014770813E-007 0.31863684726884E-001 0.59871310638418E-003 0.86879349035005E-003 0.25361279761561E-011 0.24966282626588E-004 0.78065311372861E-007 0.10382624478148E-004 0.77334405634848E-010 0.12294074227189E-004 -.94869222767391E-020 0.19092009531978E-008 0.73870811584449E+000 0.25792095073132E-021 0.35071800565178E+003 0.21323226376768E-001 -.15123425609567E+003 0.10000000000000E+001 0.21937343790760E+003 0.10000000000000E+006 0.96271098533710E-003 0.28072989646023E+002 0.10000000000000E+001 0.10000000000000E+001 0.35071800565178E+003 0.85623974565963E-002 0.10396367460110E-025
  31 -.20095747326038E+000 0.28048053202359E-004 0.22912218817680E-012 0.99318125538968E-010 0.22404137732768E+000 0.89679547993126E-008 0.38459275464305E-002 0.83561632535942E-005 0.26806152144064E-013 0.16746192780203E-014 0.73146400069661E-007 0.31744143672390E-001 0.64401691282481E-003 0.95267882427056E-003 0.30775009848496E-011 0.27366988219498E-004 0.89657534992356E-007 0.11371769057378E-004 0.91760011856735E-010 0.13565272116665E-004 -.10146461049973E-019 0.20545055457370E-008 0.73868297344975E+000 0.28101367152980E-021 0.35428685862232E+003 0.21151650316900E-001 -.15101056789530E+003 0.10000000000000E+001 0.21992050120776E+003 0.10000000000000E+006 0.95296549702820E-003 0.28071582464962E+002 0.10000000000000E+001 0.10000000000000E+001 0.35428685862232E+003 0.99340337962289E-002 0.11122944404557E-025
