[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 -.36056993315523E-158 -.15128958194788E-037 0.36056993315523E-158 -.89423698588497E-180 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.86951009044696E-194 0.86951009044696E-194 -.86951009044696E-194 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46258870217216E+000 -.24961728374804E-040 0.55854698083142E-039 -.17920916763880E-031 -.14695873369476E-035 0.93862283560804E-033 0.16983748381804E-031 0.15133804784722E-037 -.48007989349873E-041 0.14243498783642E-046 0.34903226334534E-031 -.34904680783265E-031 0.48466188833017E-041 0.18342831614837E-067 -.45834472269367E-043 0.14544487313749E-035 0.35994503227115E-047 -.24795961297192E-064 0.45929045996969E-064 0.80372436965644E-056 0.43216076869074E-067 0.43216076869074E-067 -.43216076869074E-067 0.00000000000000E+000 0.80404948342499E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.42521553437245E+000 -.19000267952070E-034 -.18398646234097E-033 -.45841103698294E-027 -.42372209382169E-031 0.56821901384056E-029 0.45277101605131E-027 0.20300260299189E-033 -.21215517268941E-040 -.28734802606039E-039 0.91113986484318E-027 -.91118203404965E-027 0.25810421606094E-039 0.65392104774447E-062 0.12162015736315E-041 0.42169206518188E-031 0.10435978796365E-042 -.19738139295380E-059 0.38608368775749E-055 0.67561793394978E-047 -.90519259278449E-042 0.90519259278449E-042 -.11054527237581E-062 0.00000000000000E+000 0.21662257387577E-022 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.38796103198338E+000 -.14081646566477E-029 -.22876265345236E-029 -.16249450593255E-023 -.19837726260147E-027 -.27879532071156E-024 0.19039350615084E-023 0.36957912605872E-029 -.47505011004341E-039 -.53213565583268E-038 0.35286840311979E-023 -.35288787126693E-023 0.48699037728070E-038 0.30696680111426E-044 0.22103052857885E-040 0.19468147136362E-027 -.70569498933328E-038 -.54941274858392E-048 0.82288643038083E-048 0.14399906813246E-039 -.21648565252345E-037 0.21648565252345E-037 -.39185339615090E-059 0.00000000000000E+000 0.94634888646027E-019 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.35106051034557E+000 -.21619890502151E-025 -.17188591671488E-025 -.12607832304631E-020 -.51501657060964E-023 -.22574356518853E-020 0.35233302385671E-020 0.38808560725148E-025 -.45551622738933E-034 -.21891697865236E-035 0.47789804892964E-020 -.47840918475659E-020 -.63558079851938E-033 0.10487024488921E-032 0.14090478293795E-037 0.51113578698642E-023 0.20072664630735E-030 0.48235356170259E-049 0.56723602568610E-039 0.99262279733372E-031 -.61330258214585E-034 0.61330258214585E-034 0.70315257949367E-049 0.00000000000000E+000 0.19657718076329E-015 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.31511754996168E+000 -.17181969941001E-021 -.65479393753123E-022 -.26685620480958E-018 -.33289198865714E-019 -.47051935781307E-017 0.50049920718482E-017 0.34564910785689E-021 -.13328334251259E-027 -.67651936103713E-029 0.52387164073249E-017 -.52716694324349E-017 -.10016949716151E-025 0.13686496521400E-025 0.14681611274792E-029 0.33057652862781E-019 -.11285961245096E-021 -.14419305307753E-027 0.36916811904723E-031 0.41143084938765E-023 -.34069801726822E-031 0.34069801724080E-031 0.13711454246189E-041 0.00000000000000E+000 0.30266837814441E-012 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.28158333020386E+000 -.56874183974930E-018 -.70509943544357E-019 -.17052933307466E-016 -.81481352952132E-016 -.30152904002050E-014 0.30689863548851E-014 0.44791729099819E-016 -.94123397526596E-023 -.46710988411353E-024 0.30451842481384E-014 -.30841031085314E-014 -.51216158330180E-020 0.58220041036082E-020 0.16762855322168E-020 0.82157087361267E-016 -.45429059707150E-016 0.76771229472416E-021 -.11301318289532E-020 0.10945953918201E-017 -.45153935312606E-029 0.45153931137639E-029 0.20874831138494E-036 0.00000000000000E+000 0.19681137652863E-009 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.25502925685076E+000 -.29941388244110E-015 -.15165168945039E-016 -.60279546856853E-015 -.12756315674607E-012 -.39737647756080E-012 0.47536922200329E-012 0.50073646703681E-013 -.15026773665574E-019 -.67864305174312E-021 0.38694852692080E-012 -.47042733752080E-012 -.65080708522428E-017 0.63821415176612E-016 -.61864025865236E-019 0.13222055610885E-012 -.54752557893459E-013 0.33834239163508E-017 -.48408613619512E-017 0.29782457423107E-014 -.12530965714895E-027 0.12530875732202E-027 0.44991346369920E-033 0.00000000000000E+000 0.53698406545404E-007 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.23966671833226E+000 -.14239022422761E-013 -.54278753308333E-015 -.13293881067599E-013 -.65715449653924E-011 -.71584502256830E-011 0.12050505811612E-010 0.16778648476479E-011 -.98768620902114E-018 -.45106300772972E-019 0.63396849912491E-011 -.11552006757834E-010 0.73203704280599E-014 0.13731583915287E-013 -.86410412426262E-017 0.69756548403427E-011 -.21018312069326E-011 0.56108530738766E-015 -.51590413624570E-015 0.15868274516162E-012 -.75018238635192E-027 0.75013551962867E-027 0.23433361622636E-031 0.00000000000000E+000 0.21961376809192E-005 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.23176581508290E+000 -.10095823893931E-012 -.48655876751437E-014 -.70621106012304E-013 -.44167477241526E-010 -.29822078316859E-010 0.64556644174045E-010 0.93011521455444E-011 -.96853374430813E-017 -.47361251518593E-018 0.22289387612288E-010 -.59214232825707E-010 0.20042976376807E-012 0.19587082773468E-012 -.12618566407883E-015 0.47971351802092E-010 -.13494691594876E-010 0.87574089660100E-014 -.61585787395896E-014 0.10234115494308E-011 -.18476634660612E-026 0.18473513447101E-026 0.15606067554033E-030 0.00000000000000E+000 0.14607919819836E-004 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
