[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.49874592743762E+000 -.74199801580025E-013 -.66203694323457E-012 -.13971377486377E-012 -.74820092734329E-009 -.26080537893527E-009 0.35671297603104E-009 0.65053477082626E-009 -.19607232217385E-014 -.10754493646834E-015 0.21066744995993E-009 -.31318223666664E-009 0.77567695694698E-011 0.18834676564187E-011 -.70433527092591E-013 0.75936324979673E-009 -.67125209143881E-009 0.90912646557137E-012 -.79660834317093E-012 0.23054283366739E-011 0.31031171792374E-045 -.31030016944907E-045 -.57742373376456E-050 0.00000000000000E+000 0.12944720691994E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.49752070478102E+000 -.32653363342619E-012 -.10471654370592E-011 -.57206535443035E-012 -.15798598639469E-008 -.45776430794880E-009 0.85695147211522E-009 0.11731247161920E-008 -.24008949004557E-014 -.13429608349481E-015 0.24701652494301E-009 -.67384190107070E-009 0.33205777579111E-010 0.80600882930761E-011 -.90961414210280E-013 0.16275118257601E-008 -.12618916218132E-008 0.20924330040444E-011 -.15886126663192E-011 0.95125811191782E-011 0.25298773701136E-044 -.25298542205063E-044 -.11574803659125E-049 0.00000000000000E+000 0.32929298759780E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.49634554179233E+000 -.80454537419506E-012 -.15312622346944E-011 -.13074431130043E-011 -.25246277759309E-008 -.60151761477773E-009 0.15209720760444E-008 0.15870803026795E-008 -.29347367025950E-014 -.16959723288335E-015 0.10772406891055E-009 -.10913296564327E-008 0.79757903605747E-010 0.19266372101136E-010 -.11795928474298E-012 0.26312886429698E-008 -.17925134031439E-008 0.36540546394969E-011 -.23937258912019E-011 0.21703239055761E-010 0.11562938193837E-043 -.11562903601135E-043 -.17296351020242E-049 0.00000000000000E+000 0.60812317832126E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.49522142863303E+000 -.15642103375379E-011 -.21731072314906E-011 -.23522164863108E-011 -.36115046114757E-008 -.70886787222462E-009 0.23695123009428E-008 0.19167081456203E-008 -.35806500232135E-014 -.21335356076970E-015 -.20158758144257E-009 -.15760778259119E-008 0.15088456812462E-009 0.36269856876400E-010 -.15114413700144E-012 0.37961319361790E-008 -.22881043544407E-008 0.57141642003672E-011 -.32319358422635E-011 0.38836941019741E-010 -.28645637629627E-025 0.28616737112625E-025 0.14450258500935E-028 0.00000000000000E+000 0.97357193994103E-003 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.49414325492816E+000 -.26725173060111E-011 -.30093950551663E-011 -.37183309364678E-011 -.48682258791816E-008 -.79582399842088E-009 0.34240219939272E-008 0.21834858989424E-008 -.43492652318544E-014 -.26665083429756E-015 -.67675190640107E-009 -.21388231229633E-008 0.25031073597796E-009 0.59902827208296E-010 -.19059101458155E-012 0.51455762602199E-008 -.27705017636913E-008 0.84101452261720E-011 -.41231065402860E-011 0.60954049604204E-010 -.12039477131434E-024 0.12025761266696E-024 0.68579323687995E-028 0.00000000000000E+000 0.14334382358035E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.49310577027902E+000 -.42076979543496E-011 -.40847441874851E-011 -.54244820993090E-011 -.63211727692517E-008 -.87568204576960E-009 0.47057836049641E-008 0.24049611334512E-008 -.52689110320596E-014 -.33168239726625E-015 -.13165195211204E-008 -.27902389582428E-008 0.38189899162212E-009 0.91035449572542E-010 -.23690619977022E-012 0.67010768338673E-008 -.32570636239290E-008 0.11896906162641E-010 -.50873575127165E-011 0.88217118861810E-010 -.32060194945908E-024 0.32020664149114E-024 0.19765398397136E-027 0.00000000000000E+000 0.19956001350766E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.49210482750810E+000 -.62592629440423E-011 -.54559870950953E-011 -.74957848447773E-011 -.79958708746199E-008 -.95888961597075E-009 0.62355325981380E-008 0.25955203973152E-008 -.63824359810238E-014 -.41161523882164E-015 -.21221896590572E-008 -.35410437965368E-008 0.54953131170986E-009 0.13054947470192E-009 -.29115644051103E-012 0.84824756498539E-008 -.37612609972401E-008 0.16347514487345E-010 -.61462630312689E-011 0.12091673207395E-009 -.60568629706440E-024 0.60490130110122E-024 0.39249798159346E-027 0.00000000000000E+000 0.26678844517712E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.49113668306038E+000 -.89303824362353E-011 -.71948954720056E-011 -.99653790377994E-011 -.99188193745424E-008 -.10534077564763E-008 0.80347902706311E-008 0.27672269656332E-008 -.77452070564893E-014 -.51054805822564E-015 -.30978319447132E-008 -.44028389747082E-008 0.75719606864035E-009 0.17936062510559E-009 -.35483126412286E-012 0.10509961340738E-007 -.42937561456244E-008 0.21958064204970E-010 -.73245167362226E-011 0.15950251132163E-009 -.16376340161231E-022 0.16354502304649E-022 0.10918928291185E-025 0.00000000000000E+000 0.34586154107700E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.49019788631018E+000 -.12340888249548E-010 -.93912056372430E-011 -.12875759397007E-010 -.12118550845175E-007 -.11651541210091E-008 0.10126918795516E-007 0.29302437371984E-008 -.94243336018012E-014 -.63353728507493E-015 -.42504317113016E-008 -.53886541424958E-008 0.10090962339320E-008 0.23844538650632E-009 -.42981428753101E-012 0.12805190265643E-007 -.48630221574561E-008 0.28952675832491E-010 -.86507095889243E-011 0.20460603242156E-009 -.34242308864348E-022 0.34196083965544E-022 0.23112449402015E-025 0.00000000000000E+000 0.43770198800751E-002 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
