[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 -.75051280457924E-125 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 -.15653705898576E-125 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.99096989867025E-124 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.94384314896180E-002 -.15649619001421E+003 0.10000000000000E+001 0.78391955084342E+002 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.28066326983563E-022
   2 -.49990797247361E+000 0.89100589260812E-006 0.43289685649016E-010 0.18722930760379E-008 0.22600990561319E+000 0.32268414991805E-007 0.30631599514035E-003 0.14162907969248E-005 0.11251436470506E-011 0.19123883864851E-013 0.20460646518359E-006 0.33979867421274E-001 0.93707276654209E-004 0.27663318748034E-003 0.48954436961700E-011 0.53854149877254E-005 0.30028858773114E-006 0.29544160444628E-005 0.53609325715793E-008 0.53690483332607E-005 0.28909914680493E-019 0.15964627006107E-008 0.73931700828772E+000 -.15189677983725E-037 0.30564597852323E+003 0.94303868304016E-002 -.15706294947825E+003 0.10000000000000E+001 0.78391955084342E+002 0.10000000000000E+006 0.11053335430821E-002 0.28089674760383E+002 0.10000000000000E+001 0.10000000000000E+001 0.30564597852323E+003 0.77596212559890E-001 0.28066326983563E-022
   3 -.49981431671889E+000 0.17938689757574E-005 0.88702447716835E-010 0.37599544169783E-008 0.22542422118939E+000 0.64802250162621E-007 0.61382075389607E-003 0.28412487164907E-005 0.24984754855509E-011 0.72021322672195E-013 0.41087836406810E-006 0.33877186529780E-001 0.18808202598400E-003 0.55487792700016E-003 0.13085672964011E-010 0.10799952983163E-004 0.60241955216793E-006 0.59279910845635E-005 0.10762433687955E-007 0.10775328138764E-004 0.58083024345734E-019 0.32039653350013E-008 0.73930857725318E+000 -.30348158736398E-037 0.31132374492738E+003 0.94222938465383E-002 -.15761785168582E+003 0.10000000000000E+001 0.78392180219285E+002 0.10000000000000E+006 0.10850915423982E-002 0.28087513845620E+002 0.10000000000000E+001 0.10000000000000E+001 0.31132374492738E+003 0.16183430390117E+000 0.32127044054702E-022
   4 -.49971768966700E+000 0.27213827514351E-005 0.13854493673812E-009 0.56900770210634E-008 0.22482666273941E+000 0.98068317106650E-007 0.92685018581893E-003 0.42945641458761E-005 0.42862045162881E-011 0.16216969387839E-012 0.62176270894400E-006 0.33772228972254E-001 0.28445512632315E-003 0.83864957729748E-003 0.25895077391026E-010 0.16319810486654E-004 0.91073626704015E-006 0.89627040181688E-005 0.16284661787809E-007 0.16295185459589E-004 0.87932346644410E-019 0.48451672808191E-008 0.73930090219595E+000 -.45689982619677E-037 0.31711272452643E+003 0.94140824268166E-002 -.15816869953039E+003 0.10000000000000E+001 0.78392639112529E+002 0.10000000000000E+006 0.10651997365494E-002 0.28085321157517E+002 0.10000000000000E+001 0.10000000000000E+001 0.31711272452643E+003 0.25560671718168E+000 0.26937767987687E-022
   5 -.49961764500104E+000 0.36775692450508E-005 0.19481909412106E-009 0.76714857624012E-008 0.22421483793588E+000 0.13221221800291E-006 0.12466678002501E-002 0.57818014527473E-005 0.65930264343290E-011 0.29229252930356E-012 0.83820079321684E-006 0.33664521175501E-001 0.38322369330542E-003 0.11290998991661E-002 0.44076441116217E-010 0.21967327101230E-004 0.12265558445137E-005 0.12071060241393E-004 0.21955377862771E-007 0.21951436174342E-004 0.11858431542425E-018 0.65268130214971E-008 0.73929396693337E+000 -.61276326211641E-037 0.32303586601352E+003 0.94057386884706E-002 -.15871734037654E+003 0.10000000000000E+001 0.78393345117904E+002 0.10000000000000E+006 0.10455852702038E-002 0.28083088940394E+002 0.10000000000000E+001 0.10000000000000E+001 0.32303586601352E+003 0.36052735812266E+000 0.25697423099579E-022
   6 -.49951410174067E+000 0.46629103477048E-005 0.25950722021942E-009 0.97059977102774E-008 0.22358865565854E+000 0.16725169004786E-006 0.15733286602380E-002 0.73029353397430E-005 0.94845280963936E-011 0.46503339114562E-012 0.10603573631237E-005 0.33553991211103E-001 0.48441440527876E-003 0.14262881630343E-002 0.68187609606988E-010 0.27743567595279E-004 0.15499780747497E-005 0.15253895510466E-004 0.27782315909388E-007 0.27745663825194E-004 0.15005140931919E-018 0.82493368359182E-008 0.73928778926677E+000 -.77109555567345E-037 0.32909377345389E+003 0.93972664058083E-002 -.15926342747053E+003 0.10000000000000E+001 0.78394311265446E+002 0.10000000000000E+006 0.10262553019539E-002 0.28080817975049E+002 0.10000000000000E+001 0.10000000000000E+001 0.32909377345389E+003 0.47749939211352E+000 0.33046518783972E-022
   7 -.49940702943319E+000 0.56773992165594E-005 0.33475530058980E-009 0.11794888178570E-007 0.22294832860815E+000 0.20318739540800E-006 0.19067307807670E-002 0.88572072371876E-005 0.13003632306696E-010 0.68306159315689E-012 0.12883254217766E-005 0.33440619784501E-001 0.58800493308220E-003 0.17301304149352E-002 0.98736466237352E-010 0.33646801549941E-004 0.18809114455082E-005 0.18510510966696E-004 0.33771710927129E-007 0.33676633574281E-004 0.18233141576337E-018 0.10012339263381E-007 0.73928238847564E+000 -.93185475965941E-037 0.33528408784385E+003 0.93886716795951E-002 -.15980637142079E+003 0.10000000000000E+001 0.78395550054897E+002 0.10000000000000E+006 0.10072248741392E-002 0.28078510154690E+002 0.10000000000000E+001 0.10000000000000E+001 0.33528408784385E+003 0.60709141962084E+000 0.32253996619524E-022
   8 -.49929640887927E+000 0.67209204638065E-005 0.42292967451533E-009 0.13939734433554E-007 0.22229412500759E+000 0.24001692649140E-006 0.22467453019296E-002 0.10443724599315E-004 0.17180058993740E-010 0.94910702851218E-012 0.15222162429654E-005 0.33324397188452E-001 0.69396385203459E-003 0.20405173044096E-002 0.13622973164601E-009 0.39674794465104E-004 0.22191973702041E-005 0.21839930550968E-004 0.39930735282594E-007 0.39742575506393E-004 0.21541993807781E-018 0.11815267091613E-007 0.73927778170643E+000 -.10949978854615E-036 0.34160389524648E+003 0.93799611028816E-002 -.16034557614157E+003 0.99999999999999E+000 0.78397073469836E+002 0.10000000000000E+006 0.98850833665319E-003 0.28076167560929E+002 0.10000000000000E+001 0.10000000000000E+001 0.34160389524648E+003 0.74965429644559E+000 0.27103736147521E-022
   9 -.49918222922053E+000 0.77932799072090E-005 0.52665460513457E-009 0.16142525829544E-007 0.22162634781278E+000 0.27773628225959E-006 0.25932271975845E-002 0.12061506532420E-004 0.22036298503556E-010 0.12659756347452E-011 0.17621688646864E-005 0.33205320132932E-001 0.80225389797097E-003 0.23573238232141E-002 0.18118978247175E-009 0.45824995384866E-004 0.25646175821812E-005 0.25241003324802E-004 0.46267839457374E-007 0.45941368113214E-004 0.24931161543928E-018 0.13657468964008E-007 0.73927398366055E+000 -.12604862799297E-036 0.34804992940195E+003 0.93711415687375E-002 -.16088045914957E+003 0.99999999999999E+000 0.78398892907806E+002 0.10000000000000E+006 0.97011866093572E-003 0.28073792379501E+002 0.10000000000000E+001 0.10000000000000E+001 0.34804992940195E+003 0.90538428419919E+000 0.30081597814204E-022
  10 -.49906448746416E+000 0.88942108757217E-005 0.64884695140936E-009 0.18405723647273E-007 0.22094532931569E+000 0.31634059318004E-006 0.29460178910014E-002 0.13709491828498E-004 0.27591530922478E-010 0.16365671993986E-011 0.20083537131164E-005 0.33083391263177E-001 0.91283274692579E-003 0.26804117256988E-002 0.23416178236495E-009 0.52094582039908E-004 0.29168941794878E-005 0.28712427640751E-004 0.52792950137107E-007 0.52270579983206E-004 0.28400062733006E-018 0.15538208793119E-007 0.73927100652753E+000 -.14282867350597E-036 0.35461862544548E+003 0.93622191717616E-002 -.16141045686995E+003 0.99999999999999E+000 0.78401019108856E+002 0.10000000000000E+006 0.95206730742312E-003 0.28071386873027E+002 0.10000000000000E+001 0.10000000000000E+001 0.35461862544548E+003 0.10743697767648E+001 0.33423753085880E-022
