[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.30504293516838E-070 -.30504293516838E-070 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46571330309680E+000 0.13396834650328E-088 0.53358525257848E-039 0.21273892591992E-040 -.15516964197735E-037 -.47436731185900E-037 0.47451516466318E-037 0.15480905024725E-037 0.60711823429637E-073 0.17193582942174E-067 0.63099274633178E-037 -.63114059913596E-037 -.46364537520469E-070 0.46364537137069E-070 0.17791799713810E-063 0.17484172802077E-039 -.16005644760239E-039 0.19189038244353E-039 -.19189038246344E-039 0.19904076912635E-049 -.21273892591955E-040 0.21273892591955E-040 0.21249912205027E-073 0.00000000000000E+000 -.91043330289953E-033 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.43142662410347E+000 0.14226894928987E-044 -.43585610924806E-037 0.95573559741657E-040 -.60870593958613E-037 -.85811291136536E-037 0.85842157504074E-037 0.60744154175196E-037 0.19364161343547E-072 0.64933804540918E-067 0.10147383615043E-036 -.10150470237411E-036 -.20030625748628E-069 0.20030624766099E-069 0.82353231477436E-063 0.71359952948130E-039 -.68273330580588E-039 0.81326806387935E-039 -.81326806396370E-039 0.84357276732240E-049 -.95573415878471E-040 0.95573415878471E-040 0.43332164375226E-072 0.00000000000000E+000 0.10550645867291E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.39714003215461E+000 0.54975633100289E-044 -.16995201640785E-036 0.31242297432144E-039 -.19062122974574E-036 -.12117992116166E-036 0.12122839746489E-036 0.19026033102410E-036 0.40095781343821E-072 0.14401761124970E-066 0.13684247066266E-036 -.13689094640998E-036 -.65138750932753E-069 0.65138740133392E-069 0.27632762534346E-062 0.21753989846562E-038 -.21269232373404E-038 0.25188539851356E-038 -.25188539853968E-038 0.26127137177700E-048 -.31242241840482E-039 0.31242241840482E-039 0.46761557230351E-071 0.00000000000000E+000 0.38912933167050E-031 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.36285384778326E+000 0.16619826351534E-043 -.51486586269262E-036 0.95481991262255E-039 -.55553687564730E-036 -.15672089008521E-036 0.16715083076481E-036 0.54415211673568E-036 -.10361958396858E-037 0.30742912555549E-043 0.18274538009294E-036 -.18281339143799E-036 -.19924858016930E-068 0.19924848369692E-068 0.10361927048613E-037 0.63200399675141E-038 -.62520280171292E-038 0.73717008791018E-038 -.73717008798664E-038 0.76463916224545E-048 -.95481823201680E-039 0.95481823201680E-039 0.44045942015406E-070 0.00000000000000E+000 0.11655854159066E-030 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.32856915614723E+000 0.48018859866246E-043 -.14885850939591E-035 0.29213049043222E-038 -.17647196138747E-035 -.16303207280719E-036 0.26069054220483E-036 0.16641398444285E-035 -.97568454875910E-037 0.28947602002917E-042 0.27626284023096E-036 -.27635313937302E-036 0.11970137898308E-036 0.61178779630760E-068 -.22133219283009E-037 0.18571198460827E-037 -.18480893618949E-037 0.21709987294622E-037 -.21709987296874E-037 0.22518963763682E-047 -.29213000486296E-038 0.29213000486296E-038 0.41551757484030E-069 0.00000000000000E+000 0.36849549127857E-030 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.29428847029830E+000 0.11530836023335E-042 -.35753079397108E-035 0.80930732683326E-038 -.43661028251658E-035 -.18037013026375E-036 0.46490536403198E-036 0.40734745297893E-035 -.28441911773169E-036 0.84384357962715E-042 0.48045109118879E-036 -.48056803940887E-036 0.37711397442117E-036 0.17063094283089E-067 -.92695717148439E-037 0.48730690965488E-037 -.48613726130028E-037 0.56776473048499E-037 -.56776473054388E-037 0.58892127473768E-047 -.80930616082903E-038 0.80930616082903E-038 0.32254696853711E-068 0.00000000000000E+000 0.90953984864269E-030 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.26001597748731E+000 0.14204460949874E-042 -.44044290038669E-035 0.15062148596339E-037 -.54449697164148E-035 -.30071163301259E-036 0.65948300770021E-036 0.50711362074945E-035 -.35854963318933E-036 0.10637815360566E-041 0.67507162793858E-036 -.67522006650119E-036 0.47922969783093E-036 0.32309641931420E-067 -.12068114936912E-036 0.80052975640874E-037 -.79904516132278E-037 0.91910602625336E-037 -.91910602634870E-037 0.95335455609906E-047 -.15136486586307E-037 0.15136486586307E-037 0.11589311059336E-067 0.00000000000000E+000 0.11351941428094E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.22576245642924E+000 0.00000000000000E+000 0.53358525246979E-039 0.41876164901570E-051 -.15298169405956E-037 0.16921121116781E-039 0.00000000000000E+000 0.15128958194788E-037 0.24154827205968E-072 0.69019948458468E-075 0.15493332236089E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.16921121116781E-039 0.41876164901570E-051 0.00000000000000E+000 0.62165418003319E-072 0.10878488828138E-063 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37391369160518E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.19159226566841E+000 -.55931078792015E-065 0.53358525246979E-039 0.24447151087164E-051 -.15227743077663E-037 0.98784882875131E-040 0.00000000000000E+000 0.15128958194788E-037 0.14100959675370E-072 0.23523250915131E-075 0.15563758564382E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.98784882875131E-040 0.24447151087164E-051 0.00000000000000E+000 0.21187102549287E-072 0.37075864007015E-064 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37543586226535E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
