[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.46272265750194E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.42544890239493E+000 -.48108638474035E-058 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.38818669242256E+000 -.26418902223498E-053 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.35096050064168E+000 -.68826956101987E-041 0.54046794821656E-039 0.19628536104465E-039 -.79314053140753E-028 0.79314053125428E-028 0.00000000000000E+000 0.15128958194727E-037 0.48794319277406E-053 0.15164100368706E-051 -.79314053110016E-028 -.15655660751587E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.79314053125428E-028 0.19628536104465E-039 0.00000000000000E+000 0.13658118545718E-048 0.23900698295821E-040 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.17142669156138E-022 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.31382661201817E+000 -.32680586002174E-036 0.32733944778109E-036 0.26592506142727E-037 -.10745373135767E-025 0.10745373135725E-025 0.00000000000000E+000 0.15128958183817E-037 0.89559563462496E-049 0.27832958031411E-047 -.10745373136941E-025 0.31114331658833E-036 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.10745373135725E-025 0.26592506142727E-037 0.00000000000000E+000 0.25068802701488E-044 0.43868552471983E-036 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.23224683321516E-020 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.27692461198502E+000 -.31382550302306E-032 0.31382555755698E-032 0.18208890608469E-035 -.73577618743180E-024 0.73577618826448E-024 0.00000000000000E+000 -.83449719066542E-033 0.41991406797840E-045 0.13049919174830E-043 -.73577619555797E-024 0.31779781106105E-032 0.18582773322924E-068 0.00000000000000E+000 0.61045822839101E-040 0.73577618746971E-024 0.79659452682039E-033 0.00000000000000E+000 0.11753901609076E-040 0.20568459574967E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.15902815869628E-018 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.24069470370488E+000 -.14404223197793E-028 0.14437146906725E-028 -.70619093838615E-023 -.32936675466938E-022 0.39998586953415E-022 0.00000000000000E+000 -.21355391848531E-029 0.84145049641071E-042 0.26150258295067E-040 -.25874791038907E-022 -.70618948397752E-023 0.11109287016066E-066 0.00000000000000E+000 0.28459004414604E-034 0.32936675606744E-022 0.20286282876625E-029 0.00000000000000E+000 0.23553218435151E-037 0.41216406405642E-029 0.17029701670088E-058 0.17029701670088E-058 -.17029701670088E-058 0.00000000000000E+000 0.70362563796880E-017 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.20606887568854E+000 -.15789104591115E-023 0.15984741923554E-023 -.70566313545018E-019 -.19586271873572E-020 0.72524934896863E-019 -.14070547305443E-034 -.13730701219243E-025 0.29756097575621E-038 0.92474840422093E-037 0.68606020781021E-019 -.70564710413610E-019 -.24802104346509E-029 0.24802104346509E-029 0.11335775273926E-028 0.19586513831539E-020 0.90873018403594E-026 0.00000000000000E+000 0.83291087506475E-034 0.14575398824891E-025 0.17016798892580E-054 0.17016574306071E-054 -.17016686599325E-054 0.00000000000000E+000 -.40169481345864E-015 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.17568307670764E+000 -.35098978157071E-018 0.37529432002371E-018 -.21499999368573E-016 -.74469527513720E-017 -.34968748225075E-014 0.35274984795572E-014 -.17011304814458E-017 0.15131493455533E-026 0.65684213164447E-021 0.35388612225498E-014 -.35484719435055E-014 -.11119800809552E-020 0.11119800809552E-020 0.14667321163557E-021 0.76215195653989E-017 0.15497305658828E-017 -.46365343636021E-022 0.35193229945777E-024 0.21937966722324E-018 0.94482479058023E-052 0.88069222574675E-053 -.51644700657745E-052 0.00000000000000E+000 0.21213224954173E-009 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
