[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
   1 -.50000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.22659191879081E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.34081758152042E-001 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.73932632305714E+000 0.00000000000000E+000 0.30000000000000E+003 0.20097820813663E-001 -.15649619001421E+003 0.10000000000000E+001 0.87684184044208E+002 0.10000000000000E+006 0.11262223852669E-002 0.28091833464225E+002 0.10000000000000E+001 0.10000000000000E+001 0.30000000000000E+003 -.37757096506038E-032 0.92691971453460E-025
   2 -.49692298225348E+000 0.16455626943308E-005 0.36713804556370E-016 0.11745148499534E-011 0.22653886635134E+000 0.75335346347861E-010 0.15289244276349E-003 0.28529983549174E-006 0.49459529955770E-017 0.25775508210029E-018 0.12895087133551E-008 0.33971983152290E-001 0.22591751001630E-004 0.20805609749596E-004 0.61288976541681E-015 0.64344939306431E-006 0.22767258728643E-009 0.27558161455000E-006 0.99106074657347E-013 0.27510531333225E-006 -.76970612484393E-021 0.69150874532577E-010 0.73928973403107E+000 0.24252723678017E-021 0.30199849509279E+003 0.19805674868626E-001 -.15621396939181E+003 0.10000000000000E+001 0.87684184044208E+002 0.10000000000000E+006 0.11187436088874E-002 0.28091182499153E+002 0.10000000000000E+001 0.10000000000000E+001 0.30199849509279E+003 0.14975935184431E-004 0.92691971453460E-025
   3 -.49404367994271E+000 0.32884400897767E-005 0.18663560820799E-015 0.24641183385232E-011 0.22646644888632E+000 0.17740722700548E-009 0.32998460202187E-003 0.62557209249327E-006 0.24683820402789E-016 0.13050209970373E-017 0.27776543291489E-008 0.33849701358159E-001 0.49563558267593E-004 0.47621177442776E-004 0.32982243087964E-014 0.14745156619784E-005 0.61153258787972E-009 0.62874306964947E-006 0.28429236040398E-012 0.63758178907704E-006 -.16312057721276E-020 0.15186558737044E-009 0.73925002184387E+000 0.52980052916676E-021 0.30434415550632E+003 0.19540839751905E-001 -.15590405542675E+003 0.10000000000000E+001 0.87706499803660E+002 0.10000000000000E+006 0.11100906864067E-002 0.28090411432580E+002 0.10000000000000E+001 0.10000000000000E+001 0.30434415550632E+003 0.46605317453675E-004 0.13198218848443E-024
   4 -.49148277646076E+000 0.48374893770317E-005 0.53153307489994E-015 0.38053435393629E-011 0.22637773440374E+000 0.30961271057855E-009 0.52032366149637E-003 0.10011083613118E-005 0.66913131239740E-016 0.35768503602349E-017 0.43708422620703E-008 0.33722951035068E-001 0.79363044830187E-004 0.79334605575840E-004 0.95806367687676E-014 0.24589871462048E-005 0.12065335716703E-008 0.10443263315392E-005 0.60953007861466E-012 0.10748567957389E-005 -.25121302304772E-020 0.24340384098286E-009 0.73920987034646E+000 0.84933756379727E-021 0.30689622541073E+003 0.19307527984193E-001 -.15558827806813E+003 0.10000000000000E+001 0.87747819833571E+002 0.10000000000000E+006 0.11008258901750E-002 0.28089554878937E+002 0.10000000000000E+001 0.10000000000000E+001 0.30689622541073E+003 0.10049507544159E-003 0.17001054442330E-024
   5 -.48921296211885E+000 0.62827004916253E-005 0.11640776646596E-014 0.51917669387156E-011 0.22627495311765E+000 0.47085372196433E-009 0.71897117773340E-003 0.14023082035075E-005 0.13881092377804E-015 0.74999429498579E-017 0.60386760454373E-008 0.33594916467612E-001 0.11123366198023E-003 0.11531076963314E-003 0.21159990520110E-013 0.35771274331508E-005 0.20483457421423E-008 0.15137710406472E-005 0.11255234215084E-011 0.15796261603612E-005 -.33979281578392E-020 0.34144234264319E-009 0.73917025036640E+000 0.11841885908799E-020 0.30958905546021E+003 0.19101127614578E-001 -.15527521187905E+003 0.99999999999999E+000 0.87804050016401E+002 0.10000000000000E+006 0.10912148111806E-002 0.28088627995606E+002 0.10000000000000E+001 0.10000000000000E+001 0.30958905546021E+003 0.18066352311303E-003 0.21642411861934E-024
   6 -.48717437994707E+000 0.76408892116305E-005 0.21925241618485E-014 0.66432236421675E-011 0.22615909064044E+000 0.65979319117558E-009 0.92454216347947E-003 0.18262088229245E-005 0.24761107277466E-015 0.13522546280223E-016 0.77864504549656E-008 0.33466258442192E-001 0.14494347609356E-003 0.15536505146854E-003 0.39919851666226E-013 0.48230715863638E-005 0.31705660308032E-008 0.20345406377631E-005 0.18844795325199E-011 0.21503279606700E-005 -.42830817129488E-020 0.44526312310415E-009 0.73913131311746E+000 0.15175277652666E-020 0.31240345216916E+003 0.18916110817091E-001 -.15496670621142E+003 0.99999999999999E+000 0.87872359831934E+002 0.10000000000000E+006 0.10813459494405E-002 0.28087633991893E+002 0.10000000000000E+001 0.10000000000000E+001 0.31240345216916E+003 0.29099425959736E-003 0.29148491538214E-024
   7 -.48531870872019E+000 0.89285815514981E-005 0.37447899993039E-014 0.81846798738861E-011 0.22603070691242E+000 0.87546470394952E-009 0.11365019112427E-002 0.22715482791772E-005 0.40107410107086E-015 0.22141491824143E-016 0.96295739611592E-008 0.33337099213464E-001 0.18039511569633E-003 0.19943807086296E-003 0.67946245806402E-013 0.61948036992207E-005 0.46080621978160E-008 0.26057733769635E-005 0.29413925505152E-011 0.27870034609533E-005 -.51675114014257E-020 0.55456163371809E-009 0.73909305538708E+000 0.18958837575923E-020 0.31533168162401E+003 0.18748215207550E-001 -.15466312973620E+003 0.99999999999999E+000 0.87950830932336E+002 0.10000000000000E+006 0.10712639379629E-002 0.28086574015332E+002 0.10000000000000E+001 0.10000000000000E+001 0.31533168162401E+003 0.43552516335333E-003 0.34852704068178E-024
   8 -.48361041927648E+000 0.10158757956106E-004 0.59734524853126E-014 0.98422978310738E-011 0.22589019679153E+000 0.11174474515491E-008 0.13545338850116E-002 0.27375485018758E-005 0.60795135305064E-015 0.33930449048095E-016 0.11587263233479E-007 0.33207453390303E-001 0.21752956667030E-003 0.24750678102896E-003 0.10756033712144E-012 0.76914113821933E-005 0.63980006292126E-008 0.32271012966392E-005 0.43548394011006E-011 0.34901388603425E-005 -.60481206640592E-020 0.66915180801595E-009 0.73905545484129E+000 0.23295898213922E-020 0.31836908963369E+003 0.18594293443580E-001 -.15436451564008E+003 0.99999999999999E+000 0.88038091422513E+002 0.10000000000000E+006 0.10610010237577E-002 0.28085449151510E+002 0.10000000000000E+001 0.10000000000000E+001 0.31836908963369E+003 0.61856798486274E-003 0.38619396061074E-024
   9 -.48202303957831E+000 0.11341548693713E-004 0.90623821442864E-014 0.11643362948951E-010 0.22573784958981E+000 0.13859310382954E-008 0.15784265666849E-002 0.32236858705851E-005 0.87849599217570E-015 0.49572539767033E-016 0.13681255344517E-007 0.33077297311539E-001 0.25630809866601E-003 0.29956866527389E-003 0.16137244725937E-012 0.93126000636674E-005 0.85806093518513E-008 0.38984375519164E-005 0.61880820778585E-011 0.42604729558567E-005 -.69279136297927E-020 0.78891051490642E-009 0.73901848856818E+000 0.27812261123683E-020 0.32151256549045E+003 0.18451994622585E-001 -.15407076472246E+003 0.99999999999999E+000 0.88133125701580E+002 0.10000000000000E+006 0.10505829956256E-002 0.28084260527070E+002 0.10000000000000E+001 0.10000000000000E+001 0.32151256549045E+003 0.84483703761744E-003 0.48903711637258E-024
  10 -.48053671729332E+000 0.12484732614881E-004 0.13233707961466E-013 0.13616266566340E-010 0.22557391366140E+000 0.16816234563182E-008 0.18079830303799E-002 0.37294924841550E-005 0.12248960769032E-014 0.69890341730000E-016 0.15934928390904E-007 0.32946618082661E-001 0.29669650062864E-003 0.35562337762002E-003 0.23232938802727E-012 0.11058123954941E-004 0.11198981713445E-007 0.46197359044927E-005 0.85096851690548E-011 0.50987435978332E-005 -.78081789599473E-020 0.91372887176562E-009 0.73898214476712E+000 0.32551856244554E-020 0.32475926520542E+003 0.18319535385318E-001 -.15378177597456E+003 0.99999999999999E+000 0.88235138854081E+002 0.10000000000000E+006 0.10400337251735E-002 0.28083009547575E+002 0.10000000000000E+001 0.10000000000000E+001 0.32475926520542E+003 0.11194933323466E-002 0.55866369535562E-024
