[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[FILECONTENT]
 SOURCETERMS (mole/cm^3/s)                                                                           
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          28

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch         
   1 -.50000000000000E+000 0.00000000000000E+000 0.53358525246979E-039 0.00000000000000E+000 -.15128958194788E-037 0.11852462733637E-070 -.11852462733637E-070 0.15128958194788E-037 0.00000000000000E+000 0.00000000000000E+000 0.15662543447258E-037 -.15662543447258E-037 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 -.37757096506038E-032 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   2 -.47002899893683E+000 0.15225457319936E-042 -.47210514248267E-035 0.19233648866843E-038 -.56852731326534E-035 0.24171632369747E-036 0.14665305372880E-036 0.52949804057365E-035 -.38834173829437E-036 0.11521717849856E-041 0.16233045375500E-036 -.16233750089091E-036 0.52027498981771E-036 0.39718900524951E-068 -.13193442638153E-036 0.17066130184828E-037 -.17059060362518E-037 0.20932554932930E-037 -.20932554935101E-037 0.21712562039715E-047 -.19450782623313E-038 0.19450782623313E-038 0.17296389696820E-069 0.00000000000000E+000 0.11720275236081E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   3 -.44005798575154E+000 0.39235045350163E-042 -.12166693848491E-034 0.71398522944711E-038 -.14819204355431E-034 0.57419692041863E-036 0.48093376840512E-036 0.13756933853987E-034 -.10550230684079E-035 0.31301497934974E-041 0.49667561710198E-036 -.49669154691824E-036 0.14387161392225E-035 0.14899876609898E-067 -.38369626259738E-036 0.61214264548638E-037 -.61198273099352E-037 0.74663481752449E-037 -.74663481760193E-037 0.77445657486414E-047 -.72345936944347E-038 0.72345936944347E-038 0.24072256264151E-068 0.00000000000000E+000 0.30662829529271E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   4 -.41008693280291E+000 0.93333993117279E-042 -.28943384063381E-034 0.20374789251618E-037 -.35424775011128E-034 0.12953444240393E-035 0.12635733079752E-035 0.32845482584242E-034 -.25586025770299E-035 0.75911224767982E-041 0.12795020257103E-035 -.12795308058457E-035 0.35100929484600E-035 0.43210674818598E-067 -.95149811202271E-036 0.16995586365665E-036 -.16992693405110E-036 0.20641712262160E-036 -.20641712264301E-036 0.21410881735848E-046 -.20668566463612E-037 0.20668566463612E-037 0.19744021263815E-067 0.00000000000000E+000 0.73387351483798E-029 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   5 -.38011578695406E+000 0.24057891175037E-041 -.73598398509384E-034 0.57049768248254E-037 -.92950911509772E-034 0.43007075190200E-035 0.37905484433809E-035 0.84802606022397E-034 -.59167668176005E-035 -.26231000091690E-035 0.42743827464185E-035 -.38249088866806E-035 0.10587402042459E-034 0.12543371221996E-066 -.24970617902037E-035 0.46710665591557E-036 -.46705394113933E-036 0.56578546763552E-036 -.56578546769421E-036 0.58686825887080E-046 -.57912277068167E-037 0.57912277068167E-037 0.15554738498686E-066 0.00000000000000E+000 0.19643762776588E-028 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   6 -.35014448818053E+000 0.63026032777645E-041 -.19118274660243E-033 0.16100563971494E-036 -.24614144020892E-033 0.12591096502627E-034 0.10989345150986E-034 0.22239999355292E-033 -.14369142215416E-034 -.11113180144536E-034 0.12987438168275E-034 -.11083060613386E-034 0.30164688066558E-034 0.38721401682760E-066 -.65868504298076E-035 0.12976478912626E-035 -.12975407229489E-035 0.15682968756961E-035 -.15682968758588E-035 0.16267361208104E-045 -.16350121361869E-036 0.16350121361869E-036 0.12435233399184E-065 0.00000000000000E+000 0.52632202885702E-028 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   7 -.32017302515453E+000 0.15160096788689E-040 -.45845969884288E-033 0.43329682874697E-036 -.59486881376286E-033 0.29907729007156E-034 0.28865191869895E-034 0.53566259759006E-033 -.33580687336590E-034 -.30393825219698E-034 0.34302697583025E-034 -.29094299470637E-034 0.74646694608517E-034 0.12635005054545E-065 -.15880820717012E-034 0.34207592719647E-035 -.34205187195693E-035 0.41220532369045E-035 -.41220532373321E-035 0.42756527774115E-045 -.44010019590296E-036 0.44010019590296E-036 0.90441102439003E-065 0.00000000000000E+000 0.12774431991784E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   8 -.29020136102826E+000 0.31655758944338E-040 -.95623496923261E-033 0.10570750597569E-035 -.12459528071378E-032 0.57479064438690E-034 0.66802513542670E-034 0.11206141572977E-032 -.69357342468243E-034 -.66262445289215E-034 0.78640365620155E-034 -.67285414565914E-034 0.15744884540075E-033 0.42348108195207E-065 -.33184557179151E-034 0.81004077940200E-035 -.80998593124025E-035 0.97198864552070E-035 -.97198864562152E-035 0.10082077336182E-044 -.10738099358060E-035 0.10738099358060E-035 0.54135735286634E-064 0.00000000000000E+000 0.26803222124134E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
   9 -.26022870413446E+000 0.56995671448865E-040 -.17209178691824E-032 0.23005904888480E-035 -.22498533484426E-032 0.89508165252549E-034 0.13535882142933E-033 0.20226857770353E-032 -.12431315841148E-033 -.12130399627057E-033 0.15702275327878E-033 -.13623588765550E-033 0.28458765069134E-033 0.13785139996486E-064 -.59758551257672E-034 0.16929353952563E-034 -.16928164327466E-034 0.20199893472753E-034 -.20199893474848E-034 0.20952599509619E-044 -.23372765850925E-035 0.23372765850925E-035 0.25841001006898E-063 0.00000000000000E+000 0.48444888405333E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
  10 -.23025231712900E+000 0.92056751195002E-040 -.27789757768593E-032 0.45505972919107E-035 -.36450606838979E-032 0.11758008691815E-033 0.24642530134630E-033 0.32765047076504E-032 -.20034932000884E-033 -.19741115922593E-033 0.28168448295717E-033 -.24785624438902E-033 0.46045070379546E-033 0.42037196253794E-064 -.96520882050130E-034 0.31830682628171E-034 -.31828263706873E-034 0.37723009450735E-034 -.37723009454648E-034 0.39128677108372E-044 -.46237262720704E-035 0.46237262720704E-035 0.10210737577342E-062 0.00000000000000E+000 0.78537078936490E-027 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000 0.00000000000000E+000
